#+,310,Treasury,2002,340,370,400,420,430,440,450,,,,,,,,,,4400,4770,5120,5410,5610,5700,5760,,,,,,,,,,Accelerated depreciation on rental housing (normal tax method)
#+,441,Treasury,2003,,390,410,440,450,460,470,480,,,,,,,,,,4800,5030,5270,5340,5340,5250,5320,,,,,,,,,Accelerated depreciation on rental housing (normal tax method)
#+,577,Treasury,2004,,,70,30,-20,-80,-160,-260,-330,,,,,,,,,,1520,1050,330,-440,-1610,-3050,-4240,,,,,,,,Accelerated depreciation on rental housing (normal tax method)
#+,714,Treasury,2005,,,,50,-10,-50,-110,-180,-260,-340,,,,,,,,,,1170,630,-120,-1000,-2150,-3300,-4560,,,,,,,Accelerated depreciation on rental housing (normal tax method)
#+,855,Treasury,2006,,,,,-10,-50,-100,-140,-200,-280,-390,,,,,,,,,,760,-110,-900,-1700,-2500,-3690,-5510,,,,,,Accelerated depreciation on rental housing (normal tax method)
#+,1017,Treasury,2007,,,,,,650,710,760,840,910,960,1030,,,,,,,,,,8960,9920,10710,11820,12910,13750,14890,,,,,Accelerated depreciation on rental housing (normal tax method)
#+,1177,Treasury,2008,,,,,,,640,680,720,770,820,870,930,,,,,,,,,,9700,10560,11580,12710,13740,14920,16260,,,,Accelerated depreciation on rental housing (normal tax method)
#+,1337,Treasury,2009,,,,,,,,620,660,700,740,800,860,920,,,,,,,,,,9240,10120,11060,11980,13770,15300,16630,,,Accelerated depreciation on rental housing (normal tax method)
#+,1500,Treasury,2010,,,,,,,,,600,620,640,730,770,820,880,,,,,,,,,,9090,9530,10130,12890,13840,14950,16210,,Accelerated depreciation on rental housing (normal tax method)
#+,1664,Treasury,2011,,,,,,,,,,500,750,890,1020,1350,1410,1480,,,,,,,,,,3360,3890,4980,6080,7030,7950,8490,Accelerated depreciation on rental housing (normal tax method)
#+,1820,JCT,2001,200,200,200,200,,,,,,,,,,,,,1500,1500,1600,1700,,,,,,,,,,,,,Depreciation of rental housing in excess of alternative depreciation system
#+,1958,JCT,2002,200,200,200,200,200,,,,,,,,,,,,1500,1500,1600,1700,1900,,,,,,,,,,,,Depreciaiton of rental housing in excess of alternative depreciation system
#+,2097,JCT,2003,,300,300,300,300,300,,,,,,,,,,,,2500,2600,2800,3000,3300,,,,,,,,,,,Depreciation of rental housing in excess of alternative depreciation system
#+,,JCT,2004,,,300,300,300,300,300,,,,,,,,,,,,2500,2700,2800,3100,3400,,,,,,,,,,Depreciation of rental housing in excess of alternative depreciation system
#+,,JCT,2005,,,,300,300,400,400,500,,,,,,,,,,,,2800,3100,3400,3800,4400,,,,,,,,,Depreciation of rental housing in excess of alternative depreciation system
#+,,JCT,2006,,,,,300,400,400,500,500,,,,,,,,,,,,3000,3300,3700,4300,4900,,,,,,,,Depreciation of rental housing in excess of alternative depreciation system
#+,2242,JCT,2007,,,,,,400,400,500,500,600,,,,,,,,,,,,3400,3800,4300,4900,5600,,,,,,,Depreciation of rental housing in excess of alternative depreciation system
#+,2409,JCT,2008,,,,,,,400,500,600,700,800,,,,,,,,,,,,4000,4600,5300,6100,7000,,,,,,Depreciation of rental housing in excess of alternative depreciation system
#+,2582,JCT,2009,,,,,,,,400,500,500,600,700,,,,,,,,,,,,3900,4400,4900,5400,6000,,,,,Depreciation of rental housing in excess of alternative depreciation system
#+,3022,JCT,2011,,,,,,,,,,400,500,500,500,400,,,,,,,,,,,,4000,4500,4400,4200,3900,,,Depreciation of rental housing in excess of alternative depreciation system
#,Credit for homebuyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#+,1502,Treasury,2010,,,,,,,,,,,,,,,,,,,,,,,,,9530,1230,-1350,-1400,-1400,-1060,-910,,Credit for first-time homebuyer
#+,1666,Treasury,2011,,,,,,,,,,,,,,,,,,,,,,,,,,9730,16540,1530,-1980,-1210,-800,-490,Credit for homebuyer
#+,2836,JCT,2010,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,300,13600,-500,-1900,-1700,,,,First-time homebuyer credit 
#+,3017,JCT,2011,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,8700,900,-1800,-1700,-1000,,,First-time homebuyer credit 
#,Exclusion of net imputed rental income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#+,852,Treasury,2006,,,,,0,0,0,0,0,0,0,,,,,,,,,,24590,28600,29720,33210,36860,40630,44786,,,,,,Exclusion of net imputed rental income on owner-occupied homes
#+,1014,Treasury,2007,,,,,,0,0,0,0,0,0,0,,,,,,,,,,28600,29720,33210,36860,40630,44785,49364,,,,,Exclusion of net imputed rental income
#+,1174,Treasury,2008,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,28780,32110,35680,39440,43596,48190,53269,,,,Exclusion of net imputed rental income
#+,1334,Treasury,2009,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,3890,5440,7550,10478,14543,20183,28012,,,Exclusion of net imputed rental income
#+,1497,Treasury,2010,,,,,,,,,,,,,,,,,,,,,,,,,-1720,-5850,-2200,2230,3680,4390,5720,,Exclusion of net imputed rental income
#+,1661,Treasury,2011,,,,,,,,,,,,,,,,,,,,,,,,,,27040,32530,37630,40810,41020,48330,56100,Exclusion of net imputed rental income
#,Discharge of mortgage indebtedness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#+,1338,Treasury,2009,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,0,293,239,176,0,0,0,,,Discharge of mortgage indebtedness
#+,1501,Treasury,2010,,,,,,,,,,,,,,,,,,,,,,,,,310,330,260,190,140,80,0,,Discharge of mortgage indebtedness
#+,1665,Treasury,2011,,,,,,,,,,,,,,,,,,,,,,,,,,360,260,200,180,120,0,0,Discharge of mortgage indebtedness
#+,2835,JCT,2010,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,200,300,200,200,100,,,,Exclusion of income attributable to the discharge of principal residence acquisition indebtedness
#+,3016,JCT,2011,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,700,600,300,100,<+,,,Exclusion of income attributable to the discharge of principal residence acquisition indebtedness
#,Credit for rehabilitation of historic structures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#+,1823,JCT,2001,400,400,400,400,,,,,,,,,,,,,100,100,100,100,,,,,,,,,,,,,Tax credit for rehabilitation of historic structures
#+,1961,JCT,2002,300,400,400,400,400,,,,,,,,,,,,100,100,100,100,100,,,,,,,,,,,,Tax credit for rehabilitation of historic structures
#+,2100,JCT,2003,,300,400,400,400,400,,,,,,,,,,,,100,100,100,100,100,,,,,,,,,,,Tax credit for rehabilitation of historic structures
#+,,JCT,2004,,,400,400,400,400,400,,,,,,,,,,,,100,100,100,100,100,,,,,,,,,,Tax credit for rehabilitation of historic structures
#+,,JCT,2005,,,,400,400,400,400,400,,,,,,,,,,,,100,100,100,100,100,,,,,,,,,Tax credit for rehabilitation of historic structures
#+,,JCT,2006,,,,,400,400,400,400,400,,,,,,,,,,,,100,100,100,100,100,,,,,,,,Tax credit for rehabilitation of historic structures
#+,2244,JCT,2007,,,,,,200,300,300,300,300,,,,,,,,,,,,100,100,100,100,100,,,,,,,Tax credit for rehabilitation of historic structures
#+,2411,JCT,2008,,,,,,,300,300,300,300,300,,,,,,,,,,,,100,100,100,100,100,,,,,,Tax credit for rehabilitation of historic structures
#+,2584,JCT,2009,,,,,,,,300,300,300,400,400,,,,,,,,,,,,100,100,200,200,200,,,,,Tax credit for rehabilitation of historic structures
#+,2771,JCT,2010,,,,,,,,,300,300,300,400,400,,,,,,,,,,,,100,100,100,200,200,,,,Credit for rehabilitation of historic structures
#+,3019,JCT,2011,,,,,,,,,,300,400,400,400,400,,,,,,,,,,,,100,100,200,200,200,,,Credit for rehabilitation of historic structures
#,"Credit for rehabilitation of structures, other than historic structures",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#+,2412,JCT,2008,,,,,,,<+,<+,<+,<+,<+,,,,,,,,,,,,100,100,100,100,100,,,,,,"Tax credit for rehabilitation of structures, other than historic structures"
#+,2585,JCT,2009,,,,,,,,<+,<+,<+,1000,1000,,,,,,,,,,,,100,100,100,200,200,,,,,"Tax credit for rehabilitation of structures, other than historic structures"
#+,2772,JCT,2010,,,,,,,,,<+,<+,<+,1000,1000,,,,,,,,,,,,100,100,200,200,200,,,,"Credit for rehabilitation of structures, other than historic structures"
#+,3020,JCT,2011,,,,,,,,,,<+,<+,100,100,100,,,,,,,,,,,,100,100,100,200,200,,,"Credit for rehabilitation of structures, other than historic structures"
#,Tax credit for first-time homebuyers in the District of Columbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#+,1822,JCT,2001,0,0,0,0,,,,,,,,,,,,,<+,<+,0,0,,,,,,,,,,,,,Tax credit for first-time homebuyers in the District of Columbia
#+,1960,JCT,2002,0,0,0,0,0,,,,,,,,,,,,<+,<+,<+,<+,<+,,,,,,,,,,,,Tax credit for first-time homebuyers in the District of Columbia
#+,2099,JCT,2003,,0,0,0,0,0,,,,,,,,,,,,<+,<+,<+,0,0,,,,,,,,,,,Tax credit for first-time homebuyers in the District of Columbia
#+,,JCT,2004,,,0,0,0,0,0,,,,,,,,,,,,<+,<+,<+,0,0,,,,,,,,,,Tax credit for first-time homebuyers in the District of Columbia
#+,,JCT,2005,,,,0,0,0,0,0,,,,,,,,,,,,<+,<+,<+,<+,<+,,,,,,,,,Tax credit for first-time homebuyers in the District of Columbia
#,Tax credit for Gulf Opportunity Zone employers providing in-kind lodging for employees and income exclusion for the employees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#+,2414,JCT,2008,,,,,,,100,<+,0,0,0,,,,,,,,,,,,100,<+,0,0,0,,,,,,Tax credit for Gulf Opportunity Zone employers providing in-kind lodging for employees and income exclusion for the employees
#+,2586,JCT,2009,,,,,,,,100,0,0,0,0,,,,,,,,,,,,100,0,0,0,0,,,,,Tax credit for Gulf Opportunity Zone employers providing in-kind lodging for employees and income exclusion for the employees
#,Deduction for premiums for qualified mortgage insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#+,2587,JCT,2009,,,,,,,,0,0,0,0,0,,,,,,,,,,,,<+,100,<+,<+,<+,,,,,Deduction for premiums for qualified mortgage insurance
#+,2834,JCT,2010,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,100,200,200,0,0,,,,Deduction for premiums for qualified mortgage insurance
#+,3015,JCT,2011,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,100,200,200,0,0,,,Deduction for premiums for qualified mortgage insurance
#,Increased standard deduction for real property taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#+,2831,JCT,2010,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,900,2500,400,0,0,,,,Increased standard deduction for real property taxes
#+,3012,JCT,2011,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,1900,500,0,0,0,,,Increased standard deduction for real property taxes
#,Additional exemption for housing provided to individuals displaced by Hurricane Katrina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#+,2413,JCT,2008,,,,,,,0,0,0,0,0,,,,,,,,,,,,100,<+,0,0,0,,,,,,Additional exemption for housing provided to individuals displaced by Hurricane Katrina
