Last_Report_Year,TRS_ID,System_Name,City,State,UZA_NAME,UZA,UZA_Area_SQ_Miles,UZA_Population,Mode,TOS,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007
2007,5008,Milwaukee County Transit System,Milwaukee,WI,"Milwaukee, WI",32,487,"1,308,913",MB,PT,,,,,,,,,,,,,,0,0,0,0
2007,5008,Milwaukee County Transit System,Milwaukee,WI,"Milwaukee, WI",32,487,"1,308,913",VP,DO,,,,,,,,"2,449,860","2,463,913","2,537,214","2,368,921","1,295,098","1,068,867","1,298,541","1,260,539","1,343,963","1,019,320"
2007,5009,Oshkosh Transit System,Oshkosh,WI,"Oshkosh, WI",336,27,"71,070",DR,PT,"18,571","105,442","132,540","156,217","413,227","253,483","248,902","415,273","418,039","453,940","403,795","412,194","472,533","533,537","482,241","469,108","452,785"
2007,5009,Oshkosh Transit System,Oshkosh,WI,"Oshkosh, WI",336,27,"71,070",MB,DO,"1,947,922","2,059,080","2,200,344","2,225,582","2,100,406","2,056,072","2,154,943","2,397,205","2,277,533","2,121,043","2,081,746","2,116,635","2,309,307","2,366,323","2,518,552","2,620,712","2,742,605"
2007,5009,Oshkosh Transit System,Oshkosh,WI,"Oshkosh, WI",336,27,"71,070",MB,PT,"11,970",,"22,780","122,241","61,239","158,480","175,672","216,392","198,483","121,599","176,084","158,382","347,751","320,611","476,818","340,170","373,154"
2007,5010,Metro Regional Transit Authority,Akron,OH,"Akron, OH",60,308,"570,215",DR,DO,"556,494","564,618","941,922","872,628","845,306","870,859","953,955","930,768","686,567","873,581","863,901","911,891","598,768","566,483","682,345","559,439","815,550"
2007,5010,Metro Regional Transit Authority,Akron,OH,"Akron, OH",60,308,"570,215",DR,PT,"575,400","595,722","748,740","801,460","793,993","809,337","831,179","885,488","1,013,217","960,630","1,063,641","832,902","749,482","432,725","476,493","387,679","422,398"
2007,5010,Metro Regional Transit Authority,Akron,OH,"Akron, OH",60,308,"570,215",MB,DO,"17,698,258","19,669,972","21,337,627","15,660,930","16,718,176","16,490,297","19,169,804","19,499,977","19,099,214","24,194,261","18,506,808","26,312,940","21,941,844","20,641,957","21,212,937","21,432,847","21,488,566"
2007,5011,Stark Area Regional Transit Authority,Canton,OH,"Canton, OH",122,143,"266,595",DR,DO,,"82,832","124,238","148,126","137,576","133,884","168,105","433,561","929,751","1,019,050","1,019,131","1,107,016","1,179,456","1,416,807","1,287,768","1,410,401","1,429,668"
2007,5011,Stark Area Regional Transit Authority,Canton,OH,"Canton, OH",122,143,"266,595",MB,DO,"4,412,366","4,337,488","3,672,689","4,098,721","3,518,270","2,401,448","2,279,161","4,037,371","4,885,112","4,773,711","4,019,740","6,754,593","6,749,815","7,340,129","7,400,975","7,893,482","9,449,219"
2007,5012,Southwest Ohio Regional Transit Authority,Cincinnati,OH,"Cincinnati, OH-KY-IN",26,672,"1,503,262",DR,PT,"1,561,795","2,002,738","2,022,287","2,465,677","2,530,040","2,484,192","2,581,351","3,106,359","2,436,564","2,397,049","2,662,800","2,438,344","2,820,444","2,471,802","2,483,351","2,736,332","2,567,530"
2007,5012,Southwest Ohio Regional Transit Authority,Cincinnati,OH,"Cincinnati, OH-KY-IN",26,672,"1,503,262",MB,DO,"127,775,681","140,348,119","126,688,506","111,324,305","121,753,846","118,637,594","134,204,888","150,363,410","138,470,307","152,886,096","145,032,737","133,929,904","129,392,725","133,255,711","139,002,211","128,950,847","124,941,437"
2007,5012,Southwest Ohio Regional Transit Authority,Cincinnati,OH,"Cincinnati, OH-KY-IN",26,672,"1,503,262",MB,PT,"453,420",,,,,,,,,,"3,379,909",,,,,,
2007,5015,The Greater Cleveland Regional Transit Authority,Cleveland,OH,"Cleveland, OH",21,647,"1,786,647",DR,DO,"1,145,350","1,247,718","1,264,932","1,442,864","1,510,661","1,673,429","1,397,001","1,648,446","1,450,771","1,416,068","1,308,376","1,398,185","1,359,841","1,864,993","2,264,463","2,356,610","2,576,273"
2007,5015,The Greater Cleveland Regional Transit Authority,Cleveland,OH,"Cleveland, OH",21,647,"1,786,647",DR,PT,"507,451","461,277","402,806","406,442","416,667","264,719","417,478","335,196","387,291","403,298","378,151","468,284","575,940","697,660","855,681","864,519","876,101"
2007,5015,The Greater Cleveland Regional Transit Authority,Cleveland,OH,"Cleveland, OH",21,647,"1,786,647",HR,DO,"48,889,688","41,279,454","50,181,515","52,986,065","51,333,253","61,466,197","56,561,092","54,247,521","51,419,115","54,008,892","61,606,818","53,955,185","50,159,652","47,439,898","49,849,158","52,779,889","53,399,716"
2007,5015,The Greater Cleveland Regional Transit Authority,Cleveland,OH,"Cleveland, OH",21,647,"1,786,647",LR,DO,"32,940,864","31,185,127","26,511,608","27,179,562","27,675,419","30,034,676","30,685,785","29,029,628","25,986,194","24,851,922","25,525,892","18,063,245","18,678,884","15,198,796","18,302,619","22,147,131","19,202,136"
2007,5015,The Greater Cleveland Regional Transit Authority,Cleveland,OH,"Cleveland, OH",21,647,"1,786,647",MB,DO,"197,073,076","169,052,451","156,752,603","188,199,597","175,161,932","183,451,305","195,815,042","206,200,170","206,546,438","198,957,849","179,985,792","171,543,310","189,098,115","176,055,253","210,122,020","207,793,092","178,890,643"
2007,5015,The Greater Cleveland Regional Transit Authority,Cleveland,OH,"Cleveland, OH",21,647,"1,786,647",MB,PT,0,0,0,,,"103,488","328,129","164,801",,,,,,,,,
2007,5016,Central Ohio Transit Authority,Columbus,OH,"Columbus, OH",36,398,"1,133,193",DR,PT,"616,124","638,321","692,915","738,604","884,662","1,052,776","991,220","993,803","1,197,628","1,137,037","1,210,873","1,167,147","1,233,606","1,475,482","1,596,026","1,677,786","1,802,332"
2007,5016,Central Ohio Transit Authority,Columbus,OH,"Columbus, OH",36,398,"1,133,193",MB,DO,"87,638,415","85,842,515","87,720,583","84,557,756","73,622,749","71,654,194","70,436,988","73,676,286","77,630,395","74,493,349","73,620,822","66,760,008","59,179,326","48,218,184","58,685,850","59,508,735","56,130,167"
2007,5017,Greater Dayton Regional Transit Authority,Dayton,OH,"Dayton, OH",52,324,"703,444",DR,DO,"145,921","140,523","137,751","122,777","789,576","971,087","1,068,172","1,099,712","1,217,317","996,840","1,263,845","1,505,248","1,704,932","2,129,879","2,086,127","2,371,122","2,360,833"
2007,5017,Greater Dayton Regional Transit Authority,Dayton,OH,"Dayton, OH",52,324,"703,444",DR,PT,"360,804","421,671","589,319","773,137","165,845",,,,,,,,,,,,
2007,5017,Greater Dayton Regional Transit Authority,Dayton,OH,"Dayton, OH",52,324,"703,444",MB,DO,"54,926,839","47,901,071","36,134,551","34,874,692","34,292,680","27,861,738","40,823,002","42,824,603","43,007,196","40,787,008","49,906,117","33,716,896","33,250,568","33,203,713","28,718,656","33,416,167","31,926,409"
2007,5017,Greater Dayton Regional Transit Authority,Dayton,OH,"Dayton, OH",52,324,"703,444",TB,DO,"4,036,530","5,642,482","6,574,373","6,899,428","5,959,840","6,024,926","7,822,054","5,911,260","8,137,226","9,522,802","678,087","7,150,739","11,018,259","10,743,719","11,082,388","11,339,502","9,055,574"
1995,5018,Hamilton City Lines,Hamilton,OH,"Hamilton, OH",193,53,"118,315",DR,PT,"25,344","25,523","685,223",,,,,,,,,,,,,,
1995,5018,Hamilton City Lines,Hamilton,OH,"Hamilton, OH",193,53,"118,315",MB,PT,"1,475,060","1,055,455",,,,,,,,,,,,,,,
2007,5019,City of Middletown - Middletown Transit System,Middletown,OH,"Middletown, OH",273,48,"94,355",DR,DO,,,,,94,"2,816","16,830","16,254","18,504","39,168","44,975","46,440","44,370","64,607","76,884","71,288","66,444"
2007,5019,City of Middletown - Middletown Transit System,Middletown,OH,"Middletown, OH",273,48,"94,355",MB,DO,"1,432,714","866,657","766,490","811,987","749,229","739,972","840,172","1,025,940","1,008,345","1,046,380","980,000","913,120","942,370","986,363","1,104,680","1,180,323","1,172,218"
2007,5020,Springfield City Area Transit,Springfield,OH,"Springfield, OH",286,44,"89,684",DR,DO,,,,,"45,287","91,290","108,360","114,342","69,466","63,796","68,569","73,282","67,417",0,"112,776","110,752",
2007,5020,Springfield City Area Transit,Springfield,OH,"Springfield, OH",286,44,"89,684",DR,PT,,,"30,856","40,672",,,,,,,,,,,,,"127,453"
2007,5020,Springfield City Area Transit,Springfield,OH,"Springfield, OH",286,44,"89,684",MB,DO,"516,128","605,625","685,630","771,195","773,674","990,930","1,034,081","1,096,878","2,209,067","2,228,611","2,090,886","2,246,728","2,081,503",0,"626,364","838,695",
2007,5020,Springfield City Area Transit,Springfield,OH,"Springfield, OH",286,44,"89,684",MB,PT,,,,,,,,,,,,,,,,,"725,237"
2007,5021,Portage Area Regional Transportation Authority,Kent,OH,"Akron, OH",60,308,"570,215",DR,DO,,,,,,"111,186",,"493,935","584,488","686,470","460,122","923,865","1,149,046","1,462,366","1,575,547","1,492,581","1,397,148"
2007,5021,Portage Area Regional Transportation Authority,Kent,OH,"Akron, OH",60,308,"570,215",DR,PT,,,,,,"222,371",,,,,,,,,,,
2007,5021,Portage Area Regional Transportation Authority,Kent,OH,"Akron, OH",60,308,"570,215",MB,DO,,,,,,"35,213",,"161,160","400,612","405,396","369,495","460,334","734,190","4,941,366","1,913,921","1,943,342","2,134,327"
2007,5021,Portage Area Regional Transportation Authority,Kent,OH,"Akron, OH",60,308,"570,215",MB,PT,,,,,,"70,428",,,,,,,,,,,
2007,5022,Toledo Area Regional Transit Authority,Toledo,OH,"Toledo, OH-MI",71,202,"503,008",DR,PT,"315,763","379,468","314,594","345,727","328,744","348,238","357,326","358,363","367,620","483,811","462,985","726,970","840,941","884,751","934,261","1,152,631","1,211,962"
2007,5022,Toledo Area Regional Transit Authority,Toledo,OH,"Toledo, OH-MI",71,202,"503,008",MB,DO,"29,304,273","27,799,287","26,063,168","23,411,893","21,567,680","20,124,062","20,885,776","22,116,000","21,931,677","21,696,939","22,431,291","19,639,739","19,796,236","21,892,855","23,944,679","25,277,390","22,768,177"
2007,5024,Western Reserve Transit Authority,Youngstown,OH,"Youngstown, OH-PA",80,228,"417,437",DR,DO,"84,938","84,938","107,090","105,549","105,549","100,572","101,731","101,731","85,269","82,868","81,277","80,475","91,144","96,037","110,136","119,355","96,360"
2007,5024,Western Reserve Transit Authority,Youngstown,OH,"Youngstown, OH-PA",80,228,"417,437",MB,DO,"5,451,856","5,451,856","3,348,536","3,348,610","3,348,610","3,213,465","3,213,465","3,213,465","4,785,450","4,785,450","4,691,001","4,691,001","16,924,814","4,691,001","5,639,465","6,067,116","4,633,444"
2007,5024,Western Reserve Transit Authority,Youngstown,OH,"Youngstown, OH-PA",80,228,"417,437",MB,PT,,,,,,,,,,,,0,,,,,
2007,5025,Duluth Transit Authority,Duluth,MN,"Duluth, MN-WI",225,66,"118,265",DR,PT,"149,403","156,329","161,883","161,396","178,092","180,835","199,378","199,756","191,910","173,343","171,261","167,946","170,744","174,159","184,914","173,605","175,805"
2007,5025,Duluth Transit Authority,Duluth,MN,"Duluth, MN-WI",225,66,"118,265",MB,DO,"10,214,104","9,766,050","9,803,062","9,267,837","8,871,158","9,314,799","8,875,429","8,783,973","8,619,891","8,704,616","9,340,403","9,042,288","8,232,810","7,861,741","8,534,134","8,482,733","8,990,739"
2007,5026,City of Moorhead Transit,Moorhead,MN,"Fargo, ND-MN",197,46,"142,477",DR,PT,"26,485","24,873",,"28,710","39,213","17,674","13,017","11,520","13,640","11,562","10,165","9,251","2,436",0,0,0,0
2007,5026,City of Moorhead Transit,Moorhead,MN,"Fargo, ND-MN",197,46,"142,477",MB,PT,"971,888","947,131",,"975,712","969,839","988,062","1,056,827","924,742","847,136","888,120","870,180","794,759","771,407","684,687","854,082","977,280","1,137,988"
2007,5027,Metro Transit,Minneapolis,MN,"Minneapolis-St. Paul, MN",16,894,"2,388,593",LR,DO,,,,,,,,,,,,,,"12,120,398","53,728,611","52,584,623","52,693,748"
2007,5027,Metro Transit,Minneapolis,MN,"Minneapolis-St. Paul, MN",16,894,"2,388,593",MB,DO,"253,284,562","286,064,412","286,516,525","262,585,862","253,081,594","250,287,336","265,768,516","250,593,312","283,272,366","306,732,555","312,516,373","286,565,145","284,715,496","221,435,444","255,948,687","261,745,530","303,491,661"
2007,5027,Metro Transit,Minneapolis,MN,"Minneapolis-St. Paul, MN",16,894,"2,388,593",MB,PT,"222,924","277,541","295,521","337,971","133,844","79,872","102,072","102,118",,,,,,,,,
2007,5028,St. Cloud Metropolitan Transit Commission,St. Cloud,MN,"St. Cloud, MN",280,39,"91,305",DR,DO,,,,,"21,711","35,399","32,684","31,950","410,850","499,596","534,765","548,933","187,245","188,281","488,185","516,085","632,867"
2007,5028,St. Cloud Metropolitan Transit Commission,St. Cloud,MN,"St. Cloud, MN",280,39,"91,305",DR,PT,"278,073","296,525","307,371","317,608","370,535","386,398","405,564","427,684","72,099","16,556","5,334",,,,,,
2007,5028,St. Cloud Metropolitan Transit Commission,St. Cloud,MN,"St. Cloud, MN",280,39,"91,305",MB,DO,"5,532,160","5,797,867","4,817,700","4,576,530","5,150,678","4,873,742","4,627,302","4,795,733","4,537,611","4,590,037","4,405,747","4,570,260","4,921,291","5,401,787","5,549,553","5,912,503","6,096,975"
2007,5028,St. Cloud Metropolitan Transit Commission,St. Cloud,MN,"St. Cloud, MN",280,39,"91,305",MB,PT,"116,480","85,120","121,465","136,040","184,892",,,,,,,,,,,,
2007,5029,Bay Metropolitan Transit Authority,Bay City,MI,"Bay City, MI",326,40,"74,048",DR,DO,"612,617","393,640","575,200","674,808","628,615","917,700","690,900","899,100","831,100","1,171,100","1,455,123","1,179,299","884,179","1,213,840","299,008","383,491","402,717"
2007,5029,Bay Metropolitan Transit Authority,Bay City,MI,"Bay City, MI",326,40,"74,048",MB,DO,"2,135,749","1,871,251","2,080,810","2,192,014","2,046,542","1,571,320","1,543,423","1,884,960","1,537,300","1,576,700","1,639,200","1,526,700","1,590,026","1,445,260","2,610,805","2,736,135","2,989,045"
2007,5030,Battle Creek Transit,Battle Creek,MI,"Battle Creek, MI",313,51,"79,135",DR,DO,"267,040","271,575","306,064","294,856","261,396","232,211","318,172","177,231","180,652","194,468","183,156","193,180","120,170","102,352","101,250","135,507","128,176"
2007,5030,Battle Creek Transit,Battle Creek,MI,"Battle Creek, MI",313,51,"79,135",MB,DO,"2,555,027","2,593,055","2,586,710","2,667,858","2,548,298","2,080,120","1,870,603","2,553,231","2,732,066","2,559,038","2,557,147","2,428,488","2,266,582","1,871,624","1,777,999","1,854,257","1,551,207"
2007,5031,Suburban Mobility Authority for Regional Transportation,Detroit,MI,"Detroit, MI",9,"1,262","3,903,377",DR,DO,"3,997,475","4,197,869","4,177,103","4,343,304","4,884,110","3,702,339","3,318,000","3,929,105","3,409,259","3,150,453","2,835,619","3,086,643","2,857,259","2,758,182","2,864,683","3,905,094","4,409,213"
2007,5031,Suburban Mobility Authority for Regional Transportation,Detroit,MI,"Detroit, MI",9,"1,262","3,903,377",DR,PT,"3,100,314","3,164,885","2,404,464","2,357,431","2,020,277","2,160,365","2,121,140","2,190,722","2,220,326","2,223,597","2,185,717","1,859,550","2,009,645","1,964,114","1,803,470","1,941,252","1,859,612"
2007,5031,Suburban Mobility Authority for Regional Transportation,Detroit,MI,"Detroit, MI",9,"1,262","3,903,377",MB,DO,"87,271,701","65,453,098","66,375,501","66,211,279","71,472,511","72,622,880","67,973,708","61,219,998","71,975,593","80,095,689","90,272,450","80,888,287","64,319,768","68,253,897","67,221,508","87,025,343","79,740,739"
2007,5031,Suburban Mobility Authority for Regional Transportation,Detroit,MI,"Detroit, MI",9,"1,262","3,903,377",MB,PT,"3,415,703","5,350,471","5,251,194","6,300,362","1,120,697","1,083,319","1,078,385","880,198","694,585","702,340","1,005,426","825,620","464,640","568,710","655,250","499,340","539,860"
2007,5032,Mass Transportation Authority,Flint,MI,"Flint, MI",86,231,"365,096",DR,DO,,,,,"591,617","822,448","837,236","2,566,377","4,068,461","4,413,377","4,676,773","5,095,256","5,125,118","5,896,937","7,351,214","7,679,890","6,826,835"
2007,5032,Mass Transportation Authority,Flint,MI,"Flint, MI",86,231,"365,096",DR,PT,"794,658","818,618","1,039,764","1,054,920","486,238","151,742","131,425",,,,,,,,,,
2007,5032,Mass Transportation Authority,Flint,MI,"Flint, MI",86,231,"365,096",MB,DO,"12,420,017","16,198,166","24,522,928","23,652,917","19,963,612","20,355,964","21,083,665","23,028,455","25,290,975","25,729,053","24,185,679","18,778,556","10,261,068","12,192,284","14,399,416","15,766,906","15,914,446"
2007,5033,Interurban Transit Partnership,Grand Rapids,MI,"Grand Rapids, MI",67,257,"539,080",DR,DO,,,,,,,,,,,,,,,,,"36,531"
2007,5033,Interurban Transit Partnership,Grand Rapids,MI,"Grand Rapids, MI",67,257,"539,080",DR,PT,"1,064,700","1,115,723","1,234,021","1,224,067","1,283,032",0,"1,354,890","1,674,119","3,071,222","3,351,772","3,549,535","3,902,660","3,986,768","4,069,856","4,293,727","4,404,987","4,245,643"
2007,5033,Interurban Transit Partnership,Grand Rapids,MI,"Grand Rapids, MI",67,257,"539,080",MB,DO,"14,999,023","14,312,609","16,733,202","14,992,982","13,969,305",0,"13,617,050","13,967,149","13,155,713","14,060,580","16,101,725","20,104,636","20,951,883","20,357,416","22,639,007","26,289,253","28,889,268"
2007,5033,Interurban Transit Partnership,Grand Rapids,MI,"Grand Rapids, MI",67,257,"539,080",MB,PT,,,,,,,,,,"464,464",,,,,,,
2007,5033,Interurban Transit Partnership,Grand Rapids,MI,"Grand Rapids, MI",67,257,"539,080",VP,DO,,,,,,,,,,,,,,,,"62,942","1,800,000"
2007,5033,Interurban Transit Partnership,Grand Rapids,MI,"Grand Rapids, MI",67,257,"539,080",VP,PT,,,,,,,,,,,,,,,"72,220","64,839","13,474"
2007,5034,City of Jackson Transportation Authority,Jackson,MI,"Jackson, MI",292,52,"88,050",DR,DO,"957,263","912,656","816,153","785,910","729,077","601,910","611,156","489,915","569,397","752,657","983,549","1,166,730","1,105,785","723,620","993,750","583,715","286,848"
2007,5034,City of Jackson Transportation Authority,Jackson,MI,"Jackson, MI",292,52,"88,050",MB,DO,"2,213,985","2,316,492","2,294,992","2,526,695","2,220,454","2,068,956","1,925,781","1,804,695","1,886,130","1,964,763","1,920,738","1,409,181","1,369,402","1,546,427","1,498,158","1,622,397","1,441,212"
2007,5035,Kalamazoo Metro Transit System,Kalamazoo,MI,"Kalamazoo, MI",161,108,"187,961",DR,DO,,,,,,,,,,,497,798,"1,062",870,910,"1,064",835
2007,5035,Kalamazoo Metro Transit System,Kalamazoo,MI,"Kalamazoo, MI",161,108,"187,961",DR,PT,,,,"6,578","31,628","46,488","61,238","59,812","86,148","77,714","75,127","99,433","133,590","140,563","627,371","687,499","618,798"
2007,5035,Kalamazoo Metro Transit System,Kalamazoo,MI,"Kalamazoo, MI",161,108,"187,961",MB,DO,"6,253,370","6,283,653","5,365,559","5,212,614","4,880,662","4,898,052","4,880,662","5,679,046","5,942,186","5,879,899","6,491,967","7,239,450","8,394,480","8,189,006","8,058,989","7,948,428","8,289,704"
2007,5035,Kalamazoo Metro Transit System,Kalamazoo,MI,"Kalamazoo, MI",161,108,"187,961",MB,PT,"128,368","129,038","91,916","77,246","77,246","77,532",,,,,,,,,,,
2007,5035,Kalamazoo Metro Transit System,Kalamazoo,MI,"Kalamazoo, MI",161,108,"187,961",VP,DO,,,,,,,,,,,,,,,"94,365","197,066","164,787"
2007,5036,Capital Area Transportation Authority,Lansing,MI,"Lansing, MI",104,137,"300,032",DR,DO,"162,095","193,757","224,973","195,305","197,864","220,914","208,090","196,677","263,892","323,720","374,833","416,435","530,232","739,882","747,128","817,192","961,286"
2007,5036,Capital Area Transportation Authority,Lansing,MI,"Lansing, MI",104,137,"300,032",DR,PT,"1,035,594","1,339,365","2,356,099","2,424,394","2,477,459","2,828,464","2,582,031","1,982,874","2,484,024","3,510,530","2,700,884","3,242,071","2,644,691","2,207,214","2,620,522","3,264,841","3,303,946"
2007,5036,Capital Area Transportation Authority,Lansing,MI,"Lansing, MI",104,137,"300,032",MB,DO,"17,819,104","17,967,164","14,375,966","13,739,505","12,238,400","12,113,537","14,283,678","16,236,222","16,693,825","19,941,497","22,481,582","23,055,750","23,980,441","22,965,139","24,261,364","25,998,915","29,539,455"
2007,5037,Muskegon Area Transit System,Muskegon Heights,MI,"Muskegon, MI",185,100,"154,729",DR,DO,,,,,,"32,886","49,444","55,857","59,224","64,983","69,328","71,885","93,521","102,391","104,971","109,800","105,760"
2007,5037,Muskegon Area Transit System,Muskegon Heights,MI,"Muskegon, MI",185,100,"154,729",DR,PT,"43,236","47,540","49,488","49,181","47,332","16,677","110,240","83,397","148,546",,,,,,,,
2007,5037,Muskegon Area Transit System,Muskegon Heights,MI,"Muskegon, MI",185,100,"154,729",MB,DO,"2,046,721","2,132,535","2,213,735","2,155,829","2,028,431","1,510,271","1,183,950","1,720,805","1,719,958","2,009,572","1,878,330","1,603,957","1,845,729","1,879,166","1,960,966","2,236,337","2,405,807"
2007,5037,Muskegon Area Transit System,Muskegon Heights,MI,"Muskegon, MI",185,100,"154,729",MB,PT,,,,,,,,,,,,,,0,"17,741",,
2007,5038,Niles Dial-A-Ride,Niles,MI,"South Bend, IN-MI",113,156,"276,498",DR,PT,"196,293","197,931","197,856","198,428","198,583","195,855","199,306","201,345","182,341","240,032","219,168","203,958","220,909","212,961","211,781",0,"227,820"
2007,5039,Saginaw Transit Authority Regional Service,Saginaw,MI,"Saginaw, MI",200,74,"140,985",DR,DO,"208,047","264,441","194,140","194,140",,"193,838","193,838","179,900","205,039",,"391,817","541,258","374,460",0,"137,455","137,275","131,063"
2007,5039,Saginaw Transit Authority Regional Service,Saginaw,MI,"Saginaw, MI",200,74,"140,985",MB,DO,"4,320,466","4,637,554","3,748,404","3,748,404",,"3,741,682","3,869,182","3,841,771","5,232,812",,"3,021,871","3,256,596","2,452,619",0,"2,450,793","2,730,145","3,065,721"
2007,5040,Ann Arbor Transportation Authority,Ann Arbor,MI,"Ann Arbor, MI",112,129,"283,904",DR,DO,"101,807","93,974",0,"103,586","92,003","79,331","76,467","79,541","94,956","87,876","98,338","114,051","98,755","94,838","10,229",,
2007,5040,Ann Arbor Transportation Authority,Ann Arbor,MI,"Ann Arbor, MI",112,129,"283,904",DR,PT,"797,214","776,707","791,547","808,558","834,255","816,826","786,340","729,691","690,020","651,414","647,193","658,754","632,503","603,400","551,709","651,002","714,834"
2007,5040,Ann Arbor Transportation Authority,Ann Arbor,MI,"Ann Arbor, MI",112,129,"283,904",MB,DO,"13,394,663","13,360,153","14,850,016","14,569,350","14,567,953","12,415,230","12,677,326","13,162,370","13,505,492","14,258,541","13,868,763","13,703,612","13,136,616","13,569,327","15,325,586","17,401,939","17,834,104"
2007,5041,City of Anderson Transportation System,Anderson,IN,"Anderson, IN",265,63,"97,038",DR,DO,"108,553","116,242","107,948","100,168",,"96,109","101,601","132,237",0,"218,832","219,792","213,326",,"230,299","126,290","114,168","115,160"
2007,5041,City of Anderson Transportation System,Anderson,IN,"Anderson, IN",265,63,"97,038",MB,DO,"1,039,770","970,972","877,770","463,623",,"663,004","699,023","518,577",0,"1,090,459","1,410,432","855,398",,"518,577","501,862","562,928","600,472"
2007,5042,East Chicago Transit,East Chicago,IN,"Chicago, IL-IN",3,"2,123","8,307,904",DR,DO,,,,,,,"1,122","6,926","11,155","21,577","28,028","38,352","18,147","9,156",,"22,295","20,586"
2007,5042,East Chicago Transit,East Chicago,IN,"Chicago, IL-IN",3,"2,123","8,307,904",DR,PT,,,,,,"5,482",0,,,,,,,,,,
2007,5042,East Chicago Transit,East Chicago,IN,"Chicago, IL-IN",3,"2,123","8,307,904",MB,DO,,"169,424","849,719","611,518","656,975",0,"683,772","745,197","714,175","701,057","769,245","202,013","180,077","200,000",,"267,347","190,488"
2007,5043,Metropolitan Evansville Transit System,Evansville,IN,"Evansville, IN-KY",142,106,"211,989",DR,DO,,"209,748","174,990","189,726","199,857","206,916","176,391","131,430","140,879","119,872","126,280","116,816","117,208","114,080","114,080",0,"255,326"
2007,5043,Metropolitan Evansville Transit System,Evansville,IN,"Evansville, IN-KY",142,106,"211,989",DR,PT,"163,017",,,,,,,,,,,,,,,,
2007,5043,Metropolitan Evansville Transit System,Evansville,IN,"Evansville, IN-KY",142,106,"211,989",MB,DO,"4,693,416","4,960,956","3,856,455","3,777,942","3,734,655","3,777,264","3,667,422","3,578,247","3,928,179","4,030,488","3,934,266","4,027,116","4,027,128",0,0,0,"2,464,800"
2007,5044,Fort Wayne Public Transportation Corporation,Fort Wayne,IN,"Fort Wayne, IN",110,135,"287,759",DR,DO,"37,740","45,176","75,238","92,250","125,810","164,089","164,089","169,450","245,436","255,519","335,991","341,492","352,900","357,249","371,874","403,271","403,055"
2007,5044,Fort Wayne Public Transportation Corporation,Fort Wayne,IN,"Fort Wayne, IN",110,135,"287,759",MB,DO,"5,180,399","4,338,833","3,937,172","3,937,172","3,913,970","4,261,605","4,261,605","4,289,537","5,567,329","4,319,913","4,512,758","4,714,837","5,112,183","5,426,706","5,508,600","6,066,760","6,224,463"
2007,5045,Gary Public Transportation Corporation,Gary,IN,"Chicago, IL-IN",3,"2,123","8,307,904",DR,DO,,,,,,,,,,,,,,"36,861","36,996","42,402","75,116"
2007,5045,Gary Public Transportation Corporation,Gary,IN,"Chicago, IL-IN",3,"2,123","8,307,904",DR,PT,,270,"2,295","13,676","18,823",0,"32,552",0,"68,641","67,576",,,,,,,
2007,5045,Gary Public Transportation Corporation,Gary,IN,"Chicago, IL-IN",3,"2,123","8,307,904",MB,DO,"6,211,019","4,214,672","4,566,535","4,911,303","5,100,132","5,187,314","5,111,340","5,328,342","5,462,315","4,243,150","4,076,313","3,064,569","2,978,759","3,516,530","3,679,124","1,757,430","1,080,564"
2007,5047,Bloomington-Normal Public Transit System,Bloomington,IL,"Bloomington-Normal, IL",237,37,"112,415",DR,DO,"159,909","136,616","135,278","132,447","125,129","108,983","120,311","81,432","119,280","134,300","124,682","109,734","110,374","101,440","98,634","89,021","93,515"
2007,5047,Bloomington-Normal Public Transit System,Bloomington,IL,"Bloomington-Normal, IL",237,37,"112,415",MB,DO,"2,993,456","2,743,495","2,789,817","2,910,434","2,336,240","2,622,745","2,699,696","2,689,321","2,562,272","2,583,555","2,570,371","2,580,230","2,584,689","5,558,948","4,804,635","5,735,979","5,193,683"
2007,5048,Northwest Indiana Community Action Corporation,Crown Point,IN,"Chicago, IL-IN",3,"2,123","8,307,904",DR,DO,"1,379,241","1,381,027","1,502,880","1,568,352","1,713,432",,"2,358,450","2,456,100","2,391,900","2,473,850","1,725,088","1,544,119","1,901,553","1,977,594","2,171,398","1,989,762","1,842,837"
2000,5049,"Tradewinds Rehabilitation Center, Inc.",Gary,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",DR,DO,"1,067,489","696,787","627,183","725,068","785,312",,,"715,788","631,707","651,129",,,,,,,
2007,5050,Indianapolis and Marion County Public Transportation,Indianapolis,IN,"Indianapolis, IN",33,553,"1,218,919",DR,DO,"258,624","246,568",,,,,,"2,120,400","1,824,281","1,317,255","1,146,080","1,433,718","1,528,180","1,810,417","1,779,920","1,731,054","1,204,856"
2007,5050,Indianapolis and Marion County Public Transportation,Indianapolis,IN,"Indianapolis, IN",33,553,"1,218,919",DR,PT,,"28,660","633,799","936,609","991,647","1,172,388","1,729,158","243,756","321,905","1,009,540","1,706,765","1,647,579","1,476,054","1,288,921","1,495,018","1,538,815","2,042,689"
