Last_Report_Year,TRS_ID,System_Name,City,State,UZA_Name,UZA,UZA_Area_SQ_Miles,UZA_Population,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
2008,3022,Port Authority of Allegheny County,Pittsburgh,PA,"Pittsburgh, PA",22,852,"1,753,136","$22,797,146","$20,131,170","$20,274,626","$20,287,533","$21,255,504","$22,130,400","$21,958,462","$21,731,308","$22,074,762","$22,926,381","$23,796,331","$26,178,148","$25,856,803","$27,439,826","$29,522,239","$27,652,781","$22,221,073","$28,848,567"
2008,3023,Beaver County Transit Authority,Rochester,PA,"Pittsburgh, PA",22,852,"1,753,136","$273,284","$279,355","$405,118","$480,735","$564,159","$669,358","$778,209","$798,203","$613,935","$637,963","$594,726","$1,038,922","$690,987","$694,263","$506,305","$436,619","$423,914","$566,478"
2008,3024,Berks Area Reading Transportation Authority,Reading,PA,"Reading, PA",130,101,"240,264","$292,295","$186,000","$190,715","$198,345","$218,530","$210,578","$195,000","$233,496","$199,635","$280,250","$215,130","$229,909","$230,683","$230,609","$243,674","$301,201","$346,040","$376,726"
2008,3025,County of Lackawanna Transit System,Scranton,PA,"Scranton, PA",84,159,"385,237","$716,148","$887,678","$540,778","$663,307","$460,388","$696,295","$482,992","$395,241","$373,837","$381,824","$362,027","$365,947","$376,830","$382,510","$416,251","$414,583","$432,321","$549,398"
2008,3026,Williamsport Bureau of Transportation,Williamsport,PA,"Williamsport, PA",386,27,"58,693","$319,924","$303,416","$139,175","$170,471","$157,620","$159,509","$152,156","$166,652","$206,096","$219,796","$225,029","$215,796","$242,116","$211,036","$210,054","$210,054","$269,388","$226,024"
2008,3027,York County Transportation Authority,York,PA,"York, PA",158,119,"192,903","$186,564","$140,801","$125,761","$126,986",,"$155,176","$67,577","$104,599","$154,566","$188,005","$315,946","$199,258","$204,446","$218,988","$227,714","$250,552","$238,526","$239,020"
2008,3030,Washington Metropolitan Area Transit Authority,Washington,DC,"Washington, DC-VA-MD",8,"1,157","3,933,920","$208,761,403","$205,546,785","$175,052,493","$190,957,299","$212,170,126","$191,647,179","$154,629,402","$162,082,621","$129,917,282","$142,163,686","$187,567,992","$153,360,382","$209,088,132","$232,677,450","$236,406,956","$332,865,075","$368,815,007","$379,093,105"
1995,3031,Delaware Administration for Regional Transit,Dover,DE,"Wilmington, DE--NJ--MD--PA",68,188,"449,616","$290,886","$284,145","$1,200",$0,$0,,,,,,,,,,,,,
1995,3032,Delaware Administration for Specialized Transportation,Dover,DE,"Dover, DE",392,38,"50,787","$34,686","$44,545",$0,$0,$0,,,,,,,,,,,,,
2008,3034,Maryland Transit Administration,Baltimore,MD,"Baltimore, MD",18,683,"2,076,354","$1,851,420","$2,274,176",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$697,053","$1,501,001","$502,354","$472,379","$6,675,757","$1,617,783"
2008,3035,Ohio Valley Regional Transportation Authority,Wheeling,WV,"Wheeling, WV-OH",294,54,"87,613","$622,914","$674,413","$607,963","$774,024","$805,652","$609,066","$803,480","$875,677","$685,118","$901,061","$863,331","$822,287","$897,965","$1,255,340","$1,373,599","$1,391,799","$1,233,102","$1,488,598"
2008,3036,Charlottesville Transit Service,Charlottesville,VA,"Charlottesville, VA",305,37,"81,449","$169,243","$190,334","$280,997","$315,853","$344,567","$723,656","$976,510","$856,765","$1,075,039","$1,246,444","$1,755,949","$1,487,323","$1,661,734","$1,605,537","$1,620,393","$1,748,106","$2,330,905","$2,346,022"
2008,3040,Annapolis Department of Transportation,Annapolis,MD,"Baltimore, MD",18,683,"2,076,354","$563,001","$726,048","$314,652","$551,000","$330,400","$292,379",$0,"$831,398","$741,823","$471,009","$560,135","$904,830","$621,891","$637,515","$1,126,048","$1,304,069","$2,155,465","$1,648,013"
2008,3041,Allegany County Transit,Cumberland,MD,"Cumberland, MD--WV",453,47,"52,115","$236,903","$199,170","$170,186",,,,,,,,,,,,,"$360,700","$535,891","$593,832"
2008,3042,Washington County Transit,Hagerstown,MD,"Hagerstown, MD-WV-PA",221,77,"120,326","$195,340","$287,020","$206,041","$273,608","$307,689","$200,000","$267,568","$143,376","$263,163","$307,121","$300,360","$421,946","$416,571","$436,724","$424,642","$454,516","$459,567","$531,955"
1996,3043,The Columbia Transit System ,Columbia,MD,"Baltimore, MD",17,593,"1,889,873","$408,842","$243,637","$90,000","$90,000","$90,000",,,,,,,,,,,,,
2008,3044,Westmoreland County Transit Authority,Greensburg,PA,"Pittsburgh, PA",22,852,"1,753,136","$198,333","$164,467","$167,154","$192,065","$330,895","$291,631","$380,087","$328,814","$341,214","$447,581","$450,433","$412,285","$385,901","$361,848","$373,036","$381,358","$351,532","$213,051"
2008,3045,"JAUNT, Inc.",Charlottesville,VA,"Charlottesville, VA",305,37,"81,449","$227,493","$292,631","$232,835","$320,145","$442,362",,,,,,,,,,,,,"$1,807,710"
1992,3046,Maryland State Railroad Administration,BWI Airport,MD,"Baltimore, MD",17,593,"1,889,873","$100,626",$0,,,,,,,,,,,,,,,,
1995,3047,Delaware Transit Corporation ,Doverngton,DE,"Wilmington, DE--NJ--MD--PA",68,188,"449,616","$39,000","$42,483",$0,"$35,000",$0,,,,,,,,,,,,,
2008,3048,Howard Transit,Laurel,MD,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,,,,,,"$814,770","$1,040,226","$1,471,555","$2,983,959","$3,724,484","$3,118,008","$3,882,195","$3,148,803","$3,556,232","$4,403,649","$6,009,895"
2007,3050,"G G and C Bus Company, Inc.",Washington,PA,"Pittsburgh, PA",22,852,"1,753,136","$112,539","$42,073","$185,984","$75,486","$149,118","$69,006","$112,680","$115,497","$319,834","$373,005","$251,043","$215,852","$213,582","$226,223","$104,192",$0,$0,
2008,3051,Ride-On Montgomery County Transit,Rockville,MD,"Washington, DC-VA-MD",8,"1,157","3,933,920","$19,809,746","$19,163,089","$11,016,581","$14,468,581","$14,207,379","$17,321,901","$15,954,943","$18,847,220","$22,278,530","$30,087,538","$29,927,429",$0,"$57,945,057",$0,$0,"$48,682,738","$54,642,582","$64,163,498"
2008,3054,Centre Area Transportation Authority,State College,PA,"State College, PA",334,21,"71,301","$444,998","$378,372","$273,483","$264,662","$269,687","$273,156","$299,337","$291,477","$318,620","$320,046","$334,374","$334,674","$350,892","$367,630","$388,283","$409,697","$432,680","$453,657"
2008,3055,Shenango Valley Shuttle Service,Hermitage,PA,"Youngstown, OH-PA",80,228,"417,437",,,,,,,,,,,,,"$25,000","$193,192","$161,633","$25,000","$25,000","$37,930"
2008,3057,Pennsylvania Department of Transportation,Harrisburg,PA,"Philadelphia, PA-NJ-DE-MD",4,"1,800","5,149,079",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,3058,City of Fairfax CUE Bus,Fairfax,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,,,,,,"$736,575","$856,121","$1,121,286","$670,581","$2,029,417","$1,854,563","$1,314,483","$1,357,913","$1,059,435","$1,062,768","$1,193,132"
2008,3061,Mid Mon Valley Transit Authority,Charleroi,PA,"Monessen, PA",405,37,"56,508","$58,340","$99,719","$24,805","$21,500","$25,380","$26,151","$32,105","$36,795","$31,174","$21,500","$21,500","$46,899","$25,589","$50,748","$58,895","$43,871","$118,258","$58,777"
1992,3064,Clarksville Transit System ,Clarksville,TN,"Clarksville, TN-KY",230,87,"97,581",,"$297,543",,,,,,,,,,,,,,,,
2007,3067,Access Transportation Systems,Pittsburgh,PA,"Pittsburgh, PA",22,852,"1,753,136","$3,562,488",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,
2008,3068,Fairfax Connector Bus System,Fairfax,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,"$4,009,030","$4,971,308","$9,518,930","$9,142,213",,"$10,459,443","$13,310,999","$14,598,475","$14,494,897","$14,693,886","$13,717,079","$16,494,154","$16,833,912","$24,285,110","$24,087,908","$33,661,481"
2008,3069,City of Danville Mass Transit System,Danville,VA,"Danville, VA",443,33,"50,902",,,"$184,143","$211,731","$187,312","$160,031","$156,454","$154,333","$163,979","$145,106","$159,645","$178,180","$180,472","$180,344","$210,385","$213,060","$237,282","$328,156"
2008,3070,Potomac and Rappahannock Transportation Commission,Woodbridge,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,"$357,112","$315,184","$695,342","$819,568","$1,038,646","$1,299,108","$2,410,912","$2,812,214","$2,943,756","$4,391,075","$3,395,291","$5,126,926","$5,035,703","$5,299,620","$7,015,733","$9,184,012"
2008,3071,City of Alexandria /Martz Group,Alexandria,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,,,,,,"$2,292,968","$2,593,445","$3,305,844","$62,568","$3,762,102","$4,714,123","$4,880,543","$5,801,554","$5,895,882","$7,002,940","$7,911,693"
2008,3072,Transit Services of Frederick County,Frederick,MD,"Frederick, MD",224,79,"119,144",,,,,"$316,254","$344,660","$321,962","$440,284","$333,474","$338,271","$426,758","$623,754","$692,053","$675,445","$886,380","$1,249,121","$1,139,461","$1,588,204"
2008,3073,Virginia Railway Express,Alexandria,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,"$1,905,256","$946,259","$5,865,444","$6,370,767","$5,752,891","$2,559,806","$4,227,390","$3,462,981","$3,965,201","$5,752,890","$1,318,689","$4,758,933","$6,353,000","$5,870,620","$7,259,792","$12,465,475"
2008,3074,Harford Transit,Abingdon,MD,"Aberdeen-Havre de Grace-Bel Air, MD",173,102,"174,598",,,,,"$80,340","$365,263","$357,204","$415,999","$472,943","$491,803","$583,324","$747,906","$846,099","$925,107","$996,635","$1,235,940","$1,347,829","$1,515,575"
2008,3075,Delaware Transit Corporation,Dover,DE,"Philadelphia, PA-NJ-DE-MD",4,"1,800","5,149,079",,,,,,,"$32,083",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,3076,Williamsburg Area Transport,Williamsburg,VA,"Virginia Beach, VA",27,527,"1,394,439",,,,,,"$90,150","$71,942","$22,193","$16,244","$80,354","$312,241","$252,037","$581,105","$558,532","$493,067","$735,635","$1,855,463","$3,278,222"
2008,3078,Southwestern Pennsylvania Commission,Pittsburgh,PA,"Pittsburgh, PA",22,852,"1,753,136",,,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,3079,Fredericksburg Regional Transit,Fredericksburg,VA,"Fredericksburg, VA",264,65,"97,102",,,,,,,,,,,,,"$406,722","$547,417","$799,350","$761,117","$565,819","$328,449"
2006,3080,Arlington Transit - Arlington County,Arlington,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,,,,,,"$206,545",,,,,,"$1,376,930",,$0,,
2008,3081,Loudoun County Commuter Bus Service - Office of Transportation Services,Leesburg,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,,,,,,"$189,388","$392,768","$267,372","$399,995",$200,"$46,433","$125,550","$129,043","$198,934","$218,307","$226,215"
2001,3082,"Atlantic Paratrans of PA, Inc. ",Philadelphia,PA,"Philadelphia, PA--NJ",4,"1,164","4,222,211",,,,,,,,$0,$0,$0,$0,,,,,,,
2008,3083,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit",Hampton,VA,"Virginia Beach, VA",27,527,"1,394,439",,,,,,,,,,"$12,214,628","$9,764,706","$8,952,803","$8,171,051","$9,568,107","$11,457,746","$14,222,736","$18,488,024","$20,345,642"
2003,3084,University of Pittsburgh,Pittsburgh,PA,"Pittsburgh, PA",22,852,"1,753,136",,,,,,,,,$0,$0,$0,$0,$0,,,,,
2008,3085,Prince George's County Transit,Largo,MD,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,,,,,,,,,,,"$5,105,494","$6,444,635","$8,348,693","$8,390,898","$9,998,061","$11,226,274"
2008,3087,Fayette Area Coordinated Transportation,Lemont Furnace,PA,"Uniontown-Connellsville, PA",389,45,"58,442",,,,,,,,,,,,,"$720,035",,"$208,417","$227,031","$313,358","$192,191"
2008,3088,"County Commissioners of Charles County, MD",Port Tobacco,MD,"St. Charles, MD",324,46,"74,765",,,,,,,,,,,,,,"$733,748","$1,148,597","$1,307,470","$1,486,847","$2,305,202"
2008,3089,Monongalia County Urban Transit,Morgantown,WV,"Morgantown, WV",408,34,"55,997",,,,,,,,,,,,,,,"$633,000","$633,000","$633,000","$633,000"
2008,3091,Blacksburg Transit,Blacksburg,VA,"Blacksburg, VA",402,26,"57,236",,,,,,,,,,,,,,,$0,$0,$0,$0
2008,3092,Carroll County Planning Department,Westminster,MD,"Westminster, MD",361,53,"65,034",,,,,,,,,,,,,,,"$323,573","$320,029","$310,846","$314,317"
2008,3094,City of Harrisonburg Department of Public Transportation,Harrisonburg,VA,"Harrisonburg, VA",431,27,"52,647",,,,,,,,,,,,,,,"$373,161","$282,109","$375,971","$419,021"
2008,3095,County of Lebanon Transit Authority,Lebanon,PA,"Lebanon, PA",366,30,"63,681",,,,,,,,,,,,,,,,"$50,279","$50,279","$54,232"
2008,3096,The Tri--County Council for the Lower Eastern Shore,Snow Hill,MD,"Salisbury, MD-DE",383,43,"59,426",,,,,,,,,,,,,,,$0,"$1,218,667","$1,914,644","$2,787,328"
2008,3101,City of Washington,Washington,PA,"Pittsburgh, PA",22,852,"1,753,136",,,,,,,,,,,,,,,,,,"$79,040"
2008,3102,"Martz Trailways, Poconos",Wilkes Barre,PA,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,,,,,,,,,,$0
2008,3103,"Martz Group, National Coach Works of Virginia",Fredericksburg,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,,,,,,,,,,,,,,,,$0
2008,4001,Chattanooga Area Regional Transportation Authority,Chattanooga,TN,"Chattanooga, TN-GA",90,290,"343,509","$1,868,237","$1,948,073","$2,043,115","$2,323,759","$2,930,516","$3,142,456","$2,934,038","$2,767,336","$3,205,954","$3,395,339","$2,869,600","$3,081,900","$2,947,153","$3,216,384","$3,661,757","$3,511,960","$3,761,960","$3,834,302"
2008,4002,Knoxville Area Transit,Knoxville,TN,"Knoxville, TN",78,339,"419,830","$2,158,362","$2,573,974","$2,840,411","$3,038,817","$2,648,533","$4,092,216","$3,345,121","$3,305,825","$3,305,267","$3,674,033","$4,276,315","$4,454,570","$4,746,480","$4,710,060","$5,058,330","$6,035,111","$6,508,040","$7,814,850"
2008,4003,Memphis Area Transit Authority,Memphis,TN,"Memphis, TN-MS-AR",39,400,"972,091","$7,812,082","$6,768,722","$8,268,881","$9,018,007","$9,016,139","$10,325,475","$11,345,559","$12,150,000","$12,655,965","$14,616,046","$16,090,456","$17,565,938","$18,257,567","$19,024,535","$19,030,000","$18,371,191","$19,004,382","$19,518,866"
2008,4004,Metropolitan Transit Authority,Nashville,TN,"Nashville-Davidson, TN",48,431,"749,935","$3,893,312","$2,749,512","$4,889,788","$5,158,372","$5,595,375","$5,595,375","$6,395,375","$7,674,392","$9,906,028","$8,084,700","$8,084,700","$9,199,970","$10,416,650","$12,500,308","$13,143,626","$17,100,275","$18,474,211","$20,467,405"
2008,4005,Asheville Transit System,Asheville,NC,"Asheville, NC",137,207,"221,570","$913,135","$851,615","$832,292","$826,730","$570,912","$813,485","$856,511","$813,485","$841,553","$813,485","$813,485","$813,485","$813,485","$813,485","$1,020,727","$993,651","$1,691,802","$1,856,288"
2008,4006,Cape Fear Public Transportation Authority,Wilmington,NC,"Wilmington, NC",179,119,"161,149","$476,360","$447,076","$454,109","$469,481","$506,045","$481,490","$465,877","$462,282","$465,387","$454,109","$454,109","$756,446","$515,563","$598,180","$916,178","$940,825","$1,325,359","$1,793,844"
2008,4007,Capital Area Transit,Raleigh,NC,"Raleigh, NC",66,320,"541,527","$2,714,523","$3,060,528","$3,376,945","$2,983,651","$3,168,700","$3,686,169","$3,562,291","$3,901,698","$3,319,729","$4,006,292","$5,026,637","$4,264,202","$4,943,213","$6,556,710","$6,509,285","$6,117,541","$6,300,529","$6,950,960"
2008,4008,Charlotte Area Transit System,Charlotte,NC,"Charlotte, NC-SC",47,435,"758,927","$8,589,347","$9,836,261","$11,794,921","$12,708,116","$11,795,353","$11,659,309","$12,577,486","$13,008,913","$18,374,110","$22,823,865","$29,392,692","$37,083,093","$44,675,171","$46,168,538","$52,689,118","$61,950,353","$76,641,028","$88,685,902"
2008,4009,Fayetteville Area System of Transit,Fayetteville,NC,"Fayetteville, NC",114,167,"276,368","$792,206","$723,937","$776,009","$579,345","$688,458","$715,122","$804,475","$792,064","$525,465","$852,858","$1,138,968","$1,304,428","$1,359,105","$1,225,151","$1,178,237","$1,241,283","$1,556,122","$1,934,369"
2008,4010,Gastonia Transit,Gastonia,NC,"Gastonia, NC",199,119,"141,407","$290,595","$268,451","$252,671","$166,503",,,,,,,,,,,,,,
2008,4011,High Point Transit,High Point,NC,"High Point, NC",205,94,"132,844","$387,840","$340,682","$337,251","$232,779","$349,019","$342,296","$341,721","$365,478","$284,582","$246,774","$266,417","$327,069","$321,098","$327,323","$385,546","$406,085","$429,513","$460,288"
2008,4012,Winston-Salem Transit Authority - Trans-Aid of Forsyth County,Winston-Salem,NC,"Winston-Salem, NC",106,251,"299,290","$1,212,119","$1,389,818","$1,696,899","$1,840,146","$2,065,874","$2,546,781","$3,206,506","$3,306,592","$2,896,958","$2,390,082","$1,623,072","$1,748,847","$2,124,750","$1,815,553","$2,619,709","$3,183,621","$3,309,226","$4,115,520"
1992,4013,Greensboro Agency Transportation Express,Greensboro,NC,"Greensboro, NC",127,92,"194,508","$401,519","$366,317",,,,,,,,,,,,,,,,
2008,4014,Coast Transit Authority,Gulfport,MS,"Gulfport-Biloxi, MS",147,135,"205,754","$394,133","$500,483","$327,337",,"$544,211","$585,342","$363,150","$915,073","$1,228,886","$1,077,537","$1,307,975","$1,022,784","$1,182,804","$1,025,826","$1,040,035","$667,438","$760,976","$652,851"
2008,4015,City of Jackson Transit System ,Jackson,MS,"Jackson, MS",108,161,"292,637","$1,174,090","$1,180,706","$1,262,652","$1,441,733","$1,616,372","$2,045,550","$3,131,916","$2,858,698","$2,800,000","$2,720,971","$3,768,658","$4,863,018","$3,657,455","$5,393,774","$5,778,222","$5,734,558","$5,341,908","$5,567,325"
2008,4016,Ashland Bus System,Ashland,KY,"Huntington, WV-KY-OH",171,107,"177,550","$166,280","$165,897",,,,,,,,,,,,,,,,
2008,4017,Lexington Transit Authority,Lexington,KY,"Lexington-Fayette, KY",126,70,"250,994","$1,873,167","$1,884,946","$1,634,122","$1,626,484","$1,943,046","$1,885,169","$2,788,187","$2,960,662","$2,809,886","$3,671,583","$3,580,842","$3,707,724","$3,118,627","$3,997,143","$3,082,348","$6,533,332","$8,849,032","$10,461,535"
2008,4018,Transit Authority of River City,Louisville,KY,"Louisville, KY-IN",44,391,"863,582","$22,945,439","$25,971,250","$29,089,638","$27,954,116","$23,088,232","$24,114,737","$24,964,550","$26,042,862","$29,247,799","$30,360,110","$32,587,351","$32,024,423","$31,735,158","$32,876,558","$33,617,556","$37,347,140","$40,450,896","$41,985,461"
2008,4019,Transit Authority of Northern Kentucky,Fort Wright,KY,"Cincinnati, OH-KY-IN",26,672,"1,503,262","$4,960,621","$5,362,977","$5,437,611","$5,759,506","$6,206,865","$6,572,721","$7,018,757","$7,704,129","$8,169,629","$8,765,218","$9,431,481","$10,678,478","$11,033,528","$10,668,036","$11,238,847","$13,219,625","$13,765,930","$15,612,015"
2008,4020,Owensboro Transit System,Owensboro,KY,"Owensboro, KY",348,39,"67,665","$261,409","$377,130","$283,128","$285,888",,,,,,,,,,,,,,
2008,4021,Albany Transit System,Albany,GA,"Albany, GA",271,66,"95,450","$410,325","$364,970","$370,334","$394,826","$775,762","$780,684","$1,125,752","$1,157,186","$1,099,041","$1,042,721","$1,251,926","$1,119,041","$1,164,621","$1,055,354","$767,374","$1,179,921","$1,195,555","$1,246,880"
2008,4022,Metropolitan Atlanta Rapid Transit Authority,Atlanta,GA,"Atlanta, GA",11,"1,963","3,499,840","$112,302,700","$103,110,762","$81,368,707","$96,567,375","$108,993,276","$113,377,668","$164,804,461","$173,588,350","$184,074,755","$211,958,114","$207,536,506","$197,495,517","$218,686,281","$209,500,037","$215,965,576","$213,924,935","$275,288,244","$271,509,795"
2008,4023,Augusta Richmond County Transit Department,Augusta,GA,"Augusta-Richmond County, GA-SC",92,232,"335,630","$984,613","$961,138","$946,489","$1,215,089","$1,645,348","$1,557,866","$1,594,200","$1,682,115","$1,711,860","$1,582,904","$1,432,904","$27,220","$1,294,340","$1,274,882","$2,416,557","$2,832,151","$2,730,353","$3,116,426"
2008,4024,Metra Transit System,Columbus,GA,"Columbus, GA-AL",129,136,"242,324","$838,970","$992,857","$1,000,162","$984,108","$1,025,849","$1,523,161","$1,747,569","$1,882,831","$2,005,160","$2,102,627","$2,172,194","$1,916,577","$2,638,608","$2,487,927","$2,660,454","$2,811,761","$2,960,135","$3,205,316"
2008,4025,Chatham Area Transit Authority,Savannah,GA,"Savannah, GA",144,102,"208,886","$2,623,590","$2,593,259","$2,786,251","$3,638,066","$3,203,726","$4,029,580","$4,446,035","$4,744,026","$5,087,847","$5,026,931","$5,432,575","$5,521,346","$5,638,228","$6,308,898","$6,598,991","$7,294,556","$8,501,717","$11,175,384"
2008,4026,Manatee County Area Transit,Bradenton,FL,"Sarasota-Bradenton, FL",61,270,"559,229","$962,474","$905,378","$830,522","$830,370","$836,911","$1,170,921","$1,406,613","$1,457,485","$1,435,198","$1,757,566","$1,823,347","$1,959,229","$1,873,196","$2,445,391","$3,433,715","$3,875,453","$4,493,425","$5,542,078"
2008,4027,Pinellas Suncoast Transit Authority,St. Petersburg,FL,"Tampa-St. Petersburg, FL",19,802,"2,062,339","$13,769,784","$14,451,271","$14,069,137","$15,695,175","$15,959,820","$13,317,009","$12,118,882","$13,651,169","$13,603,630","$14,737,512","$16,160,232","$19,052,812","$20,866,046","$24,541,396","$28,351,062","$33,995,311","$33,293,608","$35,901,573"
2008,4028,Lee County Transit,Fort Myers,FL,"Cape Coral, FL",94,192,"329,757","$1,794,418","$1,632,289","$1,475,488","$1,416,678","$1,960,432","$1,879,169","$1,872,384","$1,973,322","$2,151,688","$2,012,156","$3,056,449","$3,556,830","$4,525,429","$6,836,304","$9,023,819","$9,362,728","$12,348,844","$12,485,809"
2008,4029,Broward County Transportation Department,Pompano Beach,FL,"Miami, FL",5,"1,116","4,919,036","$24,578,398","$25,057,163","$25,369,516","$27,542,886","$28,828,879","$30,347,961","$31,659,721","$33,212,456","$34,524,397","$37,628,171","$43,834,496","$47,972,260","$59,294,086","$65,536,065","$64,258,703","$75,439,631","$85,830,893","$87,322,834"
2008,4030,Gainesville Regional Transit System,Gainesville,FL,"Gainesville, FL",180,77,"159,508","$1,785,986","$1,716,333","$1,143,000","$1,793,343","$1,944,873","$1,841,338","$1,817,691","$2,901,051","$4,461,314","$4,638,789","$5,702,461","$2,735,161","$3,082,426","$3,621,817","$3,132,835","$3,506,102","$3,239,743","$3,475,462"
2008,4031,Lakeland Area Mass Transit District ,Lakeland,FL,"Lakeland, FL",151,121,"199,487","$1,243,943","$546,221","$1,430,101","$205,989","$706,394","$795,314","$688,519","$527,177","$816,068","$1,189,811","$1,045,131","$1,535,567","$1,346,176","$2,093,719","$2,925,090","$2,918,971","$3,528,997","$4,838,426"
2008,4032,"County of Volusia, dba: VOTRAN",South Daytona,FL,"Daytona Beach-Port Orange, FL",124,114,"255,353","$1,802,555","$1,934,530","$1,729,810","$1,527,480","$2,497,699","$3,795,067","$3,939,950","$4,104,957","$4,174,611","$5,565,042","$5,582,077","$5,586,858","$5,729,766","$5,952,363","$7,399,431","$7,960,058","$7,687,083","$8,950,766"
2008,4034,Miami-Dade Transit,Miami,FL,"Miami, FL",5,"1,116","4,919,036","$95,619,909","$94,667,760","$93,166,000","$97,790,000","$101,531,235","$110,283,520","$118,526,642","$119,019,994","$111,525,323","$116,901,103","$131,991,889","$134,772,757","$180,690,392","$269,544,440","$229,518,661","$285,409,547","$351,324,258","$349,194,204"
2008,4035,Central Florida Regional Transportation Authority,Orlando,FL,"Orlando, FL",35,453,"1,157,431","$6,489,139","$6,742,746","$9,116,866","$10,294,358","$14,242,692","$17,622,332","$18,924,733","$20,032,958","$20,033,000","$23,629,713","$25,740,797","$32,316,005","$33,094,839","$32,922,969","$36,924,828","$39,546,247","$44,020,383","$54,267,966"
2008,4036,City of Tallahassee,Tallahassee,FL,"Tallahassee, FL",148,114,"204,260","$3,680,100","$3,883,500","$4,101,800","$3,943,900","$4,015,000","$4,214,000","$4,149,000","$3,232,634","$3,241,101","$4,053,013","$4,517,954","$4,875,725","$3,817,733","$4,183,279","$4,949,577","$4,877,002","$6,670,616","$7,821,954"
2008,4037,"Board of County Commissioners, Palm Beach County, PalmTran, Inc.",West Palm Beach,FL,"Miami, FL",5,"1,116","4,919,036","$4,927,599","$4,342,124","$4,632,803","$5,378,350","$6,464,538","$14,337,499","$20,403,990","$19,070,957","$16,099,733","$19,446,434","$20,487,795","$17,266,600","$22,942,766","$27,745,945","$37,506,350","$43,629,240","$48,961,114","$53,874,910"
2008,4038,Escambia County Area Transit,Pensacola,FL,"Pensacola, FL-AL",96,219,"323,783","$1,004,157","$1,054,098","$1,193,004","$1,316,393","$1,427,452","$1,492,396","$1,534,588","$1,695,955","$2,000,948","$2,254,291","$2,404,015","$2,384,508","$2,367,163","$2,373,778","$2,586,882","$2,850,231","$2,922,213","$2,962,746"
2008,4040,Jacksonville Transportation Authority,Jacksonville,FL,"Jacksonville, FL",43,411,"882,295","$12,126,424","$18,118,641","$10,845,900","$14,202,143","$13,386,455","$15,022,014","$15,357,612","$17,319,921","$18,325,093","$21,794,360","$26,045,450","$32,722,797","$33,891,483","$39,824,966","$41,535,522","$45,902,036","$51,708,705","$50,646,638"
2008,4041,Hillsborough Area Regional Transit Authority,Tampa,FL,"Tampa-St. Petersburg, FL",19,802,"2,062,339","$11,691,204","$12,360,113","$11,436,451","$10,736,815","$12,443,404","$13,752,898","$12,989,377","$14,071,581","$15,807,266","$17,383,054","$19,808,932","$18,771,563","$17,327,040","$24,920,285","$27,922,231","$30,161,692","$32,381,570","$32,794,292"
2008,4042,Birmingham-Jefferson County Transit Authority,Birmingham,AL,"Birmingham, AL",55,392,"663,615","$6,064,743","$5,771,548","$4,806,000","$6,609,552","$6,962,938","$4,973,935",,"$7,973,946","$5,601,129","$5,293,670","$8,862,348","$7,027,941","$8,058,986","$9,534,830","$10,080,686","$11,397,664","$11,162,896","$12,519,219"
2008,4043,The Wave Transit System,Mobile,AL,"Mobile, AL",98,211,"317,605","$1,326,618","$1,438,659","$1,353,155","$1,634,515","$1,477,506","$1,779,229","$1,853,608","$1,542,725","$1,954,341","$1,618,089","$2,866,518","$2,422,538","$2,050,000","$2,582,067","$2,602,604","$4,882,690","$5,124,336","$3,789,848"
2008,4044,Montgomery Area Transit System,Montgomery,AL,"Montgomery, AL",154,99,"196,892","$780,323","$1,049,855","$1,076,100","$1,100,893","$1,392,226","$1,551,062","$1,494,551","$2,069,376","$1,730,581","$2,194,855","$2,826,676","$2,385,699","$1,087,105","$1,500,957","$1,468,234","$1,657,948","$2,458,415","$3,220,815"
2008,4045,Tuscaloosa County Parking and Transit Authority,Tuscaloosa,AL,"Tuscaloosa, AL",228,76,"116,888","$157,651","$234,219","$291,043","$374,286","$468,629","$429,420","$519,267","$541,836",,"$221,878","$425,000",,"$425,000","$425,000","$434,341","$425,000","$469,597","$425,000"
