Last_Report_Year,TRS_ID,System_Name,City,State,UZA_Name,UZA,UZA_Area_SQ_Miles,UZA_Population,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
2008,2018,"CNY Centro, Inc. ",Syracuse,NY,"Syracuse, NY",81,180,"402,267","$4,053,075","$4,485,855","$4,767,310","$5,902,893","$7,515,014","$8,767,015","$8,189,433","$9,225,100","$10,007,494","$10,705,576","$10,391,256","$11,024,788","$18,190,932","$17,201,012","$17,249,976","$17,478,754","$18,778,220","$20,951,576"
2004,2021,Utica Transit Authority,Utica,NY,"Utica, NY",233,55,"113,409","$1,294,634","$1,306,429","$1,440,493","$1,510,824","$1,667,789","$1,599,063","$1,846,490","$1,588,038","$1,565,947","$1,566,110","$1,328,192","$1,697,842","$1,727,102","$1,744,175",,,,
1993,2038,"Green Bus Lines, Inc. ",Jamaica,NY,"New York, NY--Northeastern NJ",1,"2,967","16,044,012","$10,498,239",$0,$0,,,,,,,,,,,,,,,
1993,2039,"Jamaica Buses, Inc. ",Jamaica,NY,"New York, NY--Northeastern NJ",1,"2,967","16,044,012","$10,134,180",$0,$0,,,,,,,,,,,,,,,
2005,2040,"New York Bus Tours, Inc., dba: New York Bus Service",Bronx,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$2,811,497",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,,,
1993,2046,Triboro Coach Corporation ,Jackson Heights,NY,"New York, NY--Northeastern NJ",1,"2,967","16,044,012","$7,413,386",$0,$0,,,,,,,,,,,,,,,
2008,2071,Huntington Area Rapid Transit,Huntington Station,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$389,853","$374,717","$397,436","$419,636","$411,754","$417,122","$658,054","$518,466","$474,761","$454,000","$454,000","$460,563","$460,563","$475,000","$475,000","$475,000","$525,000","$781,000"
2008,2072,Suffolk County Department of Public Works - Transportation Division,Yaphank,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$4,410,169","$4,394,345","$5,080,435","$5,206,416","$5,883,143","$6,379,605","$6,652,811","$7,049,846","$7,079,349","$7,778,986","$7,370,050","$11,509,253","$9,088,296","$10,240,827","$12,050,373","$16,637,665","$19,864,812","$22,050,000"
1993,2073,"Command Bus Company, Inc. ",Brooklyn,NY,"New York, NY--Northeastern NJ",1,"2,967","16,044,012","$2,439,506",$0,$0,,,,,,,,,,,,,,,
2008,2075,Port Authority Transit Corporation,Lindenwold,NJ,"Philadelphia, PA-NJ-DE-MD",4,"1,800","5,149,079",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,2076,Westchester County Bee-Line System,Mount Vernon,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$6,586,670","$6,500,588","$6,919,106","$7,456,275","$18,660,162","$19,810,166","$22,290,829","$21,682,375","$24,925,836","$26,029,503","$28,468,747","$27,468,006","$29,594,931","$29,789,999","$37,234,000","$43,053,900","$48,983,000","$49,665,103"
2008,2078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",New York,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$102,697,512","$107,918,905","$102,583,534","$122,893,022","$109,917,775","$125,737,920","$109,041,842","$123,260,030","$173,489,115","$151,022,508","$173,142,340","$185,421,841","$188,124,534","$208,500,894","$211,026,278","$230,179,049","$259,710,434","$287,716,022"
2004,2079,"Liberty Lines Transit, Inc.",Yonkers,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$7,329,532","$8,086,464",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,,,,
2008,2080,New Jersey Transit Corporation,Newark,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$254,253,487","$309,383,666","$340,400,053","$329,076,487","$341,141,732","$349,908,554","$345,750,594","$302,623,804","$341,739,461","$406,789,288","$482,372,152","$477,039,251","$573,993,520","$476,302,920","$565,315,589","$588,210,110","$598,848,801","$445,733,377"
2008,2082,New York City Department of Transportation,New York,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$50,624,981","$52,923,346","$52,046,516","$59,024,452","$60,248,568","$60,107,360","$61,359,125","$63,713,907","$75,814,532","$87,052,405","$84,679,234","$29,996,262","$30,620,172","$30,620,172","$65,776,003","$62,530,808","$9,898,661","$10,734,871"
2008,2084,Transport of Rockland,Pomona,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$825,410","$859,321","$969,854","$1,072,632","$1,266,483","$1,124,074","$1,049,633","$1,154,628","$1,243,401","$1,313,268","$1,392,811","$2,731,003","$2,390,691","$2,520,740","$2,649,121","$3,463,214","$3,258,089","$4,616,136"
2008,2085,Clarkstown Mini-Trans,Nanuet,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$389,098","$277,666","$306,570","$326,204","$316,454","$328,556","$343,958","$331,273","$337,064","$327,966","$306,512","$372,578","$365,568","$354,891","$341,713","$552,176","$458,009","$446,517"
2008,2086,Transportation Resources Intra-County for Physically Handicapped and Senior Citizens,Pomona,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$117,176","$121,799","$128,886","$139,701","$135,814","$145,197","$140,971","$173,078","$204,121","$227,807","$250,650","$424,777","$354,873","$367,948","$379,124","$497,671","$461,319","$500,743"
2008,2089,Village of Spring Valley Bus,Spring Valley,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$64,074","$83,606","$90,282","$93,795","$80,727",,,,,,"$114,523",$0,,$0,$0,"$74,308","$60,274","$60,955"
2008,2096,Putnam County Transit,Carmel,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$386,976","$275,560","$380,438","$420,294","$438,432","$461,522","$453,394","$436,434","$366,751","$343,243","$338,204","$385,824","$467,278","$455,708","$484,782","$476,415","$693,081","$681,638"
2008,2098,Port Authority Trans-Hudson Corporation,Jersey City,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",$0,$0,"$1,758,000",$0,"$1,611,000","$305,000",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,2099,"Staten Island Rapid Transit Operating Authority, dba: MTA Staten Island Railway",Staten Island,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$2,828,101","$2,998,307","$3,223,934","$2,684,991","$2,838,608","$2,518,248","$2,633,829","$2,915,294","$3,023,751","$1,831,269","$2,728,690","$2,783,110","$1,982,626","$2,091,933","$2,752,546","$3,221,283","$4,033,859","$4,034,685"
2008,2100,MTA Long Island Rail Road,Jamaica,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$128,542,317","$140,439,501","$153,433,437","$137,990,657","$138,432,303","$170,214,613","$151,716,477","$189,931,745","$227,638,719","$235,321,274","$287,535,272","$237,067,247","$242,550,617","$244,097,685","$288,794,482","$356,673,449","$412,320,457","$426,009,239"
2008,2113,"Regional Transit Service, Inc. and Lift Line, Inc.",Rochester,NY,"Rochester, NY",53,295,"694,396","$6,003,000","$6,649,080","$7,093,940","$7,683,960","$8,138,160","$8,258,795","$11,119,664","$10,223,779","$11,807,617","$11,688,083","$11,845,062","$11,991,567","$16,490,160","$16,046,889","$16,022,137","$18,610,406","$29,739,887","$33,030,443"
2008,2116,"Centro of Cayuga, Inc.",Syracuse,NY,"Syracuse, NY",81,180,"402,267","$164,614","$203,651","$222,622","$234,256","$240,442","$250,443","$282,400","$287,400","$924,322","$943,246","$992,404","$876,782","$1,387,900","$1,226,100","$1,276,100","$1,576,100","$2,162,900","$2,165,500"
2004,2117,"Liberty Lines Express, Inc.",Yonkers,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$2,744,797",,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,,,,
1992,2118,Onondaga County ,Syracuse,NY,"Syracuse, NY",74,134,"388,918","$424,478","$390,668",,,,,,,,,,,,,,,,
2008,2119,County of Oneida,Utica,NY,"Utica, NY",233,55,"113,409","$194,153",,,,,,,,,,,,,,,,,
2008,2120,Greater Glens Falls Transit System,Queensbury,NY,"Glens Falls, NY",400,35,"57,627","$176,834","$186,531","$203,245","$238,789","$278,561","$302,680","$271,772","$382,613","$367,800","$364,398","$351,336","$357,959","$371,941","$362,613","$376,903","$394,620","$446,895","$525,415"
2008,2122,"Academy Lines, Inc.",Hoboken,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$143,220","$143,220",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,2126,"Hudson Transit Lines, Inc.",Mahwah,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$13,188","$106,234","$4,243,981","$3,884,715","$3,946,896","$4,378,074","$5,448,325","$6,052,119","$6,174,878","$6,752,032","$6,384,815",$0,$0,$0,$0,$0,$0,$0
2008,2128,Suburban Transit Corporation,New Brunswick,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$318,936","$348,888",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
1993,2129,"Rockland Coaches, Inc. ",Newark,NJ,"New York, NY--Northeastern NJ",1,"2,967","16,044,012","$225,603",$0,$0,,,,,,,,,,,,,,,
2008,2132,New Jersey Transit Corporation-45,Newark,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$3,353,387","$456,452",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,2135,Monsey New Square Trails Corporation,Spring Valley,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$563,379",,,"$708,690","$823,671","$838,468","$788,251","$806,242","$895,617","$910,560","$760,879","$1,145,229","$915,250","$1,075,532","$1,066,017","$1,296,508","$1,468,524","$1,459,203"
2005,2136,Queens Surface Corporation,Flushing,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$10,551,798",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,,,
2008,2137,Monroe Bus Corporation,Brooklyn,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",,,,,,,,,,,,,,"$538,637","$765,867","$784,132","$888,078","$936,990"
2008,2145,Tompkins Consolidated Area Transit,Ithaca,NY,"Ithaca, NY",421,30,"53,528",,,"$956,084","$1,032,891","$1,472,471","$1,093,129","$1,061,745","$1,495,137","$2,380,016","$2,598,499","$2,369,095","$2,753,983","$2,717,194","$2,529,100","$2,887,860","$3,214,348","$3,459,740","$4,275,026"
1993,2146,"Designated Recipient Services, Inc. ",Syracuse,NY,"Syracuse, NY",74,134,"388,918",,,"$204,931",,,,,,,,,,,,,,,
2006,2147,GTJC,Lynbrook,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,,
2008,2148,Newburgh Beacon Bus Corporation,New Windsor,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",,,,,,,,,,,,"$252,401","$517,187","$241,901","$243,868","$263,421","$290,426","$73,490"
2008,2149,"Rockland Coaches, Inc.",Westwood,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,$0,$0,$0,$0,$0,$0,,$0,$0,$0,$0,$0,$0,$0,"$4,909,455"
2002,2154,New York Waterway,Weehawken,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,,,,$0,,,,,,
2007,2155,Cumberland County Office on Aging,Bridgeton,NJ,"Vineland, NJ",290,62,"88,724",,,,,,"$461,738","$376,378","$396,222","$449,576","$555,085","$597,739","$637,026","$795,887","$735,017","$711,767","$888,290","$829,952",
1996,2156,"Buffalo Motor Bus, Ltd. ",Buffalo,NY,"Buffalo--Niagara Falls, NY",34,286,"954,332",,,,,,"$22,063",,,,,,,,,,,,
2008,2158,Tioga County,Owego,NY,"Binghamton, NY-PA",182,76,"158,884",,,,,,,"$356,746","$412,125","$403,021","$433,535","$375,962","$426,554","$409,879","$14,822","$485,837","$509,040","$552,242","$632,488"
2008,2159,"Atlantic Paratrans of NYC, Inc.",Staten Island,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,2160,"Community Transit, Inc. ",Paramus,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,2161,DeCamp Bus Lines,Montclair,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2003,2162,Lafeyette-Greenville IBOA,Jersey City,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,,,,,
2008,2163,"Lakeland Bus Lines, Inc.",Dover,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2004,2164,Leisure Line,Paramus,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,$0,,,,
2008,2165,"Olympia Trails Bus Company, Inc.",Elizabeth,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,2166,"Orange-Newark-Elizabeth, Inc.",Elizabeth,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2002,2167,South Orange Avenue IBOA ,Newark,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,,,,,,
2008,2168,Trans-Hudson Express,Elizabeth,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,2169,"Trans-Bridge Lines, Inc. ",Bethlehem,PA,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2001,2170,"Vanpool of New Jersey, Inc. ",Newark,NJ,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",,,,,,,,,$0,$0,$0,,,,,,,
2008,2171,"Private One of New York, LLC, dba: New York Airport Service",Brooklyn,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,2172,"Centro of Oswego, Inc.",Syracuse,NY,"Syracuse, NY",81,180,"402,267",,,,,,,,,"$966,181","$1,131,178","$890,500","$731,378","$1,653,600","$1,545,800","$1,545,800","$1,595,800","$1,600,500","$1,949,900"
2006,2173,"American Transit, Inc.",Yonkers,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,,
2008,2175,Private Transportation Corporation,Brooklyn,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0
2008,2177,"Adirondack Transit Lines, Inc,",Hurley,NY,"Kingston, NY",424,34,"53,458",,,,,,,,,,,,"$3,969,718","$617,636","$945,447","$1,340,166","$1,452,565","$1,527,768","$2,107,386"
2008,2178,Ulster County Area Transit,Kingston,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",,,,,,,,,,,,"$512,594","$585,992","$623,780","$689,164","$817,263","$937,555","$1,091,634"
2008,2179,"Hendrick Hudson Bus Lines, Inc.",Newburgh,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",,,,,,,,,,,,"$267,386","$342,399","$299,676","$300,735","$358,054","$1,451,370","$1,489,895"
2006,2180,Atlantic Express,Staten Island,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,,,,,$0,$0,$0,$0,,
2008,2181,Roosevelt Island Operating Corporation of the State of New York,Roosevelt,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,,,,,$0,$0,,,,$0
2008,2182,Town of Highlands Dial-A-Bus,Highland Falls,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",,,,,,,,,,,,,,"$9,213","$5,524","$11,760","$14,222","$8,024"
2008,2183,Town of Monroe Dial-A-Bus,Monroe,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",,,,,,,,,,,,,,"$30,000","$80,486","$92,442","$126,271","$104,502"
2008,2185,"Centro of Oneida, Inc.",Syracruse,NY,"Utica, NY",233,55,"113,409",,,,,,,,,,,,,,,,"$2,038,424","$2,706,247","$3,628,267"
2008,2187,Village of Kiryas Joel,Monroe,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",,,,,,,,,,,,,,,,"$137,637","$119,228","$131,465"
2008,2188,MTA Bus Company,New York,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,,,,,,,$0,$0,$0,$0
2008,2189,"BillyBey Ferry Company, LLC",New York,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,,,,,,,,,$0,$0
2008,2190,Port Imperial Ferry Corporation dba NY Waterway,Weehawken,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,,,,,,,,,$0,$0
1995,2909,"Upstate Transit, Inc. ",Saratoga Springs,NY,"Albany--Schenectady--Troy, NY",59,209,"509,106",,,,"$412,210","$392,558",,,,,,,,,,,,,
1991,2914,"Empire Trailways, Inc. ",Rochester,NY,"Rochester, NY",48,220,"619,653",,,,,,,,,,,,,,,,,,
1991,2916,"Yankee Trails, Inc. ",Rensselaer,NY,"Albany--Schenectady--Troy, NY",59,209,"509,106",,,,,,,,,,,,,,,,,,
1999,2918,"Carey Transportation, Inc. ",New Haven,CT,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",,$0,$0,$0,$0,$0,$0,$0,$0,,,,,,,,,
1991,2919,"Erin Tours, Inc. ",Brooklyn,NY,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",,,,,,,,,,,,,,,,,,
1994,2920,"Metro Apple Express, Inc. ",Brooklyn,NY,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",,$0,$0,$0,,,,,,,,,,,,,,
1995,2922,"Niagara Scenic Bus Lines, Inc. ",Hamburg,NY,"Buffalo--Niagara Falls, NY",34,286,"954,332",,"$138,155","$165,274",,,,,,,,,,,,,,,
1993,2923,Rockland Coaches Inc. ,Bergenfield,NJ,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",,"$2,624,185","$2,902,551",,,,,,,,,,,,,,,
2008,3001,Kanawha Valley Regional Transportation Authority,Charleston,WV,"Charleston, WV",166,113,"182,991","$55,970","$57,715","$62,600","$62,744","$63,452","$47,375","$45,319","$41,206","$35,927","$31,486","$23,731","$21,973","$20,851","$20,593","$19,427","$20,604","$22,464","$36,524"
2008,3002,The Tri-State Transit Authority,Huntington,WV,"Huntington, WV-KY-OH",171,107,"177,550","$12,062","$15,692","$14,885","$13,733","$19,166","$17,818","$19,193","$12,350","$17,747","$17,885","$19,259",$0,$0,$0,$0,$0,$0,$0
2008,3003,Mid-Ohio Valley Transit Authority,Parkersburg,WV,"Parkersburg, WV-OH",297,50,"85,605","$4,984","$4,441","$3,299","$3,432",,,,,,"$2,601","$2,841",$0,"$2,226",,,,,
1999,3004,Peninsula Transportation District Commission,Hampton,VA,"Norfolk--Virginia Beach--Newport News, VA",24,664,"1,323,098","$2,069,471","$1,895,120","$1,844,050","$1,978,556","$2,410,133","$2,495,179","$2,806,104","$3,238,441","$2,724,167",,,,,,,,,
1999,3005,Tidewater Transportation District Commission,Norfolk,VA,"Norfolk--Virginia Beach--Newport News, VA",24,664,"1,323,098","$4,747,092","$5,134,220","$4,914,719","$4,644,165","$5,224,307","$5,192,603","$5,587,466","$6,136,709","$5,774,968",,,,,,,,,
2008,3006,Greater Richmond Transit Company,Richmond,VA,"Richmond, VA",46,437,"818,836","$4,197,019","$4,292,812","$5,360,955","$4,450,368","$4,635,118","$4,823,864","$4,986,693","$5,293,607","$5,567,407","$5,795,003","$6,489,709","$7,711,152","$8,224,693","$7,182,611","$7,816,286","$7,568,484","$7,596,274","$8,164,085"
2008,3007,Greater Roanoke Transit Company,Roanoke,VA,"Roanoke, VA",152,112,"197,442","$744,079","$710,928","$690,487","$720,212","$764,104","$770,592","$869,606","$988,420","$877,168","$899,791","$1,108,656","$1,072,076","$848,947","$951,254","$1,153,620","$1,259,936","$1,254,721","$1,254,721"
2008,3008,Greater Lynchburg Transit Company,Lynchburg,VA,"Lynchburg, VA",261,75,"98,714","$688,566","$632,521","$585,487","$558,160","$576,112","$565,365","$632,658","$699,658","$591,421","$586,809","$601,150","$691,397","$660,558","$729,648","$708,558","$807,411","$785,480","$849,267"
2008,3009,Petersburg Area Transit,Petersburg,VA,"Richmond, VA",46,437,"818,836","$201,298","$196,758","$180,348","$201,027","$179,622","$210,584","$209,296","$227,932","$223,866","$226,240","$269,449","$330,459","$294,081","$455,781","$491,129","$396,460","$355,482","$398,710"
2008,3010,Lehigh and Northampton Transportation Authority,Allentown,PA,"Allentown-Bethlehem, PA-NJ",58,290,"576,408","$2,101,729","$2,149,368","$2,105,049","$2,110,570","$2,156,174","$4,022,948","$4,910,842","$6,776,797","$8,065,138","$8,428,285","$8,359,149","$11,133,215","$10,668,009","$11,894,838","$11,587,750","$11,040,736","$11,070,809","$13,941,917"
2008,3011,Altoona Metro Transit,Altoona,PA,"Altoona, PA",304,38,"82,520","$477,081","$910,423","$578,513","$599,664","$611,212","$623,071","$622,594","$762,932","$1,120,838","$1,334,434","$1,212,586","$1,158,854","$1,400,494","$1,444,233","$1,790,822","$1,563,671","$1,474,569","$1,930,007"
2008,3012,Cambria County Transit Authority,Johnstown,PA,"Johnstown, PA",319,43,"76,113","$1,683,921","$1,701,646","$1,772,625","$1,934,724","$1,668,890","$1,661,479","$1,898,154","$1,990,996","$2,124,310","$2,676,222","$2,634,417","$2,498,615","$2,868,836","$3,144,036","$3,333,999","$3,075,721","$2,716,149","$3,075,223"
2008,3013,Erie Metropolitan Transit Authority,Erie,PA,"Erie, PA",156,79,"194,804","$1,805,223","$1,332,276","$1,653,073","$1,529,941","$1,940,013","$2,124,221","$1,593,113","$3,485,853","$1,717,687","$1,870,827","$2,307,960","$2,552,683","$2,606,294","$3,569,212","$3,722,873","$3,503,048","$3,769,338","$5,934,272"
2008,3014,Capital Area Transit,Harrisburg,PA,"Harrisburg, PA",87,208,"362,782","$2,060,093","$2,298,774","$1,999,937","$2,111,671","$2,111,647","$2,168,124","$2,169,839","$3,357,661","$3,885,850","$4,623,506","$4,771,174","$4,955,850","$4,716,543","$5,263,201","$5,553,171","$5,286,799","$7,631,638","$7,041,398"
2008,3015,Luzerne County Transportation Authority,Kingston,PA,"Scranton, PA",84,159,"385,237","$1,828,940","$2,051,378","$1,859,565","$2,052,760","$1,385,761","$1,922,366","$1,986,680","$2,367,858","$2,347,945","$2,584,618","$2,625,088","$2,739,746","$3,331,723","$3,341,970","$3,493,413","$3,562,766","$3,035,913","$3,006,469"
2008,3018,Red Rose Transit Authority,Lancaster,PA,"Lancaster, PA",97,199,"323,554","$730,924","$772,368","$2,151,691","$2,306,614","$2,270,718","$2,392,264","$3,070,687","$3,227,789","$2,822,868","$3,114,829","$3,658,174","$3,952,283","$5,802,729","$4,541,386","$3,477,209","$6,354,101","$5,441,923","$5,802,495"
2008,3019,Southeastern Pennsylvania Transportation Authority,Philadelphia,PA,"Philadelphia, PA-NJ-DE-MD",4,"1,800","5,149,079","$257,268,342","$316,922,617","$294,229,971","$304,603,781","$327,220,262","$343,816,104","$345,177,691","$323,535,717","$335,102,617","$333,649,764","$350,715,930","$357,346,466","$375,572,100","$369,618,196","$392,446,119","$353,503,673","$407,191,156","$488,008,988"
2008,3022,Port Authority of Allegheny County,Pittsburgh,PA,"Pittsburgh, PA",22,852,"1,753,136","$87,691,305","$100,166,275","$108,583,780","$105,611,280","$110,389,855","$116,274,848","$114,324,734","$130,591,662","$133,168,450","$139,839,783","$144,831,513","$145,954,768","$143,331,383","$151,488,782","$169,391,759","$140,483,588","$153,151,847","$206,564,995"
2008,3023,Beaver County Transit Authority,Rochester,PA,"Pittsburgh, PA",22,852,"1,753,136","$1,068,424","$1,219,280","$1,159,500","$1,217,066","$1,298,483","$1,361,540","$1,430,812","$1,515,257","$1,886,477","$1,936,211","$2,318,840","$2,386,962","$2,642,520","$2,185,607","$2,211,048","$2,169,668","$2,092,764","$3,238,524"
2008,3024,Berks Area Reading Transportation Authority,Reading,PA,"Reading, PA",130,101,"240,264","$1,847,384","$2,020,955","$2,505,807","$2,526,731","$2,489,542","$2,175,198","$2,125,814","$2,504,595","$2,475,887","$2,178,848","$2,468,888","$3,064,799","$4,478,241","$5,247,892","$5,790,470","$5,551,774","$6,445,944","$6,816,712"
2008,3025,County of Lackawanna Transit System,Scranton,PA,"Scranton, PA",84,159,"385,237","$1,820,955","$2,125,585","$2,171,566","$2,169,080","$2,196,876","$2,131,823","$2,277,243","$2,557,976","$2,830,151","$2,806,996","$2,798,670","$2,869,392","$3,044,181","$3,204,780","$3,121,979","$4,071,487","$4,108,565","$4,651,430"
2008,3026,Williamsport Bureau of Transportation,Williamsport,PA,"Williamsport, PA",386,27,"58,693","$843,618","$840,314","$778,575","$887,857","$902,822","$922,738","$888,893","$917,772","$1,382,785","$1,473,633","$1,521,467","$1,494,004","$1,643,220","$1,592,664","$1,715,509","$1,753,451","$1,965,614","$2,881,913"
2008,3027,York County Transportation Authority,York,PA,"York, PA",158,119,"192,903","$620,868","$591,325","$625,843","$762,675",,"$1,408,268","$1,455,655","$1,448,629","$1,528,784","$1,713,563","$2,674,163","$2,479,604","$1,660,207","$1,445,400","$1,760,406","$1,779,712","$1,915,508","$3,100,486"
2008,3030,Washington Metropolitan Area Transit Authority,Washington,DC,"Washington, DC-VA-MD",8,"1,157","3,933,920","$113,170,766","$113,939,230","$114,091,853","$113,411,727","$111,221,256","$129,383,865","$133,945,589","$138,004,914","$141,416,473","$147,049,266","$141,293,479","$187,861,663","$193,709,152","$198,491,603","$206,995,432","$211,959,906","$221,325,537","$252,624,724"
1995,3031,Delaware Administration for Regional Transit,Dover,DE,"Wilmington, DE--NJ--MD--PA",68,188,"449,616","$5,098,932","$5,660,635","$6,827,526","$8,765,431","$9,500,087",,,,,,,,,,,,,
1995,3032,Delaware Administration for Specialized Transportation,Dover,DE,"Dover, DE",392,38,"50,787","$1,086,349","$2,968,363","$3,410,465","$4,266,250","$4,849,094",,,,,,,,,,,,,
2008,3034,Maryland Transit Administration,Baltimore,MD,"Baltimore, MD",18,683,"2,076,354","$82,020,570","$92,536,361","$111,523,240","$117,564,199","$134,318,074","$158,222,156","$146,623,470","$163,799,764","$175,381,402","$185,784,359","$211,486,894","$228,279,104","$218,004,050","$202,907,112","$240,177,563","$263,703,982","$287,057,587","$354,512,289"
2008,3035,Ohio Valley Regional Transportation Authority,Wheeling,WV,"Wheeling, WV-OH",294,54,"87,613","$148,612","$146,397","$144,055","$183,925","$164,330","$169,856","$163,525","$157,374","$152,381","$150,572","$158,074","$147,674","$129,036","$129,824","$60,187","$133,603","$121,554","$135,642"
