Last_Report_Year,TRS_ID,System_Name,City,State,UZA_Name,UZA,UZA_Area_SQ_Miles,UZA_Population,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
2005,2040,"New York Bus Tours, Inc., dba: New York Bus Service",Bronx,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$342,025","$355,964",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,,,
1993,2046,Triboro Coach Corporation ,Jackson Heights,NY,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",$0,,$0,,,,,,,,,,,,,,,
2008,2071,Huntington Area Rapid Transit,Huntington Station,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$63,262","$1,080,178","$515,492","$427,058","$142,539","$21,058","$463,703","$221,476","$2,366","$752,599","$73,293","$40,386","$1,293,903",$0,$0,$0,"$175,115","$432,114"
2008,2072,Suffolk County Department of Public Works - Transportation Division,Yaphank,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$4,242,766","$1,566,324","$7,637,269","$1,718,133","$509,395","$8,074,881","$3,721,590","$300,313","$3,713,302","$8,396,523","$773,013","$1,009,414","$1,942,478","$1,781,054","$13,762,924","$1,281,989","$1,555,933","$726,383"
1993,2073,"Command Bus Company, Inc. ",Brooklyn,NY,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",$0,$0,$0,,,,,,,,,,,,,,,
2008,2075,Port Authority Transit Corporation,Lindenwold,NJ,"Philadelphia, PA-NJ-DE-MD",4,"1,800","5,149,079",$0,"$3,048,335","$3,830,239","$3,684,385","$4,522,734","$7,248,725","$9,576,302","$11,732,419","$8,443,705","$2,945,222","$4,458,411","$11,385,753","$9,186,587","$6,294,900","$4,946,311","$11,268,377","$8,037,853","$12,098,451"
2008,2076,Westchester County Bee-Line System,Mount Vernon,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$666,372","$2,631,875","$9,601,367","$4,142,880","$16,059,083","$2,617,851","$1,579,235","$23,404,817","$4,107,808","$21,740,130","$3,213,433","$5,592,233","$15,333,866","$6,563,813","$10,823,918","$30,096,240","$8,257,732","$11,206,216"
2008,2078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad",New York,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$70,313,128","$39,687,162","$33,904,057","$66,091,824","$64,778,266","$65,173,775","$52,082,449","$53,040,650","$71,188,746","$65,844,271","$72,926,954","$126,799,244","$106,976,818","$92,882,528","$72,842,045","$51,108,902","$134,802,994","$189,315,116"
2004,2079,"Liberty Lines Transit, Inc.",Yonkers,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,,,,
2008,2080,New Jersey Transit Corporation,Newark,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$139,806,361","$101,510,943","$127,470,957","$173,885,025","$207,203,727","$330,856,256","$329,329,000","$226,382,373","$251,757,797","$282,489,405","$460,619,970","$131,461,301","$386,465,579","$250,936,089","$208,425,718","$270,799,997","$214,065,082","$342,847,406"
2008,2082,New York City Department of Transportation,New York,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$523,367","$19,047,504","$3,000,957","$39,244,254","$20,770,720","$18,968,096","$17,234,039","$10,886,987","$50,510,528","$14,718,786","$20,068,619","$21,676,721","$25,021,845","$34,725,951","$60,202,230","$10,608,175","$6,157,607","$7,065,323"
2008,2084,Transport of Rockland,Pomona,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",$0,$0,$0,$0,$0,$0,"$3,790,699","$4,071,175","$269,815","$136,310","$430,884","$85,422","$257,985","$3,275,114","$6,969,259","$907,483","$1,294,568","$537,948"
2008,2085,Clarkstown Mini-Trans,Nanuet,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,2086,Transportation Resources Intra-County for Physically Handicapped and Senior Citizens,Pomona,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",$0,$0,$0,$0,$0,$0,"$173,066","$10,877","$742,913","$302,807","$36,040","$52,275","$447,350","$498,741","$379,734","$712,555","$36,385","$112,258"
2008,2089,Village of Spring Valley Bus,Spring Valley,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",$0,,,,$0,,,,,,$0,$0,,$0,$0,$0,$0,$0
2008,2096,Putnam County Transit,Carmel,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$40,960","$36,000","$79,191",$0,$0,$0,$0,"$586,842",$0,$0,$0,"$785,195",$0,"$92,102","$150,240","$108,800","$108,800","$433,392"
2008,2098,Port Authority Trans-Hudson Corporation,Jersey City,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$8,518,018","$34,816,879","$41,634,819","$136,191,549","$209,802,678","$197,589,782"
2008,2099,"Staten Island Rapid Transit Operating Authority, dba: MTA Staten Island Railway",Staten Island,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,2100,MTA Long Island Rail Road,Jamaica,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$6,263,253","$41,175,308","$81,387,598","$81,313,086","$63,560,037","$67,208,500","$70,013,538","$98,213,211","$92,105,698","$113,100,452","$116,488,641","$89,215,340","$85,194,744","$127,540,199","$84,347,066","$122,339,760","$162,079,959","$133,850,200"
2008,2113,"Regional Transit Service, Inc. and Lift Line, Inc.",Rochester,NY,"Rochester, NY",53,295,"694,396",$0,$0,"$5,053,492","$2,091,089","$322,214","$12,373,319","$7,098,652","$2,286,878","$8,442,342","$9,326,750","$13,417,346","$3,900,297","$6,924,292","$2,079,248","$7,233,587","$9,406,899","$5,531,076","$8,555,813"
2008,2116,"Centro of Cayuga, Inc.",Syracuse,NY,"Syracuse, NY",81,180,"402,267",$0,$0,"$1,055","$55,374","$293,957","$269,910","$22,608",$0,$0,$0,"$1,320,815","$2,760",$427,$0,$0,"$1,101",$0,$0
2004,2117,"Liberty Lines Express, Inc.",Yonkers,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",$0,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,,,,
1992,2118,Onondaga County ,Syracuse,NY,"Syracuse, NY",74,134,"388,918","$28,822",,,,,,,,,,,,,,,,,
2008,2119,County of Oneida,Utica,NY,"Utica, NY",233,55,"113,409","$12,895",,,,,,,,,,,,,,,,,
2008,2120,Greater Glens Falls Transit System,Queensbury,NY,"Glens Falls, NY",400,35,"57,627",$0,$269,"$41,788","$252,635","$17,364","$48,532","$5,600","$307,343","$682,539","$33,123",$0,"$13,590","$159,594","$510,760","$172,499","$213,305","$108,646","$225,563"
2008,2122,"Academy Lines, Inc.",Hoboken,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,2126,"Hudson Transit Lines, Inc.",Mahwah,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,2128,Suburban Transit Corporation,New Brunswick,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
1993,2129,"Rockland Coaches, Inc. ",Newark,NJ,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",,$0,$0,,,,,,,,,,,,,,,
2008,2132,New Jersey Transit Corporation-45,Newark,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",$0,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,2135,Monsey New Square Trails Corporation,Spring Valley,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",$0,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2005,2136,Queens Surface Corporation,Flushing,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",$0,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,,,
2008,2137,Monroe Bus Corporation,Brooklyn,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",,,,,,,,,,,,,,$0,$672,$0,$0,$0
2008,2145,Tompkins Consolidated Area Transit,Ithaca,NY,"Ithaca, NY",421,30,"53,528",,,"$7,730","$7,978","$139,303","$1,489,179","$84,493","$108,994","$61,784","$96,979","$1,921,926","$1,514,615","$56,259","$75,770","$176,323","$129,511","$1,465,990","$184,200"
1993,2146,"Designated Recipient Services, Inc. ",Syracuse,NY,"Syracuse, NY",74,134,"388,918",,,,,,,,,,,,,,,,,,
2006,2147,GTJC,Lynbrook,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,,
2008,2148,Newburgh Beacon Bus Corporation,New Windsor,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0
2008,2149,"Rockland Coaches, Inc.",Westwood,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,$0,$0,$0,$0,$0,$0,,$0,$0,$0,$0,$0,$0,$0,$0
2002,2154,New York Waterway,Weehawken,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,,,,$0,,,,,,
2007,2155,Cumberland County Office on Aging,Bridgeton,NJ,"Vineland, NJ",290,62,"88,724",,,,,,"$644,369","$18,542","$2,629","$292,857","$257,567","$232,038","$71,941","$284,231","$155,422","$333,734","$307,822","$399,774",
1996,2156,"Buffalo Motor Bus, Ltd. ",Buffalo,NY,"Buffalo--Niagara Falls, NY",34,286,"954,332",,,,,,$0,,,,,,,,,,,,
2008,2158,Tioga County,Owego,NY,"Binghamton, NY-PA",182,76,"158,884",,,,,,,$0,$0,$0,$0,$0,"$311,916",$0,$0,$0,$0,$0,$0
2008,2159,"Atlantic Paratrans of NYC, Inc.",Staten Island,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,2160,"Community Transit, Inc. ",Paramus,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,2161,DeCamp Bus Lines,Montclair,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2003,2162,Lafeyette-Greenville IBOA,Jersey City,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,,,,,
2008,2163,"Lakeland Bus Lines, Inc.",Dover,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2004,2164,Leisure Line,Paramus,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,$0,,,,
2008,2165,"Olympia Trails Bus Company, Inc.",Elizabeth,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,2166,"Orange-Newark-Elizabeth, Inc.",Elizabeth,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2002,2167,South Orange Avenue IBOA ,Newark,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,,,,,,
2008,2168,Trans-Hudson Express,Elizabeth,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,2169,"Trans-Bridge Lines, Inc. ",Bethlehem,PA,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2001,2170,"Vanpool of New Jersey, Inc. ",Newark,NJ,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",,,,,,,,,$0,$0,$0,,,,,,,
2008,2171,"Private One of New York, LLC, dba: New York Airport Service",Brooklyn,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,2172,"Centro of Oswego, Inc.",Syracuse,NY,"Syracuse, NY",81,180,"402,267",,,,,,,,,$0,$0,"$528,326","$2,760","$90,934","$1,180",$0,"$1,199","$110,985",$0
2006,2173,"American Transit, Inc.",Yonkers,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,,
2008,2175,Private Transportation Corporation,Brooklyn,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0
2008,2177,"Adirondack Transit Lines, Inc,",Hurley,NY,"Kingston, NY",424,34,"53,458",,,,,,,,,,,,$0,$0,"$112,208",$0,$0,$0,$0
2008,2178,Ulster County Area Transit,Kingston,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",,,,,,,,,,,,"$484,613","$589,761","$878,126","$4,969,402","$108,852","$21,155","$527,604"
2008,2179,"Hendrick Hudson Bus Lines, Inc.",Newburgh,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0
2006,2180,Atlantic Express,Staten Island,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,,,,,$0,$0,$0,$0,,
2008,2181,Roosevelt Island Operating Corporation of the State of New York,Roosevelt,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,,,,,$0,$0,,,,$0
2008,2182,Town of Highlands Dial-A-Bus,Highland Falls,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",,,,,,,,,,,,,,$0,$0,$0,$0,$0
2008,2183,Town of Monroe Dial-A-Bus,Monroe,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",,,,,,,,,,,,,,$0,$0,$0,$0,$0
2008,2185,"Centro of Oneida, Inc.",Syracruse,NY,"Utica, NY",233,55,"113,409",,,,,,,,,,,,,,,,$0,"$64,000","$331,084"
2008,2187,Village of Kiryas Joel,Monroe,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",,,,,,,,,,,,,,,,"$264,000",$0,$0
2008,2188,MTA Bus Company,New York,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,,,,,,,$0,$0,$0,$0
2008,2189,"BillyBey Ferry Company, LLC",New York,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,,,,,,,,,$0,$0
2008,2190,Port Imperial Ferry Corporation dba NY Waterway,Weehawken,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,,,,,,,,,$0,$0
1995,2909,"Upstate Transit, Inc. ",Saratoga Springs,NY,"Albany--Schenectady--Troy, NY",59,209,"509,106",,,,$0,$0,,,,,,,,,,,,,
1991,2914,"Empire Trailways, Inc. ",Rochester,NY,"Rochester, NY",48,220,"619,653",,,,,,,,,,,,,,,,,,
1991,2916,"Yankee Trails, Inc. ",Rensselaer,NY,"Albany--Schenectady--Troy, NY",59,209,"509,106",,,,,,,,,,,,,,,,,,
1999,2918,"Carey Transportation, Inc. ",New Haven,CT,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",,,$0,$0,$0,$0,$0,$0,$0,,,,,,,,,
1991,2919,"Erin Tours, Inc. ",Brooklyn,NY,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",,,,,,,,,,,,,,,,,,
1994,2920,"Metro Apple Express, Inc. ",Brooklyn,NY,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",,,$0,$0,,,,,,,,,,,,,,
1995,2922,"Niagara Scenic Bus Lines, Inc. ",Hamburg,NY,"Buffalo--Niagara Falls, NY",34,286,"954,332",,,,,,,,,,,,,,,,,,
1993,2923,Rockland Coaches Inc. ,Bergenfield,NJ,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",,,,,,,,,,,,,,,,,,
2008,3001,Kanawha Valley Regional Transportation Authority,Charleston,WV,"Charleston, WV",166,113,"182,991","$105,440","$94,160",$0,"$160,658","$3,423","$604,391","$584,303","$2,558,326","$769,167","$3,187,866","$624,142","$555,813","$967,378","$5,510,548","$327,963","$350,292","$1,376,193","$357,831"
2008,3002,The Tri-State Transit Authority,Huntington,WV,"Huntington, WV-KY-OH",171,107,"177,550","$32,257","$143,074","$42,468","$362,246","$208,306","$594,281","$237,414","$2,804,687","$429,530","$168,774","$640,184","$1,747,954","$4,758,169","$11,116,627","$4,141,166","$137,196","$29,689",$612
2008,3003,Mid-Ohio Valley Transit Authority,Parkersburg,WV,"Parkersburg, WV-OH",297,50,"85,605","$14,189","$22,400","$16,552","$37,400",,,,,,"$16,000",$0,"$22,000",$0,,,,,
1999,3004,Peninsula Transportation District Commission,Hampton,VA,"Norfolk--Virginia Beach--Newport News, VA",24,664,"1,323,098","$394,995","$5,297,555","$434,261","$2,030,118","$5,114,035","$3,313,594","$1,107,379","$2,852,891","$8,023,244",,,,,,,,,
1999,3005,Tidewater Transportation District Commission,Norfolk,VA,"Norfolk--Virginia Beach--Newport News, VA",24,664,"1,323,098","$1,543,283","$1,754,418","$5,329,064","$799,420","$4,456,131","$6,554,226","$3,730,152","$3,419,132","$7,621,258",,,,,,,,,
2008,3006,Greater Richmond Transit Company,Richmond,VA,"Richmond, VA",46,437,"818,836","$4,796,134","$172,990","$256,981","$518,807","$1,060,512","$609,114","$8,691,590","$3,063,834","$8,865,631","$1,238,266","$10,320,761","$4,897,652","$1,825,256","$8,649,597","$1,360,888","$3,410,018","$3,546,357","$6,214,749"
2008,3007,Greater Roanoke Transit Company,Roanoke,VA,"Roanoke, VA",152,112,"197,442","$262,047","$1,384,835","$100,000","$9,125","$3,078,222","-$40,910","$37,850","$199,541","$156,132","$281,440","$364,705","$2,655,947","$492,942","$2,360,932","$827,650","$1,202,102","$4,851,414","$802,660"
2008,3008,Greater Lynchburg Transit Company,Lynchburg,VA,"Lynchburg, VA",261,75,"98,714",$0,"$201,607","$773,190","$14,154","$6,872","$986,711","$264,172","$1,934,787","$241,647","$159,479","$323,335","$2,848,337","$90,019","$115,712","$633,979","$257,073","$781,060","$3,967,264"
2008,3009,Petersburg Area Transit,Petersburg,VA,"Richmond, VA",46,437,"818,836",$0,"$1,160,851",,"$48,000","$18,000","$13,324","$37,891","$385,659","$51,458","$48,384","$114,952","$292,977","$64,406","$661,524","$129,865","$829,296","$2,303,253","$4,031,440"
2008,3010,Lehigh and Northampton Transportation Authority,Allentown,PA,"Allentown-Bethlehem, PA-NJ",58,290,"576,408","$386,223","$788,215","$532,690","$823,265","$496,791","$2,277,881","$697,632","$782,510","$5,221,353","$1,801,532","$1,662,109","$7,679,294","$2,268,644","$1,774,032","$3,513,844","$1,213,003","$3,535,540","$1,584,255"
2008,3011,Altoona Metro Transit,Altoona,PA,"Altoona, PA",304,38,"82,520","$14,380","$85,480","$1,742,819","$65,250","$232,510","$164,714","$160,116","$189,973","$252,658","$827,867","$662,834","$152,082","$83,116","$106,838","$1,354,950","$200,912","$273,085","$200,184"
2008,3012,Cambria County Transit Authority,Johnstown,PA,"Johnstown, PA",319,43,"76,113","$25,120","$230,914","$398,069","$1,234,836","$223,249","$294,322","$795,679","$316,041","$370,743","$2,175,323","$324,238","$119,215","$981,434","$578,117","$481,485","$1,114,916","$2,264,741","$1,782,022"
2008,3013,Erie Metropolitan Transit Authority,Erie,PA,"Erie, PA",156,79,"194,804","$681,421","$80,294","$121,216","$148,988","$1,631,618","$389,266","$3,107,878","$124,983","$2,751,419","$1,857,079","$2,022,720","$7,150,839","$974,367","$916,667","$245,657","$1,452,384","$517,587","$970,053"
2008,3014,Capital Area Transit,Harrisburg,PA,"Harrisburg, PA",87,208,"362,782","$1,500,922","$159,130","$609,145","$125,580","$112,609","$802,690","$277,223","$1,856,214","$499,070","$1,187,451","$911,385","$5,700,746","$500,664","$1,534,418","$5,636,141","$884,184","$7,324,499","$460,271"
2008,3015,Luzerne County Transportation Authority,Kingston,PA,"Scranton, PA",84,159,"385,237","$156,787","$84,603","$105,004","$159,327","$127,617","$60,745","$186,740","$2,559,986","$1,205,439","$113,184","$153,937","$623,675","$1,671,818","$3,948,499","$5,384,592","$2,534,622","$913,392","$104,141"
2008,3018,Red Rose Transit Authority,Lancaster,PA,"Lancaster, PA",97,199,"323,554","$2,740,968","$239,832","$252,655","$401,107","$2,882,478","$76,045","$185,839","$1,061,665","$1,161,153","$369,486","$138,443","$524,975","$4,342,204","$1,307,255","$2,652,559","$3,371,030","$2,887,576","$564,207"
2008,3019,Southeastern Pennsylvania Transportation Authority,Philadelphia,PA,"Philadelphia, PA-NJ-DE-MD",4,"1,800","5,149,079","$84,454,388","$144,470,920","$151,115,784","$137,105,488","$141,001,337","$182,299,621","$250,936,091","$66,886,746","$48,870,912","$150,236,014","$147,339,763","$185,320,348","$192,936,542","$200,123,683","$153,081,999","$222,174,472","$202,595,615","$251,005,512"
2008,3022,Port Authority of Allegheny County,Pittsburgh,PA,"Pittsburgh, PA",22,852,"1,753,136","$32,628,688","$30,519,617","$24,995,614","$32,964,886","$57,143,247","$36,016,236","$70,053,675","$50,935,890","$79,823,883","$70,583,124","$73,232,571","$88,282,263","$55,916,723","$58,076,756","$103,255,240","$23,324,945","$47,599,165","$66,040,236"
2008,3023,Beaver County Transit Authority,Rochester,PA,"Pittsburgh, PA",22,852,"1,753,136","$1,872,545","$459,826","$27,277","$676,365","$555,105","$464,322","$389,836","$2,407,654","$417,597","$3,885,872","$5,527,711","$5,409,838","$139,858","$174,440","$983,004","$210,139","$110,182","$5,172,471"
2008,3024,Berks Area Reading Transportation Authority,Reading,PA,"Reading, PA",130,101,"240,264","$3,772,858","$305,249","$503,437","$6,370,959","$618,768","$1,504,025","$555,451","$903,101","$1,599,301","$815,378","$6,576,768","$2,487,790","$546,316","$1,640,593","$4,727,288","$4,503,396","$1,624,492","$351,087"
2008,3025,County of Lackawanna Transit System,Scranton,PA,"Scranton, PA",84,159,"385,237","$60,977","$329,062","$67,346","$705,434","$279,755","$123,585","$558,208","$145,137","$131,692","$2,602,515","$1,951,248","$413,801","$1,282,853","$173,107","$757,363","$1,450,685","$1,521,238","$30,505"
2008,3026,Williamsport Bureau of Transportation,Williamsport,PA,"Williamsport, PA",386,27,"58,693","$466,167","$60,322","$37,792","$420,208","$215,619","$44,466","$985,904","$900,893","$2,136,778","$4,292,941","$3,004,275","$113,560","$1,107,406","$601,079","$121,440","$1,371,479","$361,975","$383,719"
2008,3027,York County Transportation Authority,York,PA,"York, PA",158,119,"192,903","$65,121","$478,906","$1,487,569","$1,015,933",,"$45,022","$992,888","$17,624","$219,183","$270,166","$3,287,000","$6,267","$641,349","$188,752","$1,694,412","$3,610,044","$699,392","$103,588"
2008,3030,Washington Metropolitan Area Transit Authority,Washington,DC,"Washington, DC-VA-MD",8,"1,157","3,933,920","$282,421,443","$205,561,830","$201,867,387","$206,955,379","$348,200,148","$254,227,791","$275,263,308","$277,524,924","$206,713,437","$222,132,038","$284,535,694","$361,663,722","$328,863,634","$208,893,544","$164,597,217","$396,016,379","$225,223,585","$225,289,608"
1995,3031,Delaware Administration for Regional Transit,Dover,DE,"Wilmington, DE--NJ--MD--PA",68,188,"449,616","$152,410",$381,$0,$0,"$111,987",,,,,,,,,,,,,
1995,3032,Delaware Administration for Specialized Transportation,Dover,DE,"Dover, DE",392,38,"50,787","$102,506",$0,$0,$0,"$267,965",,,,,,,,,,,,,
2008,3034,Maryland Transit Administration,Baltimore,MD,"Baltimore, MD",18,683,"2,076,354","$63,622,725","$71,220,062","$63,215,280","$68,980,814","$83,552,616","$87,011,166","$93,368,254","$90,965,556","$74,078,548","$85,824,705","$104,508,071","$133,511,834","$97,661,027","$99,234,791","$74,342,625","$48,969,406","$53,038,773","$87,262,998"
2008,3035,Ohio Valley Regional Transportation Authority,Wheeling,WV,"Wheeling, WV-OH",294,54,"87,613","$81,887","$92,056","$126,537","$381,188","$1,171,205","$876,511","$7,908,512","$813,976","$190,091","$686,301","$412,896","$177,309","$202,410","$468,049","$97,729","$463,523","$360,001","$179,096"
2008,3036,Charlottesville Transit Service,Charlottesville,VA,"Charlottesville, VA",305,37,"81,449","$100,569","$156,448","$1,577","$9,586","$1,508","$44,360","$530,582","$2,108,195","$65,280","$526,099","$327,072","$1,618,101","$334,654","$559,281","$4,712,808","$2,704,061","$3,517,244","$853,518"
2008,3040,Annapolis Department of Transportation,Annapolis,MD,"Baltimore, MD",18,683,"2,076,354","$25,399",$0,"$6,668","$10,246","$1,077,916","$240,767","$27,499","$88,600","$81,417","$146,525","$169,083","$1,195,735","$167,031","$215,412","$589,459","$627,569","$627,569",$0
2008,3041,Allegany County Transit,Cumberland,MD,"Cumberland, MD--WV",453,47,"52,115","$267,227",$0,"$14,018",,,,,,,,,,,,,"$447,379",$0,$0
2008,3042,Washington County Transit,Hagerstown,MD,"Hagerstown, MD-WV-PA",221,77,"120,326","$53,230","$53,230",$0,"$25,591","$897,747","$822,150","$115,570","$22,495","$209,090","$30,332","$73,205","$18,392","$28,104","$26,726","$151,755","$177,642","$61,696","$78,836"
1996,3043,The Columbia Transit System ,Columbia,MD,"Baltimore, MD",17,593,"1,889,873",$0,"$633,212",$0,$0,"$19,266",,,,,,,,,,,,,
2008,3044,Westmoreland County Transit Authority,Greensburg,PA,"Pittsburgh, PA",22,852,"1,753,136","$48,747","$32,876","$1,051,736","$34,472","$230,617","$129,321","$6,418","$1,551,222","$1,735,161",$857,$0,$0,"$1,119,294","$1,273,616","$253,691","$129,298",$0,$0
2008,3045,"JAUNT, Inc.",Charlottesville,VA,"Charlottesville, VA",305,37,"81,449","$85,521","$31,200","$573,098","$351,055","$332,821",,,,,,,,,,,,,"$64,200"
1992,3046,Maryland State Railroad Administration,BWI Airport,MD,"Baltimore, MD",17,593,"1,889,873","$16,687,020","$19,333,734",,,,,,,,,,,,,,,,
1995,3047,Delaware Transit Corporation ,Doverngton,DE,"Wilmington, DE--NJ--MD--PA",68,188,"449,616",$0,,$0,$0,$0,,,,,,,,,,,,,
2008,3048,Howard Transit,Laurel,MD,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,,,,,,$0,"$128,000","$338,000","$248,000","$271,200","$239,200","$264,000","$135,000",$0,$0,"$661,090"
2007,3050,"G G and C Bus Company, Inc.",Washington,PA,"Pittsburgh, PA",22,852,"1,753,136","$84,284",$0,"$261,357","$124,760","$104,680","$120,892","$432,964","$87,720","$163,781","$68,469","$546,784","$151,481","$277,056","$346,007","$49,508","$343,677","$232,394",
2008,3051,Ride-On Montgomery County Transit,Rockville,MD,"Washington, DC-VA-MD",8,"1,157","3,933,920",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$3,301,868",$0,$0,$0,$0,"$2,397,339",$0,"$439,860"
