Last_Report_Year,TRS_ID,System_Name,City,State,UZA_NAME,UZA,UZA_Area_SQ_Miles,UZA_Population,Mode,TOS,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007
2007,5006,Belle Urban System - Racine,Racine,WI,"Racine, WI",209,46,"129,545",DR,DO,,,,,,,,,,,,,,,,"1,969","8,417"
2007,5006,Belle Urban System - Racine,Racine,WI,"Racine, WI",209,46,"129,545",DR,PT,"36,410","42,707","43,312",,"32,888","32,680","31,380","30,205","32,765","25,223","28,085","29,717","23,027","4,832","4,510","3,981",
2007,5006,Belle Urban System - Racine,Racine,WI,"Racine, WI",209,46,"129,545",MB,DO,"104,550","103,726","100,456",,"100,220","101,932","99,544","98,666","96,984","102,931","100,706","103,769","106,128","90,681","87,846","85,596","85,292"
2007,5006,Belle Urban System - Racine,Racine,WI,"Racine, WI",209,46,"129,545",MB,PT,,0,966,,"1,036","1,080","1,169","1,288","1,273",,,,,,,,
2007,5006,Belle Urban System - Racine,Racine,WI,"Racine, WI",209,46,"129,545",TB,PT,0,,,,,,,,,,,,,,,,
2007,5008,Milwaukee County Transit System,Milwaukee,WI,"Milwaukee, WI",32,487,"1,308,913",DR,PT,,,,,,,,,,"401,589","383,774","374,736","354,612","343,578","341,940","338,892","362,614"
2007,5008,Milwaukee County Transit System,Milwaukee,WI,"Milwaukee, WI",32,487,"1,308,913",MB,DO,"1,446,774","1,488,001","1,462,184","1,468,817","1,442,268","1,422,940","1,457,433","1,482,447","1,510,398","1,550,987","1,531,160","1,453,425","1,384,393","1,351,563","1,351,792","1,338,403","1,300,369"
2007,5008,Milwaukee County Transit System,Milwaukee,WI,"Milwaukee, WI",32,487,"1,308,913",MB,PT,,,,,,,,,,,,,,0,0,0,0
2007,5008,Milwaukee County Transit System,Milwaukee,WI,"Milwaukee, WI",32,487,"1,308,913",VP,DO,,,,,,,,"7,785","7,327","7,697","6,456","5,702","5,770","7,741","7,397","7,041","5,065"
2007,5009,Oshkosh Transit System,Oshkosh,WI,"Oshkosh, WI",336,27,"71,070",DR,PT,"1,617","11,217","16,379","16,448","30,446","30,672","27,754","29,163","31,563","40,675","33,598","33,650","39,140","40,216","35,977","32,700","34,633"
2007,5009,Oshkosh Transit System,Oshkosh,WI,"Oshkosh, WI",336,27,"71,070",MB,DO,"43,839","43,984","41,651","39,140","35,588","32,488","31,876","31,519","31,519","34,686","34,941","34,634","34,764","34,865","34,744","34,624","34,739"
2007,5009,Oshkosh Transit System,Oshkosh,WI,"Oshkosh, WI",336,27,"71,070",MB,PT,168,,213,"4,464","3,684","4,928","5,219","5,219","4,605","3,991","7,519","5,115","3,835","3,957","5,907","3,822","3,822"
2007,5010,Metro Regional Transit Authority,Akron,OH,"Akron, OH",60,308,"570,215",DR,DO,"31,444","37,839","40,328","49,859","52,196","53,092","58,140","50,988","60,730","61,671","79,632","77,917","78,261","77,295","77,188","77,517","79,281"
2007,5010,Metro Regional Transit Authority,Akron,OH,"Akron, OH",60,308,"570,215",DR,PT,"35,700","44,399","48,171","54,165","50,703","45,307","51,986","53,808","50,304","63,972","72,361","67,637","53,475","48,298","48,090","29,595","33,520"
2007,5010,Metro Regional Transit Authority,Akron,OH,"Akron, OH",60,308,"570,215",MB,DO,"247,885","261,552","276,039","279,239","294,043","276,848","263,145","275,421","289,721","303,423","270,475","246,042","248,255","229,084","228,911","228,469","226,652"
2007,5011,Stark Area Regional Transit Authority,Canton,OH,"Canton, OH",122,143,"266,595",DR,DO,,"4,194","7,100","8,227","8,042","8,460","9,299","33,930","40,613","49,964","49,795","50,823","51,689","58,396","62,186","63,372","61,931"
2007,5011,Stark Area Regional Transit Authority,Canton,OH,"Canton, OH",122,143,"266,595",MB,DO,"91,907","89,425","88,380","96,373","81,914","63,068","70,783","194,880","240,182","228,162","232,947","192,863","166,424","172,620","162,753","160,488","161,467"
2007,5012,Southwest Ohio Regional Transit Authority,Cincinnati,OH,"Cincinnati, OH-KY-IN",26,672,"1,503,262",DR,PT,"83,793","91,608","90,911","98,242","96,455","99,404","103,563","113,699","119,390","134,722","138,253","145,949","130,477","124,912","117,240","118,654","114,006"
2007,5012,Southwest Ohio Regional Transit Authority,Cincinnati,OH,"Cincinnati, OH-KY-IN",26,672,"1,503,262",MB,DO,"756,442","768,971","765,818","758,185","816,646","827,640","829,616","825,332","861,945","873,696","864,170","871,122","875,770","858,610","830,384","831,841","815,878"
2007,5012,Southwest Ohio Regional Transit Authority,Cincinnati,OH,"Cincinnati, OH-KY-IN",26,672,"1,503,262",MB,PT,"2,520",,,,,,,,,,"10,206",,,,,,
2007,5015,The Greater Cleveland Regional Transit Authority,Cleveland,OH,"Cleveland, OH",21,647,"1,786,647",DR,DO,"80,502","80,643","77,800","77,546","77,525","89,395","124,953","128,854","126,026","134,006","128,241","118,994","122,372","138,362","144,404","150,584","175,310"
2007,5015,The Greater Cleveland Regional Transit Authority,Cleveland,OH,"Cleveland, OH",21,647,"1,786,647",DR,PT,"45,231","47,309","32,924","30,528","30,695","27,929","40,165","35,587","41,231","43,900","41,800","45,055","53,780","56,699","57,591","57,042","63,165"
2007,5015,The Greater Cleveland Regional Transit Authority,Cleveland,OH,"Cleveland, OH",21,647,"1,786,647",HR,DO,"81,732","80,279","73,440","73,460","93,377","93,273","93,668","92,611","95,102","95,671","91,021","98,350","99,829","108,771","108,513","89,750","78,658"
2007,5015,The Greater Cleveland Regional Transit Authority,Cleveland,OH,"Cleveland, OH",21,647,"1,786,647",LR,DO,"58,783","50,460","43,822","46,070","61,525","69,699","74,583","74,458","78,904","73,455","73,378","61,300","63,690","67,926","63,574","60,766","56,567"
2007,5015,The Greater Cleveland Regional Transit Authority,Cleveland,OH,"Cleveland, OH",21,647,"1,786,647",MB,DO,"1,482,807","1,384,608","1,336,912","1,371,116","1,635,630","1,672,792","1,689,440","1,787,189","1,859,550","1,880,675","1,831,534","1,575,860","1,710,600","1,634,113","1,742,400","1,647,479","1,650,089"
2007,5015,The Greater Cleveland Regional Transit Authority,Cleveland,OH,"Cleveland, OH",21,647,"1,786,647",MB,PT,0,0,0,,,"11,088","22,104","15,696",,,,,,,,,
2007,5016,Central Ohio Transit Authority,Columbus,OH,"Columbus, OH",36,398,"1,133,193",DR,PT,"43,929","46,206","49,837","54,812","62,025","68,857","78,304","79,515","83,043","100,346","108,908","103,217","112,263","110,153","109,141","107,474","116,211"
2007,5016,Central Ohio Transit Authority,Columbus,OH,"Columbus, OH",36,398,"1,133,193",MB,DO,"603,360","615,143","601,399","611,447","617,900","626,187","631,904","654,377","713,514","723,458","754,911","704,603","691,262","649,005","628,815","566,343","577,336"
2007,5017,Greater Dayton Regional Transit Authority,Dayton,OH,"Dayton, OH",52,324,"703,444",DR,DO,"6,245","5,864","5,608","5,360","25,512","74,194","80,127","86,890","96,722","88,073","106,469","118,884","132,154","150,776","167,028","174,995","187,549"
2007,5017,Greater Dayton Regional Transit Authority,Dayton,OH,"Dayton, OH",52,324,"703,444",DR,PT,"13,067","13,824","19,115","25,313","7,560",,,,,,,,,,,,
2007,5017,Greater Dayton Regional Transit Authority,Dayton,OH,"Dayton, OH",52,324,"703,444",MB,DO,"537,767","555,431","501,899","487,792","492,775","484,828","472,795","487,345","448,829","432,097","573,782","426,988","392,229","368,786","371,241","382,800","375,242"
2007,5017,Greater Dayton Regional Transit Authority,Dayton,OH,"Dayton, OH",52,324,"703,444",TB,DO,"76,214","84,587","105,025","111,379","105,841","102,170","106,848","92,775","130,864","157,973","10,069","122,624","148,658","148,728","143,324","134,537","106,146"
1995,5018,Hamilton City Lines,Hamilton,OH,"Hamilton, OH",193,53,"118,315",DR,PT,"1,912","1,992","24,576",,,,,,,,,,,,,,
1995,5018,Hamilton City Lines,Hamilton,OH,"Hamilton, OH",193,53,"118,315",MB,PT,"24,832","24,735",,,,,,,,,,,,,,,
2007,5019,City of Middletown - Middletown Transit System,Middletown,OH,"Middletown, OH",273,48,"94,355",DR,DO,,,,,16,512,765,"1,548","1,542","2,304","2,570","2,580","2,805","4,205","4,124","4,287","4,260"
2007,5019,City of Middletown - Middletown Transit System,Middletown,OH,"Middletown, OH",273,48,"94,355",MB,DO,"13,856","13,936","13,920","13,920","13,904","13,952","13,904","14,016","13,968","13,952","14,000","14,048","13,904","14,016","14,000","13,952","13,856"
2007,5020,Springfield City Area Transit,Springfield,OH,"Springfield, OH",286,44,"89,684",DR,DO,,,,,"5,060","4,080","3,863","4,857","6,077","5,448","5,758","7,067","6,573","4,959","5,080","3,315",
2007,5020,Springfield City Area Transit,Springfield,OH,"Springfield, OH",286,44,"89,684",DR,PT,,,"3,944","4,318",,,,,,,,,,,,,"3,513"
2007,5020,Springfield City Area Transit,Springfield,OH,"Springfield, OH",286,44,"89,684",MB,DO,"15,240","15,300","15,939","17,272","17,710","17,850","20,972","22,207","22,194","22,516","22,543","22,661","21,818","21,587","16,256","19,987",
2007,5020,Springfield City Area Transit,Springfield,OH,"Springfield, OH",286,44,"89,684",MB,PT,,,,,,,,,,,,,,,,,"20,578"
2007,5021,Portage Area Regional Transportation Authority,Kent,OH,"Akron, OH",60,308,"570,215",DR,DO,,,,,,"5,216",,"16,830","25,524","27,056","31,824","31,110","43,531","44,798","53,002","55,607","52,622"
2007,5021,Portage Area Regional Transportation Authority,Kent,OH,"Akron, OH",60,308,"570,215",DR,PT,,,,,,"16,375",,,,,,,,,,,
2007,5021,Portage Area Regional Transportation Authority,Kent,OH,"Akron, OH",60,308,"570,215",MB,DO,,,,,,"1,989",,"4,590","8,693","7,982","10,200","14,428","22,564","51,158","58,155","57,888","61,569"
2007,5021,Portage Area Regional Transportation Authority,Kent,OH,"Akron, OH",60,308,"570,215",MB,PT,,,,,,"3,977",,,,,,,,,,,
2007,5022,Toledo Area Regional Transit Authority,Toledo,OH,"Toledo, OH-MI",71,202,"503,008",DR,PT,"23,763","23,328","23,279","25,546","24,290","23,610","28,368","29,509","34,729","40,790","55,651","65,247","68,287","70,349","67,857","81,928","74,740"
2007,5022,Toledo Area Regional Transit Authority,Toledo,OH,"Toledo, OH-MI",71,202,"503,008",MB,DO,"325,450","306,126","296,115","266,901","264,149","213,790","207,946","212,326","218,804","220,570","251,338","262,269","244,455","254,557","272,546","248,885","247,877"
2007,5024,Western Reserve Transit Authority,Youngstown,OH,"Youngstown, OH-PA",80,228,"417,437",DR,DO,"10,040","10,120","10,080","10,160","10,080","10,584","11,088","10,380","10,280","10,240","10,699","10,668","10,544","14,211","14,058","13,824","10,355"
2007,5024,Western Reserve Transit Authority,Youngstown,OH,"Youngstown, OH-PA",80,228,"417,437",MB,DO,"88,597","88,667","86,960","89,358","87,642","89,220","89,168","90,861","97,924","106,171","103,230","91,398","88,560","100,112","99,552","97,536","76,049"
2007,5024,Western Reserve Transit Authority,Youngstown,OH,"Youngstown, OH-PA",80,228,"417,437",MB,PT,,,,,,,,,,,,0,,,,,
2007,5025,Duluth Transit Authority,Duluth,MN,"Duluth, MN-WI",225,66,"118,265",DR,PT,"11,816","11,538","11,953","11,884","13,496","15,736","16,647","16,697","16,331","18,240","15,419","15,929","16,189","16,911","16,387","15,579","15,929"
2007,5025,Duluth Transit Authority,Duluth,MN,"Duluth, MN-WI",225,66,"118,265",MB,DO,"157,600","142,764","143,600","141,190","140,657","144,866","141,728","141,950","144,672","139,374","138,730","138,475","142,277","127,069","125,869","125,458","125,489"
2007,5026,City of Moorhead Transit,Moorhead,MN,"Fargo, ND-MN",197,46,"142,477",DR,PT,"3,785","3,791",,"4,208","4,464","2,338","1,849","2,048","2,064","2,040","2,040","2,040",688,0,0,0,0
2007,5026,City of Moorhead Transit,Moorhead,MN,"Fargo, ND-MN",197,46,"142,477",MB,PT,"19,652","19,752",,"20,824","21,007","21,066","20,833","20,649","20,330","20,098","20,094","20,154","20,154","20,393","20,640","21,235","21,307"
2007,5027,Metro Transit,Minneapolis,MN,"Minneapolis-St. Paul, MN",16,894,"2,388,593",LR,DO,,,,,,,,,,,,,,"39,473","100,863","121,285","129,967"
2007,5027,Metro Transit,Minneapolis,MN,"Minneapolis-St. Paul, MN",16,894,"2,388,593",MB,DO,"1,529,222","1,611,964","1,630,404","1,733,912","1,647,140","1,692,484","1,656,650","1,687,068","1,745,882","1,785,455","1,839,659","2,064,977","1,975,529","1,702,416","2,011,146","1,904,630","1,952,148"
2007,5027,Metro Transit,Minneapolis,MN,"Minneapolis-St. Paul, MN",16,894,"2,388,593",MB,PT,"4,379","5,028","5,164","6,348","4,930","2,560","3,489","5,323",,,,,,,,,
2007,5028,St. Cloud Metropolitan Transit Commission,St. Cloud,MN,"St. Cloud, MN",280,39,"91,305",DR,DO,,,,,954,"1,183","1,112","1,201","17,888","24,815","29,818","31,565","33,921","34,969","35,470","36,706","38,156"
2007,5028,St. Cloud Metropolitan Transit Commission,St. Cloud,MN,"St. Cloud, MN",280,39,"91,305",DR,PT,"9,858","10,482","10,845","11,817","14,473","14,845","17,630","18,310","3,126",664,261,,,,,,
2007,5028,St. Cloud Metropolitan Transit Commission,St. Cloud,MN,"St. Cloud, MN",280,39,"91,305",MB,DO,"47,544","53,077","52,942","55,625","56,018","58,658","60,573","61,335","61,592","63,015","63,326","64,477","66,865","68,943","69,365","70,991","70,461"
2007,5028,St. Cloud Metropolitan Transit Commission,St. Cloud,MN,"St. Cloud, MN",280,39,"91,305",MB,PT,"1,546","1,522","1,806","1,634","2,840",,,,,,,,,,,,
2007,5029,Bay Metropolitan Transit Authority,Bay City,MI,"Bay City, MI",326,40,"74,048",DR,DO,"22,300","21,074","19,743","22,673","21,470","23,967","26,500","26,400","31,100","36,700","41,800","42,800","45,606","46,384","31,556","31,570","27,682"
2007,5029,Bay Metropolitan Transit Authority,Bay City,MI,"Bay City, MI",326,40,"74,048",MB,DO,"61,390","61,995","65,036","54,828","60,430","57,494","55,700","50,700","53,200","53,100","50,000","51,900","51,870","50,260","63,181","57,967","57,419"
2007,5030,Battle Creek Transit,Battle Creek,MI,"Battle Creek, MI",313,51,"79,135",DR,DO,"11,775","12,099","11,991","11,580","11,933","10,367","14,050","15,677","17,362","18,904","20,096","20,596","15,012","6,886","7,224","14,602","12,446"
2007,5030,Battle Creek Transit,Battle Creek,MI,"Battle Creek, MI",313,51,"79,135",MB,DO,"31,430","31,450","31,450","32,340","32,306","30,036","30,456","30,350","32,073","30,504","29,950","29,736","29,951","29,951","31,272","29,466","28,167"
2007,5031,Suburban Mobility Authority for Regional Transportation,Detroit,MI,"Detroit, MI",9,"1,262","3,903,377",DR,DO,"123,525","129,989","128,947","130,529","136,468","136,026","152,322","148,553","159,534","170,144","177,013","178,970","174,219","165,230","167,008","142,534","175,043"
2007,5031,Suburban Mobility Authority for Regional Transportation,Detroit,MI,"Detroit, MI",9,"1,262","3,903,377",DR,PT,"96,583","97,157","82,157","81,277","65,139","63,715","63,979","64,623","65,834","65,428","67,762","67,952","70,525","68,558","66,859","67,562","62,733"
2007,5031,Suburban Mobility Authority for Regional Transportation,Detroit,MI,"Detroit, MI",9,"1,262","3,903,377",MB,DO,"394,934","354,041","379,952","382,348","495,879","493,974","529,914","603,854","638,237","662,081","650,578","668,532","672,515","669,812","669,452","668,642","653,226"
2007,5031,Suburban Mobility Authority for Regional Transportation,Detroit,MI,"Detroit, MI",9,"1,262","3,903,377",MB,PT,"50,455","115,744","116,743","110,082","25,828","20,617","20,525","20,530","19,918","19,966","20,027","19,773","19,856","21,124","23,640","27,930","23,404"
2007,5032,Mass Transportation Authority,Flint,MI,"Flint, MI",86,231,"365,096",DR,DO,,,,,"51,316","89,829","95,229","183,986","220,941","223,244","225,617","230,411","211,157","231,679","270,004","253,910","218,942"
2007,5032,Mass Transportation Authority,Flint,MI,"Flint, MI",86,231,"365,096",DR,PT,"65,739","80,364","102,810","102,286","35,502","7,317","5,677",,,,,,,,,,
2007,5032,Mass Transportation Authority,Flint,MI,"Flint, MI",86,231,"365,096",MB,DO,"105,098","124,835","241,855","222,530","184,838","197,035","227,483","259,154","294,658","259,040","246,198","218,133","134,759","145,274","154,374","157,342","161,074"
2007,5033,Interurban Transit Partnership,Grand Rapids,MI,"Grand Rapids, MI",67,257,"539,080",DR,DO,,,,,,,,,,,,,,,,,"4,461"
2007,5033,Interurban Transit Partnership,Grand Rapids,MI,"Grand Rapids, MI",67,257,"539,080",DR,PT,"64,834","63,396","84,197","82,059","68,226","77,757","86,698","91,422","137,241","166,747","184,578","161,330","157,547","153,215","145,743","156,337","179,345"
2007,5033,Interurban Transit Partnership,Grand Rapids,MI,"Grand Rapids, MI",67,257,"539,080",MB,DO,"147,231","151,398","156,304","144,765","168,813","172,631","160,905","180,135","183,705","221,849","261,200","265,981","250,969","244,306","274,331","294,883","298,335"
2007,5033,Interurban Transit Partnership,Grand Rapids,MI,"Grand Rapids, MI",67,257,"539,080",MB,PT,,,,,,,,,,"8,554",,,,,,,
2007,5033,Interurban Transit Partnership,Grand Rapids,MI,"Grand Rapids, MI",67,257,"539,080",VP,DO,,,,,,,,,,,,,,,,342,"8,942"
2007,5033,Interurban Transit Partnership,Grand Rapids,MI,"Grand Rapids, MI",67,257,"539,080",VP,PT,,,,,,,,,,,,,,,"1,967","1,364",299
2007,5034,City of Jackson Transportation Authority,Jackson,MI,"Jackson, MI",292,52,"88,050",DR,DO,"26,238","26,068","27,101","33,278","35,526","36,829","31,457","33,534","40,428","45,932","61,172","56,174","52,652","51,927","53,432","40,572","31,655"
2007,5034,City of Jackson Transportation Authority,Jackson,MI,"Jackson, MI",292,52,"88,050",MB,DO,"26,986","27,585","27,488","28,443","28,524","28,365","28,110","30,025","26,127","25,986","26,078","26,805","26,221","24,861","25,378","24,397","23,786"
2007,5035,Kalamazoo Metro Transit System,Kalamazoo,MI,"Kalamazoo, MI",161,108,"187,961",DR,DO,,,,,,,,,,,71,87,129,124,109,109,100
2007,5035,Kalamazoo Metro Transit System,Kalamazoo,MI,"Kalamazoo, MI",161,108,"187,961",DR,PT,,,,403,"7,254","10,512","4,444","4,954","10,442","11,896","15,065","23,698","24,957","25,485","41,969","59,014","59,414"
2007,5035,Kalamazoo Metro Transit System,Kalamazoo,MI,"Kalamazoo, MI",161,108,"187,961",MB,DO,"70,785","71,129","68,014","67,933","69,208","69,448","69,208","95,020","105,081","111,370","112,135","118,898","125,043","126,025","124,831","118,347","115,410"
2007,5035,Kalamazoo Metro Transit System,Kalamazoo,MI,"Kalamazoo, MI",161,108,"187,961",MB,PT,"5,771","5,805","4,760","3,476","3,476","3,488",,,,,,,,,,,
2007,5035,Kalamazoo Metro Transit System,Kalamazoo,MI,"Kalamazoo, MI",161,108,"187,961",VP,DO,,,,,,,,,,,,,,,"3,754","4,014","2,622"
2007,5036,Capital Area Transportation Authority,Lansing,MI,"Lansing, MI",104,137,"300,032",DR,DO,"15,565","16,666","17,912","20,245","18,229","20,456","21,516","21,714","22,995","29,128","37,507","38,684","39,357","47,483","45,392","48,727","53,910"
2007,5036,Capital Area Transportation Authority,Lansing,MI,"Lansing, MI",104,137,"300,032",DR,PT,"40,952","49,531","80,222","87,854","86,822","87,905","91,742","92,069","102,654","111,079","115,101","118,080","112,407","102,017","107,830","113,477","118,573"
2007,5036,Capital Area Transportation Authority,Lansing,MI,"Lansing, MI",104,137,"300,032",MB,DO,"132,869","124,525","138,428","119,097","124,499","124,717","126,020","132,131","151,319","181,744","212,119","216,799","215,625","219,890","223,072","230,175","224,991"
2007,5037,Muskegon Area Transit System,Muskegon Heights,MI,"Muskegon, MI",185,100,"154,729",DR,DO,,,,,,"2,905","4,367","4,427","4,412","4,435","4,256","8,637","8,417","8,648","8,936","8,415","8,520"
2007,5037,Muskegon Area Transit System,Muskegon Heights,MI,"Muskegon, MI",185,100,"154,729",DR,PT,"4,076","4,108","4,094","4,094","4,397","1,492","8,580","7,453","16,705",,,,,,,,
2007,5037,Muskegon Area Transit System,Muskegon Heights,MI,"Muskegon, MI",185,100,"154,729",MB,DO,"31,718","33,285","32,397","32,601","31,853","28,098","28,328","33,896","33,844","34,860","32,891","33,951","33,817","31,597","31,981","32,568","31,550"
2007,5037,Muskegon Area Transit System,Muskegon Heights,MI,"Muskegon, MI",185,100,"154,729",MB,PT,,,,,,,,,,,,,,"2,300",903,,
2007,5038,Niles Dial-A-Ride,Niles,MI,"South Bend, IN-MI",113,156,"276,498",DR,PT,"16,903","17,212","17,335","18,003","16,549","15,926","18,878","18,451","16,191","18,720","17,987","15,704","17,828","182,660","18,366","16,738","16,428"
2007,5039,Saginaw Transit Authority Regional Service,Saginaw,MI,"Saginaw, MI",200,74,"140,985",DR,DO,"17,209","17,691","15,510","235,454",,"16,090","19,207","19,107","21,267",,"42,916","71,698","62,250","20,048","13,732","15,892","14,692"
2007,5039,Saginaw Transit Authority Regional Service,Saginaw,MI,"Saginaw, MI",200,74,"140,985",MB,DO,"62,592","67,531","67,889","55,723",,"56,321","51,835","63,059","105,192",,"108,426","65,922","69,470","62,769","43,072","53,748","52,813"
2007,5040,Ann Arbor Transportation Authority,Ann Arbor,MI,"Ann Arbor, MI",112,129,"283,904",DR,DO,"14,460","14,434","14,884","14,913","14,272","14,156","14,424","13,638","13,571","13,884","13,651","13,784","13,436","12,932","1,524",,
2007,5040,Ann Arbor Transportation Authority,Ann Arbor,MI,"Ann Arbor, MI",112,129,"283,904",DR,PT,"106,594","105,348","105,387","111,387","117,319","114,306","108,008","102,193","96,138","91,225","90,205","90,096","87,729","92,898","108,902","114,648","107,725"
2007,5040,Ann Arbor Transportation Authority,Ann Arbor,MI,"Ann Arbor, MI",112,129,"283,904",MB,DO,"150,210","161,917","156,175","155,268","158,755","161,085","162,788","165,920","162,723","172,367","181,142","184,557","177,522","181,060","181,661","182,730","182,471"
2007,5041,City of Anderson Transportation System,Anderson,IN,"Anderson, IN",265,63,"97,038",DR,DO,"8,746","9,765","10,478","10,917",,"10,940","12,320","15,464","16,270","16,520","75,408","17,816",,"18,498","18,742","11,239","9,462"
2007,5041,City of Anderson Transportation System,Anderson,IN,"Anderson, IN",265,63,"97,038",MB,DO,"25,793","22,074","25,704","19,866",,"20,586","20,466","20,358","20,358","20,256","135,090","20,328",,"21,830","21,797","21,678","21,570"
2007,5042,East Chicago Transit,East Chicago,IN,"Chicago, IL-IN",3,"2,123","8,307,904",DR,DO,,,,,,,94,552,791,"3,445","3,549","3,549","1,161","1,306",,"1,458","1,359"
2007,5042,East Chicago Transit,East Chicago,IN,"Chicago, IL-IN",3,"2,123","8,307,904",DR,PT,,,,,,286,0,,,,,,,,,,
2007,5042,East Chicago Transit,East Chicago,IN,"Chicago, IL-IN",3,"2,123","8,307,904",MB,DO,,"3,324","3,318","3,282","7,507","7,028","9,889","10,789","10,633","10,439","13,739","13,739","4,295","14,268",,"7,938","7,980"
2007,5043,Metropolitan Evansville Transit System,Evansville,IN,"Evansville, IN-KY",142,106,"211,989",DR,DO,,"21,252","21,183","21,490","21,490","21,816","21,630","21,816","23,356","19,344","19,999","15,496","16,320","16,832","17,540","18,601","19,358"
2007,5043,Metropolitan Evansville Transit System,Evansville,IN,"Evansville, IN-KY",142,106,"211,989",DR,PT,"22,104",,,,,,,,,,,,,,,,
2007,5043,Metropolitan Evansville Transit System,Evansville,IN,"Evansville, IN-KY",142,106,"211,989",MB,DO,"70,610","67,847","66,547","66,547","66,547","67,496","67,752","68,780","74,836","85,288","86,224","84,620","85,184","85,492","85,800","85,507","97,860"
2007,5044,Fort Wayne Public Transportation Corporation,Fort Wayne,IN,"Fort Wayne, IN",110,135,"287,759",DR,DO,"5,100","6,668","7,530","9,172","11,162","12,662","12,963","13,309","13,771","14,087","17,766","21,747","21,747","21,909","17,728","17,714","18,926"
2007,5044,Fort Wayne Public Transportation Corporation,Fort Wayne,IN,"Fort Wayne, IN",110,135,"287,759",MB,DO,"111,372","98,840","71,299","71,152","73,746","74,013","74,627","72,940","78,257","84,627","89,836","94,894","94,894","101,730","109,308","110,709","113,884"
2007,5045,Gary Public Transportation Corporation,Gary,IN,"Chicago, IL-IN",3,"2,123","8,307,904",DR,DO,,,,,,,,,,,,,,"1,794","2,038","2,272","3,388"
2007,5045,Gary Public Transportation Corporation,Gary,IN,"Chicago, IL-IN",3,"2,123","8,307,904",DR,PT,,864,"4,080","3,936","8,571",0,"4,236",0,"4,211","4,538",,,,,,,
2007,5045,Gary Public Transportation Corporation,Gary,IN,"Chicago, IL-IN",3,"2,123","8,307,904",MB,DO,"90,163","94,652","98,099","101,553","93,647","101,476","127,757","116,542","119,188","90,908","94,370","75,876","70,407","75,343","85,176","67,357","59,423"
2007,5047,Bloomington-Normal Public Transit System,Bloomington,IL,"Bloomington-Normal, IL",237,37,"112,415",DR,DO,"5,037","6,073","5,387","5,511","5,256","4,985","5,766","6,125","5,576","6,925","7,441","7,886","7,249","6,560","6,975","8,118","9,091"
2007,5047,Bloomington-Normal Public Transit System,Bloomington,IL,"Bloomington-Normal, IL",237,37,"112,415",MB,DO,"49,818","49,511","49,533","49,555","47,268","50,391","51,157","54,227","50,758","50,924","54,056","53,998","54,789","60,268","90,168","74,593","70,477"
2007,5048,Northwest Indiana Community Action Corporation,Crown Point,IN,"Chicago, IL-IN",3,"2,123","8,307,904",DR,DO,"60,807","59,087","66,216","75,640","74,648",,"59,900","71,600","60,650","60,650","66,712","61,792","75,036","75,403","71,979","66,084","66,264"
2000,5049,"Tradewinds Rehabilitation Center, Inc.",Gary,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",DR,DO,"33,839","21,242","22,932","33,844","37,444",,,"45,727","39,676","40,672",,,,,,,
2007,5050,Indianapolis and Marion County Public Transportation,Indianapolis,IN,"Indianapolis, IN",33,553,"1,218,919",DR,DO,"15,984","15,006",,,,,,"132,220","95,629","72,535","61,685","61,685","70,547","82,241","86,988","93,960","70,167"
2007,5050,Indianapolis and Marion County Public Transportation,Indianapolis,IN,"Indianapolis, IN",33,553,"1,218,919",DR,PT,,"3,148","60,783","83,022","74,066","90,720","106,950","21,601","24,242","55,949","65,007","80,974","72,901","88,046","71,320","88,986","112,954"
2007,5050,Indianapolis and Marion County Public Transportation,Indianapolis,IN,"Indianapolis, IN",33,553,"1,218,919",MB,DO,"376,686","336,661","336,307","337,708","327,132","318,838","309,147","304,493","264,874","392,641","404,051","397,282","455,962","425,916","414,416","431,897","434,237"
2007,5050,Indianapolis and Marion County Public Transportation,Indianapolis,IN,"Indianapolis, IN",33,553,"1,218,919",MB,PT,,,,,"17,531","82,129","80,805","81,984","80,804","40,217","34,157","34,157","17,738","3,475",,,"3,616"
2007,5051,Greater Lafayette Public Transportation Corporation,Lafayette,IN,"Lafayette, IN",212,55,"125,738",DR,DO,"5,801","8,241","9,239","12,368","11,406","10,885","9,910","10,434","10,171","10,440","10,116","10,156","8,933","7,439","6,741","6,554","5,875"
2007,5051,Greater Lafayette Public Transportation Corporation,Lafayette,IN,"Lafayette, IN",212,55,"125,738",DR,PT,204,23,,,,,,,,,,,,,,,
2007,5051,Greater Lafayette Public Transportation Corporation,Lafayette,IN,"Lafayette, IN",212,55,"125,738",MB,DO,"83,727","82,571","80,462","81,563","79,930","76,751","79,006","83,953","95,755","102,056","106,431","112,895","108,954","113,997","118,583","120,998","124,667"
2007,5052,South Bend Public Transportation Corporation,South Bend,IN,"South Bend, IN-MI",113,156,"276,498",DR,DO,,,,,"6,703","14,785","11,968","11,395","11,379","13,322","12,198","11,126","12,093","13,163","13,920","14,236","13,885"
2007,5052,South Bend Public Transportation Corporation,South Bend,IN,"South Bend, IN-MI",113,156,"276,498",DR,PT,"7,701","8,758","9,108","7,560","1,673",,,,,,,,,,,,
