Last_Report_Year,TRS_ID,System_Name,City,State,UZA_NAME,UZA,UZA_Area_SQ_Miles,UZA_Population,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007
2004,2079,"Liberty Lines Transit, Inc.",Yonkers,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$880,121",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,,,
2007,2080,New Jersey Transit Corporation,Newark,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$53,314,490","$52,582,077","$53,810,326","$56,764,939","$56,026,450","$41,710,898","$60,579,973","$49,727,740","$48,015,405","$30,099,411","$41,003,743","$68,003,790","$82,868,444","$325,697,231","$273,356,693","$226,689,709","$255,645,385"
2007,2082,New York City Department of Transportation,New York,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$6,183,214","$6,127,799","$6,100,730","$6,103,819","$5,872,176","$4,122,682","$2,834,328","$2,834,328",$0,$0,$0,"$2,500,000",$0,"$146,078",$0,"$3,414,229","$5,326,377"
2007,2084,Transport of Rockland,Pomona,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$552,500","$535,500","$377,250",$0,$0,$0,"$785,670","$1,885,608","$1,894,113","$1,896,948","$1,750,650","$1,932,523","$1,700,933","$1,491,774","$1,477,762","$1,442,425","$1,166,755"
2007,2085,Clarkstown Mini-Trans,Nanuet,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2007,2086,Transportation Resources Intra-County for Physically Handicapped and Senior Citizens,Pomona,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$97,500","$94,500","$377,250",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$2,354"
2007,2089,Village of Spring Valley Bus,Spring Valley,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",$0,$0,$0,$0,$0,,,,,,$0,$0,,$0,$0,$0,$0
2007,2096,Putnam County Transit,Carmel,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$116,772","$118,028","$123,000","$137,639","$121,000","$114,923","$63,264","$69,839","$24,800","$26,200","$27,000","$27,800","$25,000","$25,000","$47,800","$49,200","$63,700"
2007,2098,Port Authority Trans-Hudson Corporation,Jersey City,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",$0,$0,$0,"$2,715,000",$0,$0,$0,$0,$0,$0,$0,$0,"$19,932",$0,$0,$0,$0
2007,2099,"Staten Island Rapid Transit Operating Authority, dba: MTA Staten Island Railway",Staten Island,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2007,2100,MTA Long Island Rail Road,Jamaica,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$13,809,722","$13,499,580","$13,494,546","$13,130,679","$10,623,929","$6,301,514","$4,380,259",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2007,2113,"Regional Transit Service, Inc. and Lift Line, Inc.",Rochester,NY,"Rochester, NY",53,295,"694,396","$4,569,004","$3,134,700","$3,119,000","$3,097,380","$3,097,380","$2,071,955","$1,454,022","$2,012,701","$2,217,868","$2,345,864","$2,895,103","$3,101,016","$3,122,359","$3,576,338","$3,393,570","$4,474,850","$3,601,851"
2007,2116,"Centro of Cayuga, Inc.",Syracuse,NY,"Syracuse, NY",81,180,"402,267","$72,000","$72,000","$72,000","$82,760","$94,000","$99,000","$94,000","$93,996","$93,996","$93,996","$103,404","$105,504","$107,604","$107,700","$107,600","$110,800","$114,100"
2004,2117,"Liberty Lines Express, Inc.",Yonkers,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$345,217",,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,,,
1992,2118,Onondaga County ,Syracuse,NY,"Syracuse, NY",74,134,"388,918","$167,398","$164,412",,,,,,,,,,,,,,,
2007,2119,County of Oneida,Utica,NY,"Utica, NY",233,55,"113,409","$206,908",,,,,,,,,,,,,,,,
2007,2120,Greater Glens Falls Transit System,Queensbury,NY,"Glens Falls, NY",400,35,"57,627","$209,894","$242,042","$199,471","$205,451","$189,980","$184,238","$188,307","$128,969","$127,379","$175,124","$235,795","$359,639","$349,527","$343,030","$377,851","$417,218","$459,343"
2007,2122,"Academy Lines, Inc.",Hoboken,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2007,2126,"Hudson Transit Lines, Inc.",Mahwah,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2007,2128,Suburban Transit Corporation,New Brunswick,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
1993,2129,"Rockland Coaches, Inc. ",Newark,NJ,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",$0,$0,$0,,,,,,,,,,,,,,
2007,2132,New Jersey Transit Corporation-45,Newark,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$113,206","$135,832",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2007,2135,Monsey New Square Trails Corporation,Spring Valley,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",$0,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2005,2136,Queens Surface Corporation,Flushing,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$1,852,709",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,,
2007,2137,Monroe Bus Corporation,Brooklyn,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",,,,,,,,,,,,,,$0,"$32,732","$51,148","$39,557"
2007,2145,Tompkins Consolidated Area Transit,Ithaca,NY,"Ithaca, NY",421,30,"53,528",,,"$313,000","$343,000","$249,401","$172,051","$192,051","$301,215","$526,794","$500,572","$508,332","$716,242","$748,796","$749,420","$716,228","$1,385,876","$1,301,224"
1993,2146,"Designated Recipient Services, Inc. ",Syracuse,NY,"Syracuse, NY",74,134,"388,918",,,"$87,828",,,,,,,,,,,,,,
2006,2147,GTJC,Lynbrook,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,
2007,2148,Newburgh Beacon Bus Corporation,New Windsor,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",,,,,,,,,,,,"$115,830","$45,175","$142,078","$127,157",$0,"$51,598"
2007,2149,"Rockland Coaches, Inc.",Westwood,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,$0,$0,$0,$0,$0,$0,,$0,$0,$0,$0,$0,$0,$0
2002,2154,New York Waterway,Weehawken,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,,,,$0,,,,,
2007,2155,Cumberland County Office on Aging,Bridgeton,NJ,"Vineland, NJ",290,62,"88,724",,,,,,"$507,470","$595,701","$516,540","$513,347","$505,599","$571,556","$584,577","$713,012","$850,142","$990,044","$1,031,281","$1,113,361"
1996,2156,"Buffalo Motor Bus, Ltd. ",Buffalo,NY,"Buffalo--Niagara Falls, NY",34,286,"954,332",,,,,,"$8,580",,,,,,,,,,,
2007,2158,Tioga County,Owego,NY,"Binghamton, NY-PA",182,76,"158,884",,,,,,,"$70,944","$67,544","$109,860","$113,160","$113,560","$113,960","$117,760","$117,760","$122,980","$125,580","$172,600"
2007,2159,"Atlantic Paratrans of NYC, Inc.",Staten Island,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2007,2160,"Community Transit, Inc. ",Paramus,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2007,2161,DeCamp Bus Lines,Montclair,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2003,2162,Lafeyette-Greenville IBOA,Jersey City,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,,,,
2007,2163,"Lakeland Bus Lines, Inc.",Dover,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2004,2164,Leisure Line,Paramus,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,$0,,,
2007,2165,"Olympia Trails Bus Company, Inc.",Elizabeth,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2007,2166,"Orange-Newark-Elizabeth, Inc.",Elizabeth,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2002,2167,South Orange Avenue IBOA ,Newark,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,,,,,
2007,2168,Trans-Hudson Express,Jersey City,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2007,2169,"Trans-Bridge Lines, Inc. ",Bethlehem,PA,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2001,2170,"Vanpool of New Jersey, Inc. ",Newark,NJ,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",,,,,,,,,$0,$0,$0,,,,,,
2007,2171,"Private One of New York, LLC, dba: New York Airport Service",Brooklyn,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0
2007,2172,"Centro of Oswego, Inc.",Syracuse,NY,"Syracuse, NY",81,180,"402,267",,,,,,,,,"$104,004","$104,004","$294,798","$117,800","$121,296","$121,476","$121,300","$125,542","$125,565"
2006,2173,"American Transit, Inc.",Yonkers,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,
2007,2175,Private Transportation Corporation,Brooklyn,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0
2007,2177,"Adirondack Transit Lines, Inc,",Hurley,NY,"Kingston, NY",424,34,"53,458",,,,,,,,,,,,$0,"$179,665","$204,562","$229,503","$1,121,894","$44,354"
2007,2178,Ulster County Area Transit,Kingston,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",,,,,,,,,,,,"$219,595","$501,610","$661,595","$1,248,425","$916,025","$820,059"
2007,2179,"Hendrick Hudson Bus Lines, Inc.",Newburgh,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",,,,,,,,,,,,"$810,899","$838,815","$863,653","$1,024,352","$1,035,825",$0
2006,2180,Atlantic Express,Staten Island,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,,,,,$0,$0,$0,$0,
2005,2181,Roosevelt Island Operating Corporation,Roosevelt Island,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,,,,,$0,$0,,,
2007,2182,Town of Highlands Dial-A-Bus,Highland Falls,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",,,,,,,,,,,,,,$0,$0,$0,$0
2007,2183,Town of Monroe Dial-A-Bus,Monroe,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",,,,,,,,,,,,,,"$74,055","$30,000","$35,000","$35,000"
2007,2185,"Centro of Oneida, Inc.",Syracruse,NY,"Utica, NY",233,55,"113,409",,,,,,,,,,,,,,,,"$335,500","$1,253,699"
2007,2187,Village of Kiryas Joel,Monroe,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",,,,,,,,,,,,,,,,"$271,711","$45,505"
2007,2188,MTA Bus Company,New York,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,,,,,,,$0,$0,$0
2007,2189,"BillyBey Ferry Company, LLC",New York,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,,,,,,,,,$0
2007,2190,Port Imperial Ferry Corporation dba NY Waterway,Weehawken,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,,,,,,,,,$0
1995,2909,"Upstate Transit, Inc. ",Saratoga Springs,NY,"Albany--Schenectady--Troy, NY",59,209,"509,106",,,,$0,$0,,,,,,,,,,,,
1991,2914,"Empire Trailways, Inc. ",Rochester,NY,"Rochester, NY",48,220,"619,653",,,,,,,,,,,,,,,,,
1991,2916,"Yankee Trails, Inc. ",Rensselaer,NY,"Albany--Schenectady--Troy, NY",59,209,"509,106",,,,,,,,,,,,,,,,,
1999,2918,"Carey Transportation, Inc. ",New Haven,CT,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",,$0,$0,$0,$0,$0,$0,$0,$0,,,,,,,,
1991,2919,"Erin Tours, Inc. ",Brooklyn,NY,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",,,,,,,,,,,,,,,,,
1994,2920,"Metro Apple Express, Inc. ",Brooklyn,NY,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",,$0,$0,$0,,,,,,,,,,,,,
1995,2922,"Niagara Scenic Bus Lines, Inc. ",Hamburg,NY,"Buffalo--Niagara Falls, NY",34,286,"954,332",,$0,$0,,,,,,,,,,,,,,
1993,2923,Rockland Coaches Inc. ,Bergenfield,NJ,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",,$0,$0,,,,,,,,,,,,,,
2007,3001,Kanawha Valley Regional Transportation Authority,Charleston,WV,"Charleston, WV",166,113,"182,991","$904,319","$909,319","$913,965","$890,159","$940,693","$668,361","$668,361","$668,361","$777,372","$896,469","$1,078,815","$1,008,707","$1,100,000","$912,067","$1,755,933","$2,231,241","$2,249,150"
2007,3002,The Tri-State Transit Authority,Huntington,WV,"Huntington, WV-KY-OH",171,107,"177,550","$593,469","$585,354","$585,354","$467,699","$495,804","$612,983","$434,965","$434,965","$689,460","$714,906","$976,945","$1,092,003","$1,184,968","$1,222,559","$1,204,026","$1,248,650","$1,392,310"
2007,3003,Mid-Ohio Valley Transit Authority,Parkersburg,WV,"Parkersburg, WV-OH",297,50,"85,605","$379,012","$381,802","$384,305","$330,017",,,,,,"$479,175","$533,119","$564,475","$629,010",,,,
1999,3004,Peninsula Transportation District Commission,Hampton,VA,"Norfolk--Virginia Beach--Newport News, VA",24,664,"1,323,098","$1,278,900","$1,363,352","$1,479,825","$1,191,877","$1,412,996","$1,107,080","$1,156,422","$2,319,979","$2,468,353",,,,,,,,
1999,3005,Tidewater Transportation District Commission,Norfolk,VA,"Norfolk--Virginia Beach--Newport News, VA",24,664,"1,323,098","$3,132,470","$3,148,446","$3,217,429","$3,467,945","$3,479,044","$2,710,083","$2,915,151","$4,892,909","$4,789,472",,,,,,,,
2007,3006,Greater Richmond Transit Company,Richmond,VA,"Richmond, VA",46,437,"818,836","$1,925,849","$1,916,324","$1,932,540","$1,918,263","$1,698,163","$1,081,102","$1,559,945","$1,203,137","$2,815,486","$1,211,968","$4,657,929","$3,170,120","$5,951,759","$6,382,656","$6,610,314","$7,106,860","$7,634,243"
2007,3007,Greater Roanoke Transit Company,Roanoke,VA,"Roanoke, VA",152,112,"197,442","$940,914","$916,980","$953,663","$898,846","$954,624","$764,604","$574,147","$574,147","$708,455","$986,261","$1,116,608","$1,168,819","$1,690,918","$1,814,392","$2,028,002","$2,059,008","$2,484,634"
2007,3008,Greater Lynchburg Transit Company,Lynchburg,VA,"Lynchburg, VA",261,75,"98,714","$879,743","$857,369","$891,664","$840,411","$892,566","$714,897","$594,815","$597,135","$622,956","$812,239","$879,867","$927,341","$1,232,746","$1,301,949","$1,301,949","$1,438,900","$1,828,598"
2007,3009,Petersburg Area Transit,Petersburg,VA,"Richmond, VA",46,437,"818,836","$266,070","$255,496","$251,751","$261,833","$268,880","$333,899","$366,566","$401,830","$419,581","$437,793","$535,170","$374,575","$676,368","$730,055","$687,501","$942,524","$1,328,507"
2007,3010,Lehigh and Northampton Transportation Authority,Allentown,PA,"Allentown-Bethlehem, PA-NJ",58,290,"576,408","$2,504,931","$2,514,133","$2,600,000","$2,700,000","$2,750,000","$3,211,579","$2,456,142","$1,956,264","$1,658,620","$1,669,962","$3,133,463","$2,861,752","$4,309,476","$4,939,644","$5,802,219","$7,276,135","$8,470,767"
2007,3011,Altoona Metro Transit,Altoona,PA,"Altoona, PA",304,38,"82,520","$795,535","$525,375","$573,064","$473,176","$605,000","$580,000","$409,634","$408,480","$408,051","$695,027","$831,736","$902,332","$1,028,358","$989,156","$1,051,383","$1,395,412","$1,649,351"
2007,3012,Cambria County Transit Authority,Johnstown,PA,"Johnstown, PA",319,43,"76,113","$538,810","$535,931","$437,159","$350,546","$543,746","$519,933","$438,790","$437,635","$642,513","$710,138","$906,227","$1,031,613","$989,060","$769,764","$769,679","$1,316,052","$1,663,233"
2007,3013,Erie Metropolitan Transit Authority,Erie,PA,"Erie, PA",156,79,"194,804","$1,014,287","$1,016,800","$1,021,840","$1,054,489","$1,039,794","$548,517","$941,413","$949,971","$941,995","$1,401,905","$1,509,352","$1,819,912","$2,476,479","$2,270,202","$2,421,818","$2,535,351","$2,857,329"
2007,3014,Capital Area Transit,Harrisburg,PA,"Harrisburg, PA",87,208,"362,782","$1,248,918","$1,219,272","$1,158,857","$1,229,600","$1,270,354","$829,679","$815,276","$997,379","$1,368,801","$1,918,143","$1,947,045","$2,360,994","$2,936,017","$3,334,809","$4,777,527","$4,798,615","$2,781,210"
2007,3015,Luzerne County Transportation Authority,Kingston,PA,"Scranton, PA",84,159,"385,237","$915,078","$910,235","$912,056","$918,725","$843,335","$447,732","$445,990","$284,737","$385,479","$432,492","$438,388","$471,912","$574,872","$792,241","$638,589","$602,542","$1,264,046"
2007,3018,Red Rose Transit Authority,Lancaster,PA,"Lancaster, PA",97,199,"323,554","$893,398","$990,000","$1,176,362","$1,200,456","$1,258,876","$1,285,882","$801,066","$1,228,549","$2,065,226","$2,266,104","$2,359,803","$2,376,976","$1,169,314","$2,812,556","$4,598,535","$3,127,431","$4,487,100"
2007,3019,Southeastern Pennsylvania Transportation Authority,Philadelphia,PA,"Philadelphia, PA-NJ-DE-MD",4,"1,800","5,149,079","$27,386,955","$27,193,581","$27,149,630","$27,221,258","$24,098,203","$12,625,449","$12,621,922","$27,500,000","$27,500,000","$27,500,000","$27,500,000","$30,746,764","$30,205,155","$56,200,000","$83,700,000","$126,413,439","$99,596,686"
2007,3022,Port Authority of Allegheny County,Pittsburgh,PA,"Pittsburgh, PA",22,852,"1,753,136","$8,000,677","$8,709,751","$8,731,035","$8,697,433","$7,710,758","$6,220,413","$12,044,349","$9,997,842","$14,665,336","$19,868,443","$28,491,126","$27,079,804","$32,809,554","$38,259,051","$38,338,390","$92,779,718","$83,915,912"
2007,3023,Beaver County Transit Authority,Rochester,PA,"Pittsburgh, PA",22,852,"1,753,136","$344,591","$340,751","$337,083","$370,162","$336,378","$266,360","$266,360","$269,261","$60,922","$113,431","$223,106","$181,310","$314,941","$1,050,684","$1,148,644","$1,492,512","$1,367,306"
2007,3024,Berks Area Reading Transportation Authority,Reading,PA,"Reading, PA",130,101,"240,264","$1,304,653","$1,240,903","$1,368,660","$1,282,605","$1,669,548","$1,666,669","$1,110,087","$1,204,932","$1,890,505","$2,372,318","$2,446,400","$2,115,495","$2,200,000","$2,808,982","$2,817,512","$3,188,616","$2,623,274"
2007,3025,County of Lackawanna Transit System,Scranton,PA,"Scranton, PA",84,159,"385,237","$811,904","$790,009","$847,948","$807,788","$706,409","$400,818","$382,390","$90,224","$23,371","$25,197","$22,816","$26,093","$27,167","$286,223","$568,015","$122,283","$320,318"
2007,3026,Williamsport Bureau of Transportation,Williamsport,PA,"Williamsport, PA",386,27,"58,693","$310,301","$351,494","$400,000","$300,384","$377,590","$400,000","$279,395","$330,241","$100,000","$100,000","$138,659","$300,000","$375,000","$450,000","$525,000","$842,758","$1,045,000"
2007,3027,York County Transportation Authority,York,PA,"York, PA",158,119,"192,903","$786,818","$739,986","$773,929","$821,077",,"$775,284","$661,977","$758,474","$904,930","$1,129,541","$631,402","$1,198,393","$1,781,334","$1,878,665","$1,868,785","$1,997,088","$2,204,356"
2007,3030,Washington Metropolitan Area Transit Authority,Washington,DC,"Washington, DC-VA-MD",8,"1,157","3,933,920","$53,449,550","$53,449,550","$67,628,000","$41,889,494","$14,941,841","$7,828,278","$7,826,091","$3,294,000","$13,004,707","$16,800,000","$18,977,000","$15,200,000","$18,500,000","$18,500,000","$18,000,000","$20,700,000","$18,000,000"
1995,3031,Delaware Administration for Regional Transit,Dover,DE,"Wilmington, DE--NJ--MD--PA",68,188,"449,616","$1,950,000","$1,950,000","$1,950,000","$1,898,156","$1,680,393",,,,,,,,,,,,
1995,3032,Delaware Administration for Specialized Transportation,Dover,DE,"Dover, DE",392,38,"50,787",$0,$0,$0,"$405,467","$395,457",,,,,,,,,,,,
2007,3034,Maryland Transit Administration,Baltimore,MD,"Baltimore, MD",18,683,"2,076,354","$8,866,079","$8,785,415","$10,058,564","$10,128,399","$8,213,876","$4,106,590","$4,126,016","$434,652",$0,$0,$0,$0,"$44,862,091","$42,932,880","$42,902,440","$42,882,952","$42,882,952"
2007,3035,Ohio Valley Regional Transportation Authority,Wheeling,WV,"Wheeling, WV-OH",294,54,"87,613","$612,880","$631,830","$529,692","$509,444","$597,685","$605,580","$488,021","$457,437","$699,384","$704,194","$815,319","$879,056","$952,568","$788,439","$878,828","$878,186","$966,771"
2007,3036,Charlottesville Transit Service,Charlottesville,VA,"Charlottesville, VA",305,37,"81,449","$522,381","$507,654","$525,524","$495,317","$526,056","$421,342","$304,242","$384,534","$406,308","$784,147","$876,920","$974,031","$1,204,066","$1,404,867","$1,516,068","$1,933,725","$1,551,726"
2007,3040,Annapolis Department of Transportation,Annapolis,MD,"Baltimore, MD",18,683,"2,076,354","$300,000","$344,006","$368,000","$373,204","$373,519","$305,000","$238,000","$317,230","$487,951","$880,963","$832,607","$680,000","$884,666",$0,"$385,214","$1,213,020","$623,538"
2007,3041,Allegany County Transit,Cumberland,MD,"Cumberland, MD--WV",453,47,"52,115","$249,438","$247,046","$217,904",,,,,,,,,,,,,"$533,217",$0
2007,3042,Washington County Transportation Department,Hagerstown,MD,"Hagerstown, MD-WV-PA",221,77,"120,326","$335,739","$341,441","$352,717","$333,147","$318,938","$314,638","$217,005","$217,000","$217,000","$388,747","$238,747","$399,955","$399,956","$477,501","$507,575","$562,656","$574,211"
1996,3043,The Columbia Transit System ,Columbia,MD,"Baltimore, MD",17,593,"1,889,873","$365,264","$365,264","$365,264","$365,264","$365,264",,,,,,,,,,,,
2007,3044,Westmoreland County Transit Authority,Greensburg,PA,"Pittsburgh, PA",22,852,"1,753,136","$231,200","$231,935","$204,458","$227,650","$196,140","$147,105","$147,106","$182,818","$325,357","$685,368","$714,779","$624,466","$805,459","$950,644","$1,025,175","$1,142,103","$1,257,256"
1995,3045,"JAUNT, Inc. ",Charlottesville,VA,"Charlottesville, VA",307,27,"67,553","$237,422","$253,594","$280,028","$259,131","$576,634",,,,,,,,,,,,
1992,3046,Maryland State Railroad Administration,BWI Airport,MD,"Baltimore, MD",17,593,"1,889,873","$1,436,240","$1,316,201",,,,,,,,,,,,,,,
1995,3047,Delaware Transit Corporation ,Doverngton,DE,"Wilmington, DE--NJ--MD--PA",68,188,"449,616",$0,$0,$0,$0,$0,,,,,,,,,,,,
2007,3048,Howard Transit,Laurel,MD,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,,,,,,"$383,289","$383,289","$382,185","$495,769","$107,475","$35,178","$403,860","$403,860","$198,224","$302,055"
2007,3050,"G G and C Bus Company, Inc.",Washington,PA,"Pittsburgh, PA",22,852,"1,753,136","$151,137","$178,618","$178,207","$180,223","$141,703","$106,277","$66,810","$145,744",$0,$0,"$138,466","$138,466","$138,466","$138,466","$224,353","$237,549","$233,758"
2007,3051,Ride-On Montgomery County Transit,Rockville,MD,"Washington, DC-VA-MD",8,"1,157","3,933,920","$58,819",$0,$0,$0,$0,"$244,164","$516,259","$470,882","$204,979","$206,745","$637,153",$0,$0,$0,$0,"$1,066,150","$932,000"
2007,3054,Centre Area Transportation Authority,State College,PA,"State College, PA",334,21,"71,301","$344,313","$439,999","$465,139","$385,483","$279,958","$199,059","$238,378","$57,222","$25,858","$384,705","$1,260,937","$1,085,715","$814,583","$1,009,730","$1,213,762","$1,622,501","$1,729,208"
2007,3055,Shenango Valley Shuttle Service,Hermitage,PA,"Youngstown, OH-PA",80,228,"417,437",,,,,,,,,,,,,"$236,575","$260,000","$260,000","$270,000","$301,137"
2007,3057,Pennsylvania Department of Transportation,Harrisburg,PA,"Philadelphia, PA-NJ-DE-MD",4,"1,800","5,149,079","$91,752","$86,844",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2007,3058,City of Fairfax CUE Bus,Fairfax,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2007,3061,Mid Mon Valley Transit Authority,Charleroi,PA,"Monessen, PA",405,37,"56,508","$329,916","$382,446","$399,580","$436,133","$440,862","$422,045","$431,205","$269,783","$269,783","$300,000","$300,000","$400,000","$690,944","$800,000","$800,000","$900,000","$1,027,580"
1992,3064,Clarksville Transit System ,Clarksville,TN,"Clarksville, TN-KY",230,87,"97,581",,"$348,825",,,,,,,,,,,,,,,
2007,3067,Access Transportation Systems,Pittsburgh,PA,"Pittsburgh, PA",22,852,"1,753,136",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2007,3068,Fairfax Connector Bus System,Fairfax,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,$0,$0,$0,$0,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2007,3069,City of Danville Mass Transit System,Danville,VA,"Danville, VA",443,33,"50,902",,,"$188,208","$215,407","$226,200","$173,450","$153,890","$149,751","$171,711","$222,791","$205,929","$228,014","$265,507","$279,629","$293,074","$314,009","$296,836"
2007,3070,Potomac and Rappahannock Transportation Commission,Woodbridge,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,$0,$0,"$401,426","$1,262,904","$1,138,342","$17,143","$63,213","$880,821","$880,001","$612,011","$859,925","$2,286,956","$1,985,079","$2,770,439","$2,343,967"
2007,3071,City of Alexandria - Alexandria Transit Company,Alexandria,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2007,3072,Transit Services of Frederick County,Frederick,MD,"Frederick, MD",224,79,"119,144",,,,,"$255,652","$252,596","$258,734","$182,582","$251,774","$414,183","$492,398","$456,254","$532,131","$612,228","$678,882","$781,069","$1,340,206"
