Last_Report_Year,TRS_ID,System_Name,City,State,UZA_Name,UZA,UZA_Area_SQ_Miles,UZA_Population,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
2008,2084,Transport of Rockland,Pomona,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$825,410","$859,321","$969,854",$0,"$1,266,483","$1,124,074","$1,049,633","$1,154,628","$1,243,401","$1,313,268","$1,392,811",$0,$0,$0,$0,$0,$0,$0
2008,2085,Clarkstown Mini-Trans,Nanuet,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,2086,Transportation Resources Intra-County for Physically Handicapped and Senior Citizens,Pomona,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861","$117,176","$121,799","$128,886","$139,701","$135,814","$145,197","$140,971","$173,078","$204,121","$227,807","$250,650",$0,$0,$0,$0,$0,$0,$0
2008,2089,Village of Spring Valley Bus,Spring Valley,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",$0,,,,$0,,,,,,$0,$0,,$0,$0,$0,$0,$0
2008,2096,Putnam County Transit,Carmel,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",$0,$0,"$9,194",$0,$0,$0,$0,"$73,355",$0,$0,$0,"$98,150",$0,"$11,513","$18,780","$13,600","$13,600",$0
2008,2098,Port Authority Trans-Hudson Corporation,Jersey City,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,2099,"Staten Island Rapid Transit Operating Authority, dba: MTA Staten Island Railway",Staten Island,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,2100,MTA Long Island Rail Road,Jamaica,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",$0,"$37,239,727","$269,996",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$25,000,000",$0,"$27,287,429"
2008,2113,"Regional Transit Service, Inc. and Lift Line, Inc.",Rochester,NY,"Rochester, NY",53,295,"694,396",$0,$0,"$629,519","$253,411","$1,746","$1,521,045","$884,271","$283,396","$574,555","$524,647","$402,219","$1,416,293","$2,051,961","$435,535","$1,578,639","$2,144,756","$1,407,468","$1,692,762"
2008,2116,"Centro of Cayuga, Inc.",Syracuse,NY,"Syracuse, NY",81,180,"402,267",$0,$0,$0,"$6,495","$41,644","$33,739","$2,826",$0,"$91,972","$51,030","$202,536","$18,036","$31,658","$104,158","$1,247,313",$138,"$283,476","$24,641"
2004,2117,"Liberty Lines Express, Inc.",Yonkers,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",$0,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,,,,
1992,2118,Onondaga County ,Syracuse,NY,"Syracuse, NY",74,134,"388,918",$0,,,,,,,,,,,,,,,,,
2008,2119,County of Oneida,Utica,NY,"Utica, NY",233,55,"113,409","$1,612",,,,,,,,,,,,,,,,,
2008,2120,Greater Glens Falls Transit System,Queensbury,NY,"Glens Falls, NY",400,35,"57,627",$0,$761,$287,"$31,437","$2,063","$6,050","$41,959","$61,247","$106,065","$149,633","$7,700","$10,733","$216,124","$102,662","$36,302","$28,651","$12,919","$61,894"
2008,2122,"Academy Lines, Inc.",Hoboken,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,2126,"Hudson Transit Lines, Inc.",Mahwah,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,2128,Suburban Transit Corporation,New Brunswick,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
1993,2129,"Rockland Coaches, Inc. ",Newark,NJ,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",,$0,$0,,,,,,,,,,,,,,,
2008,2132,New Jersey Transit Corporation-45,Newark,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",$0,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,2135,Monsey New Square Trails Corporation,Spring Valley,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",$0,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2005,2136,Queens Surface Corporation,Flushing,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",$0,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,,,
2008,2137,Monroe Bus Corporation,Brooklyn,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",,,,,,,,,,,,,,"$19,720","$15,730","$5,878","$38,479","$53,992"
2008,2145,Tompkins Consolidated Area Transit,Ithaca,NY,"Ithaca, NY",421,30,"53,528",,,$0,$0,"$17,413","$183,392","$10,561","$13,624","$7,724","$12,122","$698,726","$1,072,930","$163,694","$186,473","$931,130","$2,587,085","$2,345,137","$80,013"
1993,2146,"Designated Recipient Services, Inc. ",Syracuse,NY,"Syracuse, NY",74,134,"388,918",,,,,,,,,,,,,,,,,,
2006,2147,GTJC,Lynbrook,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,,
2008,2148,Newburgh Beacon Bus Corporation,New Windsor,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0
2008,2149,"Rockland Coaches, Inc.",Westwood,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,$0,$0,$0,$0,$0,$0,,$0,$0,$0,$0,$0,$0,$0,$0
2002,2154,New York Waterway,Weehawken,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,,,,$0,,,,,,
2007,2155,Cumberland County Office on Aging,Bridgeton,NJ,"Vineland, NJ",290,62,"88,724",,,,,,"$2,752","$3,894","$2,864","$2,490","$4,254","$27,427","$3,083","$6,038","$1,984","$3,782","$43,583","$7,882",
1996,2156,"Buffalo Motor Bus, Ltd. ",Buffalo,NY,"Buffalo--Niagara Falls, NY",34,286,"954,332",,,,,,$0,,,,,,,,,,,,
2008,2158,Tioga County,Owego,NY,"Binghamton, NY-PA",182,76,"158,884",,,,,,,$0,$0,$0,$0,$0,"$38,989",$0,$0,$0,$0,$0,$0
2008,2159,"Atlantic Paratrans of NYC, Inc.",Staten Island,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,2160,"Community Transit, Inc. ",Paramus,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,2161,DeCamp Bus Lines,Montclair,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2003,2162,Lafeyette-Greenville IBOA,Jersey City,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,,,,,
2008,2163,"Lakeland Bus Lines, Inc.",Dover,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2004,2164,Leisure Line,Paramus,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,$0,,,,
2008,2165,"Olympia Trails Bus Company, Inc.",Elizabeth,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,2166,"Orange-Newark-Elizabeth, Inc.",Elizabeth,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2002,2167,South Orange Avenue IBOA ,Newark,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,,,,,,
2008,2168,Trans-Hudson Express,Elizabeth,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,2169,"Trans-Bridge Lines, Inc. ",Bethlehem,PA,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2001,2170,"Vanpool of New Jersey, Inc. ",Newark,NJ,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",,,,,,,,,$0,$0,$0,,,,,,,
2008,2171,"Private One of New York, LLC, dba: New York Airport Service",Brooklyn,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,2172,"Centro of Oswego, Inc.",Syracuse,NY,"Syracuse, NY",81,180,"402,267",,,,,,,,,$0,"$229,612","$137,197","$64,319","$22,671","$106,810","$2,104,408","$136,660","$163,758","$15,739"
2006,2173,"American Transit, Inc.",Yonkers,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,,
2008,2175,Private Transportation Corporation,Brooklyn,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0
2008,2177,"Adirondack Transit Lines, Inc,",Hurley,NY,"Kingston, NY",424,34,"53,458",,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0
2008,2178,Ulster County Area Transit,Kingston,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",,,,,,,,,,,,"$60,577","$73,720","$109,766","$621,174","$13,606","$2,644","$65,950"
2008,2179,"Hendrick Hudson Bus Lines, Inc.",Newburgh,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0
2006,2180,Atlantic Express,Staten Island,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,,,,,$0,$0,$0,$0,,
2008,2181,Roosevelt Island Operating Corporation of the State of New York,Roosevelt,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,,,,,$0,$0,,,,$0
2008,2182,Town of Highlands Dial-A-Bus,Highland Falls,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",,,,,,,,,,,,,,$0,$0,$0,$0,$0
2008,2183,Town of Monroe Dial-A-Bus,Monroe,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",,,,,,,,,,,,,,$0,$0,$0,$0,"$3,777"
2008,2185,"Centro of Oneida, Inc.",Syracruse,NY,"Utica, NY",233,55,"113,409",,,,,,,,,,,,,,,,"$2,008,578","$586,304","$465,187"
2008,2187,Village of Kiryas Joel,Monroe,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",,,,,,,,,,,,,,,,"$33,000",$0,$0
2008,2188,MTA Bus Company,New York,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,,,,,,,$0,$0,$0,$0
2008,2189,"BillyBey Ferry Company, LLC",New York,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,,,,,,,,,$0,$0
2008,2190,Port Imperial Ferry Corporation dba NY Waterway,Weehawken,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",,,,,,,,,,,,,,,,,$0,$0
1995,2909,"Upstate Transit, Inc. ",Saratoga Springs,NY,"Albany--Schenectady--Troy, NY",59,209,"509,106",,,,$0,$0,,,,,,,,,,,,,
1991,2914,"Empire Trailways, Inc. ",Rochester,NY,"Rochester, NY",48,220,"619,653",,,,,,,,,,,,,,,,,,
1991,2916,"Yankee Trails, Inc. ",Rensselaer,NY,"Albany--Schenectady--Troy, NY",59,209,"509,106",,,,,,,,,,,,,,,,,,
1999,2918,"Carey Transportation, Inc. ",New Haven,CT,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",,,$0,$0,$0,$0,$0,$0,$0,,,,,,,,,
1991,2919,"Erin Tours, Inc. ",Brooklyn,NY,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",,,,,,,,,,,,,,,,,,
1994,2920,"Metro Apple Express, Inc. ",Brooklyn,NY,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",,,$0,$0,,,,,,,,,,,,,,
1995,2922,"Niagara Scenic Bus Lines, Inc. ",Hamburg,NY,"Buffalo--Niagara Falls, NY",34,286,"954,332",,,,,,,,,,,,,,,,,,
1993,2923,Rockland Coaches Inc. ,Bergenfield,NJ,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",,,,,,,,,,,,,,,,,,
2008,3001,Kanawha Valley Regional Transportation Authority,Charleston,WV,"Charleston, WV",166,113,"182,991",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,3002,The Tri-State Transit Authority,Huntington,WV,"Huntington, WV-KY-OH",171,107,"177,550",$0,$0,"$3,840",$0,$0,$0,$0,"$2,500",$0,$0,"$62,736",$0,"$200,000","$3,585,027","$7,331,778",$0,$0,$0
2008,3003,Mid-Ohio Valley Transit Authority,Parkersburg,WV,"Parkersburg, WV-OH",297,50,"85,605",$0,$0,$0,$0,,,,,,$0,$0,$0,$0,,,,,
1999,3004,Peninsula Transportation District Commission,Hampton,VA,"Norfolk--Virginia Beach--Newport News, VA",24,664,"1,323,098","$569,373","$1,990,660","$260,044","$943,881","$740,621","$1,129,328","$109,278","$141,067","$579,060",,,,,,,,,
1999,3005,Tidewater Transportation District Commission,Norfolk,VA,"Norfolk--Virginia Beach--Newport News, VA",24,664,"1,323,098","$172,427","$357,924","$1,349,651","$788,692","$907,117","$1,124,630","$568,600","$490,963","$722,640",,,,,,,,,
2008,3006,Greater Richmond Transit Company,Richmond,VA,"Richmond, VA",46,437,"818,836","$854,086","$32,819","$50,780","$82,430","$216,092","$87,585","$1,128,726","$462,177","$812,737","$170,343","$1,025,467","$758,245","$771,230","$1,444,369","$399,608","$369,325","$444,837","$1,409,268"
2008,3007,Greater Roanoke Transit Company,Roanoke,VA,"Roanoke, VA",152,112,"197,442",$0,"$422,891","$13,132","$119,157","$401,326","$4,171","$4,731","$24,942","$15,613","$28,144","$55,466","$352,503","$92,821","$190,089","$98,603","$180,035","$930,802","$117,661"
2008,3008,Greater Lynchburg Transit Company,Lynchburg,VA,"Lynchburg, VA",261,75,"98,714",$0,"$52,203","$153,714","$2,252",$636,"$79,107","$22,643","$176,868","$19,684","$15,905","$54,411","$549,652","$12,201","$11,366","$81,513","$35,550","$65,467","$506,895"
2008,3009,Petersburg Area Transit,Petersburg,VA,"Richmond, VA",46,437,"818,836",$0,"$333,808",,"$11,400",$0,$999,"$2,842","$28,436","$6,122","$5,436","$11,787","$31,133","$17,020","$111,582","$150,840","$118,027","$216,137","$256,520"
2008,3010,Lehigh and Northampton Transportation Authority,Allentown,PA,"Allentown-Bethlehem, PA-NJ",58,290,"576,408","$49,647","$652,886","$614,274","$775,744","$653,108","$1,134,977","$246,407","$180,627","$1,690,378","$457,819","$352,569","$1,624,563","$1,077,800","$659,761","$1,636,927","$249,180","$736,598","$330,060"
2008,3011,Altoona Metro Transit,Altoona,PA,"Altoona, PA",304,38,"82,520","$16,394","$137,456","$383,505","$9,512","$48,324","$34,314","$41,107","$39,390","$52,407","$171,702","$161,024","$36,518","$31,907","$119,872","$807,069","$53,875","$58,255","$42,272"
2008,3012,Cambria County Transit Authority,Johnstown,PA,"Johnstown, PA",319,43,"76,113","$314,664","$44,676","$31,418","$365,418","$530,594","$118,838","$874,368","$271,808","$295,102","$1,820,179","$830,926","$138,409","$369,366","$167,988","$566,725","$299,755","$433,024","$468,403"
2008,3013,Erie Metropolitan Transit Authority,Erie,PA,"Erie, PA",156,79,"194,804","$483,977","$186,072","$209,426","$46,857","$506,327","$121,058","$672,247","$936,853","$2,637,200","$2,406,082","$1,913,317","$2,563,919","$740,197","$333,959","$217,876","$2,206,497","$586,662","$1,464,007"
2008,3014,Capital Area Transit,Harrisburg,PA,"Harrisburg, PA",87,208,"362,782","$302,046","$30,927","$110,927","$26,162","$23,203","$156,468","$177,857","$666,876","$238,225","$494,640","$165,476","$1,190,043","$364,149","$1,200,810","$1,365,817","$570,470","$2,046,281","$800,308"
2008,3015,Luzerne County Transportation Authority,Kingston,PA,"Scranton, PA",84,159,"385,237","$50,810","$11,184","$14,173","$13,406","$16,914","$10,694","$1,281","$533,017","$251,132","$23,580","$20,202","$129,932","$330,951","$751,158","$1,082,702","$528,046","$190,290","$21,696"
2008,3018,Red Rose Transit Authority,Lancaster,PA,"Lancaster, PA",97,199,"323,554","$710,788","$126,112","$137,028","$79,657","$799,866","$362,759","$519,274","$234,495","$771,911","$1,071,058","$959,635","$224,249","$704,527","$494,764","$957,309","$2,673,230","$1,494,986","$426,100"
2008,3019,Southeastern Pennsylvania Transportation Authority,Philadelphia,PA,"Philadelphia, PA-NJ-DE-MD",4,"1,800","5,149,079","$26,549,184","$81,403,584","$86,720,859","$78,175,964","$118,765,425","$63,498,052","$10,540,683","$131,872,423","$103,267,138","$115,818,697","$117,389,376","$141,268,995","$140,261,585","$129,751,604","$152,298,878","$112,864,487","$134,040,075","$153,054,999"
2008,3022,Port Authority of Allegheny County,Pittsburgh,PA,"Pittsburgh, PA",22,852,"1,753,136","$9,219,851","$28,453,188","$27,553,599","$37,526,727","$16,305,383","$34,845,415","$54,794,737","$38,020,531","$35,818,196","$27,972,157","$39,526,081","$34,705,592","$105,078,920","$35,974,225","$34,465,776","$28,214,578","$42,826,111","$56,028,002"
2008,3023,Beaver County Transit Authority,Rochester,PA,"Pittsburgh, PA",22,852,"1,753,136","$549,289","$134,287","$420,246","$280,225","$111,074","$64,345","$156,719","$500,066","$75,806","$977,512","$1,109,912","$1,617,005","$79,823","$36,340","$482,632","$37,918","$22,923","$1,084,993"
2008,3024,Berks Area Reading Transportation Authority,Reading,PA,"Reading, PA",130,101,"240,264","$643,503","$71,667","$67,242","$807,054","$128,910","$567,489","$67,326","$189,140","$328,509","$1,324,225","$1,800,079","$2,484,690","$3,175,760","$1,354,496","$3,844,380","$2,069,608","$1,304,050","$105,153"
2008,3025,County of Lackawanna Transit System,Scranton,PA,"Scranton, PA",84,159,"385,237","$12,714","$68,555","$14,030","$127,094","$55,614","$46,922","$114,381","$24,958","$40,269","$547,472","$1,140,638","$84,781","$438,512","$36,064","$194,638","$323,636","$389,659","$31,744"
2008,3026,Williamsport Bureau of Transportation,Williamsport,PA,"Williamsport, PA",386,27,"58,693",$0,$0,$0,$0,$0,$0,"$205,397","$187,686","$445,162","$894,363","$625,890","$23,658","$230,756","$125,250","$25,305","$285,782","$75,427","$265,380"
2008,3027,York County Transportation Authority,York,PA,"York, PA",158,119,"192,903","$5,657","$130,686","$433,737","$474,056",,"$112,014","$469,369","$19,756","$190,557","$240,521","$1,840,744","$635,403","$659,770","$217,543","$695,309","$417,606","$769,327","$407,926"
2008,3030,Washington Metropolitan Area Transit Authority,Washington,DC,"Washington, DC-VA-MD",8,"1,157","3,933,920","$14,467,330","$15,539,214","$10,867,242","$10,952,701","$85,188,847","$68,801,613","$59,885,457","$57,871,398","$34,299,917","$38,732,193","$48,875,830","$65,144,606","$26,229,838","$78,767,265","$29,956,826","$48,952,025","$40,474,182","$47,657,600"
1995,3031,Delaware Administration for Regional Transit,Dover,DE,"Wilmington, DE--NJ--MD--PA",68,188,"449,616","$71,219","$306,528","$2,257,998","$883,950","$373,490",,,,,,,,,,,,,
1995,3032,Delaware Administration for Specialized Transportation,Dover,DE,"Dover, DE",392,38,"50,787","$98,993","$626,749","$798,146","$1,070,954","$1,481,681",,,,,,,,,,,,,
2008,3034,Maryland Transit Administration,Baltimore,MD,"Baltimore, MD",18,683,"2,076,354","$114,769,973","$129,479,041","$47,819,017","$20,254,071","$34,355,691","$53,524,747","$9,011,676","$37,032,404","$47,515,179","$38,639,634","$28,810,974","$49,882,068","$59,872,371","$96,306,820","$145,441,154","$148,011,584","$53,674,447","$69,856,862"
2008,3035,Ohio Valley Regional Transportation Authority,Wheeling,WV,"Wheeling, WV-OH",294,54,"87,613",$0,$0,$0,$543,"$194,403","$50,893","$102,764",$0,"$16,210","$97,201","$60,182","$15,996","$22,572","$70,969",$0,"$113,023","$80,323","$19,780"
2008,3036,Charlottesville Transit Service,Charlottesville,VA,"Charlottesville, VA",305,37,"81,449","$18,857","$18,313","$6,180","$58,371","$4,937","$4,338","$61,631","$190,006","$43,936","$78,555","$63,703","$305,953","$66,930","$64,259","$1,087,267","$290,772","$404,647","$130,351"
2008,3040,Annapolis Department of Transportation,Annapolis,MD,"Baltimore, MD",18,683,"2,076,354","$5,060",$0,"$1,250","$1,465","$166,118","$45,144","$11,875","$17,245","$11,069","$18,316","$31,703","$147,744","$79,972","$26,927","$73,682","$87,719","$98,407",$0
2008,3041,Allegany County Transit,Cumberland,MD,"Cumberland, MD--WV",453,47,"52,115","$50,105",$0,"$2,628",,,,,,,,,,,,,"$55,922","$38,409","$87,959"
2008,3042,Washington County Transit,Hagerstown,MD,"Hagerstown, MD-WV-PA",221,77,"120,326","$174,882","$174,882",$0,"$2,390","$112,278","$37,359","$6,421","$2,812","$26,136","$3,791","$9,151","$2,299","$38,931","$6,174","$18,969","$22,138","$7,712","$9,855"
1996,3043,The Columbia Transit System ,Columbia,MD,"Baltimore, MD",17,593,"1,889,873","$27,631","$95,488",$0,$0,"$2,408",,,,,,,,,,,,,
2008,3044,Westmoreland County Transit Authority,Greensburg,PA,"Pittsburgh, PA",22,852,"1,753,136","$4,160","$6,187","$236,740","$6,780","$46,894","$26,942","$1,337","$323,172","$361,492",$179,"$10,444","$9,652","$285,497","$266,279","$63,423","$1,992,723","$38,457","$7,861"
2008,3045,"JAUNT, Inc.",Charlottesville,VA,"Charlottesville, VA",305,37,"81,449","$148,206","$155,689","$135,022","$70,005","$24,961",,,,,,,,,,,,,"$6,206"
1992,3046,Maryland State Railroad Administration,BWI Airport,MD,"Baltimore, MD",17,593,"1,889,873","$11,672,945","$6,230,546",,,,,,,,,,,,,,,,
1995,3047,Delaware Transit Corporation ,Doverngton,DE,"Wilmington, DE--NJ--MD--PA",68,188,"449,616",$0,,"$53,921","$19,174","$1,056,222",,,,,,,,,,,,,
2008,3048,Howard Transit,Laurel,MD,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,,,,,,"$40,650",$0,"$42,250","$31,000","$525,300","$515,900","$148,000","$213,875","$117,000","$117,000","$209,636"
2007,3050,"G G and C Bus Company, Inc.",Washington,PA,"Pittsburgh, PA",22,852,"1,753,136",$0,$0,"$54,428","$25,978","$21,796","$25,171","$90,163","$18,267","$34,105","$14,260","$113,865","$31,546","$59,934","$72,056","$10,309","$54,910","$48,396",
2008,3051,Ride-On Montgomery County Transit,Rockville,MD,"Washington, DC-VA-MD",8,"1,157","3,933,920","$237,364","$438,427","$767,310","$771,551","$5,500,000",$0,$0,$0,$0,"$2,161,855","$2,281,000",$0,$0,$0,$0,"$2,200,274","$4,199,207","$1,399,250"
2008,3054,Centre Area Transportation Authority,State College,PA,"State College, PA",334,21,"71,301","$273,631","$25,936","$49,995","$65,271","$85,167","$808,516","$1,167,652","$960,620","$121,827","$334,053","$934,477","$524,911","$846,420","$249,684","$392,777","$212,871","$459,701","$714,108"
2008,3055,Shenango Valley Shuttle Service,Hermitage,PA,"Youngstown, OH-PA",80,228,"417,437",,,,,,,,,,,,,"$156,838","$205,610","$99,702","$155,586","$68,097",$0
2008,3057,Pennsylvania Department of Transportation,Harrisburg,PA,"Philadelphia, PA-NJ-DE-MD",4,"1,800","5,149,079",$0,$0,$0,$0,$0,$0,$0,$0,$0,"$2,986,535",$0,"$24,273","$1,364,264","$1,633,961","$1,009,348","$1,719,913","$2,349,313",$0
2008,3058,City of Fairfax CUE Bus,Fairfax,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,,,,,,"$106,000","$248,766","$246,255","$246,402",$0,$0,"$459,875",$0,"$31,365",$0,$0
2008,3061,Mid Mon Valley Transit Authority,Charleroi,PA,"Monessen, PA",405,37,"56,508",,"$141,592","$88,610","$59,140","$106,614","$99,203","$46,607","$285,213","$89,723","$639,862","$284,955","$188,325","$269,469","$74,083","$44,257","$56,082","$192,140","$862,456"
1992,3064,Clarksville Transit System ,Clarksville,TN,"Clarksville, TN-KY",230,87,"97,581",,"$84,683",,,,,,,,,,,,,,,,
2007,3067,Access Transportation Systems,Pittsburgh,PA,"Pittsburgh, PA",22,852,"1,753,136",,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,
2008,3068,Fairfax Connector Bus System,Fairfax,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,$0,$0,$0,$0,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,3069,City of Danville Mass Transit System,Danville,VA,"Danville, VA",443,33,"50,902",,,"$52,340",$0,"$16,478","$9,533","$173,450","$11,495","$12,953","$5,726","$11,506","$11,722","$18,008","$12,782","$34,827","$26,793","$79,238","$54,651"
2008,3070,Potomac and Rappahannock Transportation Commission,Woodbridge,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,$0,$0,"$200,000","$173,766","$882,114","$712,957","$164,368","$44,736","$503,447","$4,554,257","$154,700","$1,626,031","$1,067,143","$1,130,712","$596,142","$1,610,850"
2008,3071,City of Alexandria /Martz Group,Alexandria,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,,,,,,$0,$0,$0,$0,"$1,932,656","$3,443,563",$0,$0,$0,$0,$0
2008,3072,Transit Services of Frederick County,Frederick,MD,"Frederick, MD",224,79,"119,144",,,,,"$14,340","$7,644","$57,521","$375,130","$235,380",$0,$695,"$68,428","$262,900","$195,782","$198,576","$28,423","$13,853","$4,182"
2008,3073,Virginia Railway Express,Alexandria,VA,"Washington, DC-VA-MD",8,"1,157","3,933,920",,,"$4,068,392","$3,227,933","$3,164,905","$3,028,890","$3,373,822","$541,055","$194,911","$1,129,546","$3,599,873","$3,928,489","$1,901,626","$1,688,739","$5,409,496","$4,336,289","$9,551,291","$14,959,850"
2008,3074,Harford Transit,Abingdon,MD,"Aberdeen-Havre de Grace-Bel Air, MD",173,102,"174,598",,,,,"$5,133",$0,"$180,652","$4,642","$15,996","$101,282","$150,802","$43,641","$79,906","$35,119","$5,212","$24,556","$25,526",$0
2008,3075,Delaware Transit Corporation,Dover,DE,"Philadelphia, PA-NJ-DE-MD",4,"1,800","5,149,079",,,,,,,"$7,511,256","$5,289,194","$5,332,034","$17,269,010","$6,946,407","$7,675,159","$8,587,213","$3,986,616","$7,454,498","$1,275,659","$2,442,405","$8,081,253"
2008,3076,Williamsburg Area Transport,Williamsburg,VA,"Virginia Beach, VA",27,527,"1,394,439",,,,,,$0,"$55,292",$0,"$23,068","$44,667","$3,174","$54,360","$554,800",$0,"$131,158","$75,435","$1,725","$491,466"
