"Source: OMB. ""Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2007."""
""
Budget_function,Title as it Appears in Source,2005 Indv,2006 Indv,2007 Indv,2008 Indv,2009 Indv,2010 Indv,2011 Indv,2005 Corp,2006 Corp,2007 Corp,2008 Corp,2009 Corp,2010 Corp,2011 Corp,2005 Total,2006 Total,2007 Total,2008 Total,2009 Total,2010 Total,2011 Total,Notes
"Education, training, employment, and social services",Credit for child and dependent care expenses,3060.00,2740.00,1820.00,1750.00,1660.00,1590.00,1540.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3060.00,2740.00,1820.00,1750.00,1660.00,1590.00,1540.00,
"Education, training, employment, and social services",Credit for disabled access expenditures,20.00,20.00,20.00,30.00,30.00,30.00,30.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,30.00,30.00,30.00,40.00,40.00,40.00,40.00,
"Education, training, employment, and social services",Credit for holders of zone academy bonds,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110.00,130.00,140.00,150.00,150.00,150.00,150.00,110.00,130.00,140.00,150.00,150.00,150.00,150.00,
"Education, training, employment, and social services",Deductibility of charitable contributions (education),2880.00,3120.00,3440.00,3640.00,3890.00,4170.00,4470.00,540.00,560.00,590.00,620.00,660.00,700.00,740.00,3420.00,3680.00,4030.00,4260.00,4550.00,4870.00,5210.00,
"Education, training, employment, and social services","Deductibility of charitable contributions, other than education and health",28440.00,31260.00,33140.00,35360.00,37910.00,40640.00,43570.00,1230.00,1290.00,1360.00,1430.00,1500.00,1570.00,1640.00,29670.00,32550.00,34500.00,36790.00,39410.00,42210.00,45210.00,
"Education, training, employment, and social services",Deductibility of student-loan interest,780.00,800.00,810.00,820.00,830.00,840.00,780.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,780.00,800.00,810.00,820.00,830.00,840.00,780.00,
"Education, training, employment, and social services",Deduction for higher education expenses,1830.00,1840.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1830.00,1840.00,0.00,0.00,0.00,0.00,0.00,
"Education, training, employment, and social services",Discharge of student loan indebtedness,20.00,20.00,20.00,20.00,20.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,
"Education, training, employment, and social services",Education Individual Retirement Accounts,70.00,90.00,110.00,140.00,180.00,230.00,280.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.00,90.00,110.00,140.00,180.00,230.00,280.00,
"Education, training, employment, and social services","Employee retention credit for employers affected by Hurricane Katrina, Rita, and Wilma",0.00,100.00,20.00,20.00,0.00,0.00,0.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,140.00,20.00,20.00,0.00,0.00,0.00,
"Education, training, employment, and social services",Employer provided child care exclusion,610.00,810.00,920.00,960.00,1010.00,1060.00,1070.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,610.00,810.00,920.00,960.00,1010.00,1060.00,1070.00,
"Education, training, employment, and social services",Employer-provided child care credit,10.00,10.00,10.00,20.00,20.00,20.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,10.00,20.00,20.00,20.00,10.00,
"Education, training, employment, and social services",Exclusion of certain foster care payments,440.00,440.00,450.00,450.00,450.00,460.00,470.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,440.00,440.00,450.00,450.00,450.00,460.00,470.00,
"Education, training, employment, and social services",Exclusion of employee meals and lodging (other than military),850.00,890.00,930.00,970.00,1010.00,1060.00,1110.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,850.00,890.00,930.00,970.00,1010.00,1060.00,1110.00,
"Education, training, employment, and social services",Exclusion of employer-provided educational assistance,560.00,590.00,620.00,660.00,690.00,730.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,560.00,590.00,620.00,660.00,690.00,730.00,40.00,
"Education, training, employment, and social services",Exclusion of interest on bonds for private nonprofit educational facilities,850.00,920.00,970.00,1070.00,1150.00,1180.00,1220.00,230.00,240.00,250.00,260.00,260.00,270.00,280.00,1080.00,1160.00,1220.00,1330.00,1410.00,1450.00,1500.00,
"Education, training, employment, and social services",Exclusion of interest on savings bonds redeemed to finance educational expenses,10.00,20.00,20.00,20.00,20.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,20.00,20.00,20.00,20.00,20.00,20.00,
"Education, training, employment, and social services",Exclusion of interest on student-loan bonds,220.00,240.00,250.00,280.00,300.00,310.00,320.00,60.00,60.00,70.00,70.00,70.00,70.00,70.00,280.00,300.00,320.00,350.00,370.00,380.00,390.00,
"Education, training, employment, and social services",Exclusion of parsonage allowances,460.00,480.00,510.00,540.00,580.00,610.00,640.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,460.00,480.00,510.00,540.00,580.00,610.00,640.00,
"Education, training, employment, and social services",Exclusion of scholarship and fellowship income (normal tax method),1380.00,1450.00,1510.00,1580.00,1640.00,1720.00,1790.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1380.00,1450.00,1510.00,1580.00,1640.00,1720.00,1790.00,
"Education, training, employment, and social services",HOPE tax credit,3710.00,3650.00,3060.00,3090.00,3220.00,3240.00,3480.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3710.00,3650.00,3060.00,3090.00,3220.00,3240.00,3480.00,
"Education, training, employment, and social services",Lifetime Learning tax credit,2330.00,2340.00,2020.00,2030.00,2060.00,2090.00,2220.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2330.00,2340.00,2020.00,2030.00,2060.00,2090.00,2220.00,
"Education, training, employment, and social services",Parental personal exemption for students age 19 or over,3760.00,2500.00,1760.00,1650.00,1510.00,1420.00,2740.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3760.00,2500.00,1760.00,1650.00,1510.00,1420.00,2740.00,
"Education, training, employment, and social services",Special deduction for teacher expenses,160.00,150.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160.00,150.00,0.00,0.00,0.00,0.00,0.00,
"Education, training, employment, and social services",State prepaid tuition plans,430.00,540.00,620.00,710.00,810.00,930.00,1090.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,430.00,540.00,620.00,710.00,810.00,930.00,1090.00,
"Education, training, employment, and social services",Welfare-to-work tax credit,10.00,10.00,10.00,10.00,0.00,0.00,0.00,60.00,70.00,60.00,30.00,10.00,0.00,0.00,70.00,80.00,70.00,40.00,10.00,0.00,0.00,
"Education, training, employment, and social services",Work opportunity tax credit,30.00,30.00,40.00,30.00,30.00,20.00,10.00,130.00,180.00,150.00,100.00,80.00,50.00,20.00,160.00,210.00,190.00,130.00,110.00,70.00,30.00,
Health,Deductibility of charitable contributions (health),3190.00,3510.00,3720.00,3970.00,4260.00,4570.00,4900.00,160.00,160.00,170.00,180.00,190.00,200.00,210.00,3350.00,3670.00,3890.00,4150.00,4450.00,4770.00,5110.00,
Health,Deductibility of medical expenses,6110.00,4410.00,5310.00,6490.00,7720.00,9220.00,12260.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6110.00,4410.00,5310.00,6490.00,7720.00,9220.00,12260.00,
Health,Exclusion of employer contributions for medical insurance premiums and medical care,118420.00,132730.00,146780.00,161120.00,176290.00,191980.00,212820.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,118420.00,132730.00,146780.00,161120.00,176290.00,191980.00,212820.00,
Health,Exclusion of interest on hospital construction bonds,1470.00,1590.00,1680.00,1860.00,1990.00,2050.00,2110.00,410.00,420.00,430.00,440.00,460.00,470.00,490.00,1880.00,2010.00,2110.00,2300.00,2450.00,2520.00,2600.00,
Health,Medical Savings Accounts / Health Savings Accounts,1050.00,1830.00,2650.00,3510.00,3960.00,3910.00,3860.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1050.00,1830.00,2650.00,3510.00,3960.00,3910.00,3860.00,
Health,Self-employed medical insurance premiums,3790.00,4240.00,4630.00,5080.00,5570.00,6050.00,6730.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3790.00,4240.00,4630.00,5080.00,5570.00,6050.00,6730.00,
Health,Special Blue Cross/Blue Shield deduction,0.00,0.00,0.00,0.00,0.00,0.00,0.00,710.00,780.00,850.00,920.00,760.00,830.00,920.00,710.00,780.00,850.00,920.00,760.00,830.00,920.00,
Health,Tax credit for health insurance purchased by certain displaced and retired individuals,20.00,20.00,30.00,30.00,30.00,30.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,30.00,30.00,30.00,30.00,30.00,
Health,Tax credit for orphan drug research,0.00,0.00,0.00,0.00,0.00,0.00,0.00,210.00,230.00,260.00,290.00,320.00,360.00,410.00,210.00,230.00,260.00,290.00,320.00,360.00,410.00,
Interest,Deferral of interest on U.S. savings bonds,1350.00,1340.00,1350.00,1360.00,1380.00,1390.00,1440.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1350.00,1340.00,1350.00,1360.00,1380.00,1390.00,1440.00,
General purpose fiscal assistance,Deductibility of nonbusiness state and local taxes other than on owner-occupied homes,36460.00,30310.00,27210.00,27730.00,28260.00,29000.00,49510.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36460.00,30310.00,27210.00,27730.00,28260.00,29000.00,49510.00,
General purpose fiscal assistance,Exclusion of interest on public purpose State and local bonds,20650.00,22300.00,23580.00,26090.00,27980.00,28820.00,29690.00,5710.00,5880.00,6060.00,6240.00,6430.00,6620.00,6820.00,26360.00,28180.00,29640.00,32330.00,34410.00,35440.00,36510.00,
General purpose fiscal assistance,Tax credit for corporations receiving income from doing business in U.S. possessions,0.00,0.00,0.00,0.00,0.00,0.00,0.00,800.00,400.00,40.00,0.00,0.00,0.00,0.00,800.00,400.00,40.00,0.00,0.00,0.00,0.00,
Veterans benefits and services,Exclusion of GI bill benefits,150.00,170.00,210.00,240.00,280.00,330.00,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150.00,170.00,210.00,240.00,280.00,330.00,400.00,
Veterans benefits and services,Exclusion of interest on veterans housing bonds,30.00,30.00,40.00,40.00,40.00,40.00,40.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,40.00,40.00,50.00,50.00,50.00,50.00,50.00,
Veterans benefits and services,Exclusion of veterans death benefits and disability compensation,3320.00,3600.00,3770.00,3900.00,4050.00,4140.00,4350.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3320.00,3600.00,3770.00,3900.00,4050.00,4140.00,4350.00,
Veterans benefits and services,Exclusion of veterans pensions,130.00,140.00,140.00,140.00,140.00,150.00,150.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.00,140.00,140.00,140.00,140.00,150.00,150.00,
Social Security,Social Security benefits for disabled,3600.00,3810.00,4110.00,4330.00,4570.00,4960.00,5530.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3600.00,3810.00,4110.00,4330.00,4570.00,4960.00,5530.00,
Social Security,Social Security benefits for retired workers,19110.00,19350.00,19590.00,20250.00,20700.00,21000.00,23330.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19110.00,19350.00,19590.00,20250.00,20700.00,21000.00,23330.00,
Social Security,Social Security benefits for dependents and survivors,3940.00,3980.00,4040.00,4070.00,4100.00,4180.00,4360.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3940.00,3980.00,4040.00,4070.00,4100.00,4180.00,4360.00,
