"Source: OMB. ""Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012."""
""
Budget_function,Title as it Appears in Source,2010 Indv,2011 Indv,2012 Indv,2013 Indv,2014 Indv,2015 Indv,2016 Indv,2010 Corp,2011 Corp,2012 Corp,2013 Corp,2014 Corp,2015 Corp,2016 Corp,2010 Total,2011 Total,2012 Total,2013 Total,2014 Total,2015 Total,2016 Total,Notes
Natural resources and environment,"Exclusion of interest on bonds for water, sewage, and hazardous waste facilities",310.00,330.00,370.00,430.00,480.00,520.00,550.00,150.00,130.00,180.00,220.00,230.00,230.00,240.00,460.00,460.00,550.00,650.00,710.00,750.00,790.00,
Natural resources and environment,"Expensing of exploration and development costs, nonfuel minerals",0.00,0.00,10.00,10.00,10.00,10.00,10.00,110.00,110.00,120.00,130.00,130.00,140.00,140.00,110.00,110.00,130.00,140.00,140.00,150.00,150.00,
Natural resources and environment,Expensing of multiperiod timber growing costs,80.00,110.00,110.00,110.00,110.00,120.00,120.00,150.00,180.00,180.00,190.00,200.00,210.00,190.00,230.00,290.00,290.00,300.00,310.00,330.00,310.00,
Natural resources and environment,Industrial CO<sub>2</sub> capture and sequestration tax credit,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,30.00,30.00,40.00,80.00,130.00,170.00,20.00,30.00,30.00,40.00,80.00,130.00,170.00,
Natural resources and environment,Tax incentives for preservation of historic structures,90.00,90.00,90.00,100.00,100.00,100.00,100.00,300.00,300.00,310.00,310.00,320.00,330.00,330.00,390.00,390.00,400.00,410.00,420.00,430.00,430.00,
"Education, training, employment, and social services",Adoption credit and exclusion ,660.00,160.00,190.00,110.00,100.00,100.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,660.00,160.00,190.00,110.00,100.00,100.00,90.00,The figures in the table indicate the effect of the adoption tax credit on receipts. The effect of the credit on outlays (in millions of dollars) is as follows: 2010 $940 and 2011 $410.
"Education, training, employment, and social services",American Opportunity Tax Credit,15110.00,14400.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,15110.00,14400.00,0.00,0.00,0.00,0.00,0.00,
"Education, training, employment, and social services",Assistance for adopted foster children,460.00,500.00,530.00,560.00,600.00,650.00,690.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,460.00,500.00,530.00,560.00,600.00,650.00,690.00,
"Education, training, employment, and social services",Child credit ,23030.00,18330.00,10580.00,10290.00,9900.00,9430.00,9000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23030.00,18330.00,10580.00,10290.00,9900.00,9430.00,9000.00,"The figures in the table indicate the effect of the child tax credit on receipts. The effect of the credit on outlays (in millions of dollars) is as follows: 2010 $24,470; 2011 $24,170; 2012 $1,470; 2013 $1,460; 2014 $1,440; 2015 $1,440; and 2016 $,1420."
"Education, training, employment, and social services",Credit for child and dependent care expenses,3470.00,1900.00,1710.00,1660.00,1590.00,1500.00,1440.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3470.00,1900.00,1710.00,1660.00,1590.00,1500.00,1440.00,
"Education, training, employment, and social services",Credit for disabled access expenditures,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,
"Education, training, employment, and social services",Credit for holders of zone academy bonds ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,190.00,200.00,200.00,180.00,160.00,130.00,120.00,190.00,200.00,200.00,180.00,160.00,130.00,120.00,"In addition, the credit for holders of zone academy bonds has outlay effects of (in millions of dollars): 2010 $10 ; 2011 $20; 2012 $30; 2013 $30; 2014 $30; 2015 $30; 2016 $30."
"Education, training, employment, and social services",Deductibility of charitable contributions (education),3310.00,3870.00,4210.00,4550.00,4870.00,5200.00,5520.00,620.00,650.00,690.00,740.00,790.00,840.00,890.00,3930.00,4520.00,4900.00,5290.00,5660.00,6040.00,6410.00,
"Education, training, employment, and social services","Deductibility of charitable contributions, other than education and health",32710.00,38180.00,41600.00,44970.00,48100.00,51350.00,54480.00,1370.00,1430.00,1510.00,1600.00,1690.00,1770.00,1860.00,34080.00,39610.00,43110.00,46570.00,49790.00,53120.00,56340.00,
"Education, training, employment, and social services",Deductibility of student-loan interest,1480.00,1400.00,900.00,960.00,1030.00,1100.00,1170.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1480.00,1400.00,900.00,960.00,1030.00,1100.00,1170.00,
"Education, training, employment, and social services",Deduction for higher education expenses,760.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,760.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Education, training, employment, and social services",Discharge of student loan indebtedness,20.00,20.00,20.00,20.00,20.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,
"Education, training, employment, and social services",Education Individual Retirement Accounts,60.00,70.00,80.00,80.00,90.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,70.00,80.00,80.00,90.00,100.00,100.00,
"Education, training, employment, and social services",Employee retention credit for employers in certain federal disaster areas,20.00,10.00,0.00,0.00,0.00,0.00,0.00,50.00,20.00,10.00,0.00,0.00,0.00,0.00,70.00,30.00,10.00,0.00,0.00,0.00,0.00,
"Education, training, employment, and social services",Employer provided child care exclusion,1220.00,1380.00,1450.00,1570.00,1690.00,1800.00,1900.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1220.00,1380.00,1450.00,1570.00,1690.00,1800.00,1900.00,
"Education, training, employment, and social services",Employer-provided child care credit,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Education, training, employment, and social services",Exclusion for benefits provided to volunteer EMS and firefighters,70.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.00,20.00,0.00,0.00,0.00,0.00,0.00,
"Education, training, employment, and social services",Exclusion of certain foster care payments,420.00,410.00,410.00,400.00,410.00,400.00,390.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,420.00,410.00,410.00,400.00,410.00,400.00,390.00,
"Education, training, employment, and social services",Exclusion of employee meals and lodging (other than military),1060.00,1110.00,1170.00,1230.00,1300.00,1370.00,1440.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1060.00,1110.00,1170.00,1230.00,1300.00,1370.00,1440.00,
"Education, training, employment, and social services",Exclusion of employer-provided educational assistance,680.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,680.00,30.00,0.00,0.00,0.00,0.00,0.00,
"Education, training, employment, and social services",Exclusion of interest on bonds for private nonprofit educational facilities,1580.00,1710.00,1930.00,2210.00,2480.00,2660.00,2810.00,760.00,690.00,910.00,1150.00,1180.00,1170.00,1210.00,2340.00,2400.00,2840.00,3360.00,3660.00,3830.00,4020.00,
"Education, training, employment, and social services",Exclusion of interest on savings bonds redeemed to finance educational expenses,20.00,20.00,20.00,20.00,20.00,30.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,20.00,20.00,20.00,30.00,30.00,
"Education, training, employment, and social services",Exclusion of interest on student-loan bonds,370.00,400.00,450.00,520.00,580.00,620.00,660.00,180.00,160.00,210.00,270.00,280.00,270.00,280.00,550.00,560.00,660.00,790.00,860.00,890.00,940.00,
"Education, training, employment, and social services",Exclusion of parsonage allowances,660.00,700.00,750.00,800.00,860.00,920.00,980.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,660.00,700.00,750.00,800.00,860.00,920.00,980.00,
"Education, training, employment, and social services",Exclusion of scholarship and fellowship income (normal tax method),2760.00,3010.00,3130.00,3240.00,3360.00,3480.00,3610.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2760.00,3010.00,3130.00,3240.00,3360.00,3480.00,3610.00,
"Education, training, employment, and social services",HOPE tax credit,0.00,540.00,5410.00,5510.00,5830.00,5770.00,5760.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,540.00,5410.00,5510.00,5830.00,5770.00,5760.00,
"Education, training, employment, and social services",Lifetime Learning tax credit,3490.00,3880.00,5530.00,5660.00,5790.00,5800.00,5840.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3490.00,3880.00,5530.00,5660.00,5790.00,5800.00,5840.00,
"Education, training, employment, and social services",Making work pay tax credit ,38850.00,23460.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38850.00,23460.00,0.00,0.00,0.00,0.00,0.00,"The figures in the table indicate the effect of the making work pay tax credit on receipts. The effect of the credit on outlays (in millions of dollars) is as follows: 2010 $21,410 and 2011 $20,490."
"Education, training, employment, and social services",Parental personal exemption for students age 19 or over,2960.00,2990.00,3400.00,3210.00,2950.00,2690.00,2440.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2960.00,2990.00,3400.00,3210.00,2950.00,2690.00,2440.00,
"Education, training, employment, and social services",Qualified school construction bonds ,50.00,150.00,290.00,430.00,490.00,490.00,490.00,30.00,60.00,110.00,150.00,160.00,160.00,160.00,80.00,210.00,400.00,580.00,650.00,650.00,650.00,"In addition, the provision has outlay effects of (in millions of dollars): 2010 $460 ; 2011 $850; 2012 $1020; 2013 $1020; 2014 $1020; 2015 $1020; 2016 $1020."
"Education, training, employment, and social services",Special deduction for teacher expenses,160.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Education, training, employment, and social services",State prepaid tuition plans,1390.00,1580.00,1750.00,1860.00,1950.00,2050.00,2150.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1390.00,1580.00,1750.00,1860.00,1950.00,2050.00,2150.00,
"Education, training, employment, and social services",Welfare-to-work tax credit,10.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,20.00,10.00,0.00,0.00,0.00,0.00,0.00,
"Education, training, employment, and social services",Work opportunity tax credit,250.00,250.00,130.00,50.00,30.00,10.00,10.00,860.00,770.00,550.00,290.00,130.00,60.00,20.00,1110.00,1020.00,680.00,340.00,160.00,70.00,30.00,
Health,Credit for employee health insurance expenses of small business ,2300.00,2420.00,3440.00,3810.00,4460.00,4740.00,4190.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2300.00,2420.00,3440.00,3810.00,4460.00,4740.00,4190.00,"In addition, the small business credit provision has outlay effects (in millions of dollars) as follows: 2011 $180; 2012 $260; 2013 $290; 2014 $340; 2015 $360; and 2016 $320."
Health,Deductibility of charitable contributions (health),3670.00,4280.00,4670.00,5040.00,5400.00,5760.00,6110.00,180.00,190.00,200.00,210.00,230.00,240.00,250.00,3850.00,4470.00,4870.00,5250.00,5630.00,6000.00,6360.00,
Health,Deductibility of medical expenses,9090.00,10030.00,10010.00,9930.00,11240.00,13390.00,15450.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9090.00,10030.00,10010.00,9930.00,11240.00,13390.00,15450.00,
Health,Distributions from retirement plans for premiums for health and long-term care insurance,260.00,300.00,330.00,360.00,400.00,440.00,490.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,260.00,300.00,330.00,360.00,400.00,440.00,490.00,
Health,Exclusion of employer contributions for medical insurance premiums and medical care  ,160110.00,173750.00,184460.00,196220.00,211470.00,230080.00,248980.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160110.00,173750.00,184460.00,196220.00,211470.00,230080.00,248980.00,"The figures in the table indicate the effect on income taxes of the employer contributions for health. In addition, the effect on payroll tax receipts (in millions of dollars) is as follows: 2010 $103,980; 2011 $107,770; 2012 $113,050; 2013 $118,250; 2014 $124,860; 2015 $133,130; and 2016 $141,330."
Health,Exclusion of interest on hospital construction bonds,2390.00,2590.00,2910.00,3350.00,3740.00,4020.00,4250.00,1140.00,1040.00,1380.00,1730.00,1780.00,1770.00,1830.00,3530.00,3630.00,4290.00,5080.00,5520.00,5790.00,6080.00,
Health,Medical Savings Accounts / Health Savings Accounts,1790.00,1880.00,1980.00,2070.00,2210.00,2350.00,2510.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1790.00,1880.00,1980.00,2070.00,2210.00,2350.00,2510.00,
Health,Refundable Premium Assistance Tax Credit ,0.00,0.00,0.00,0.00,0.00,-1010.00,-1530.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1010.00,-1530.00,"In addition, the premium assistance credit provision has outlay effects (in millions of dollars) as follows: 2014 $16,010; 2015 $32,900; and 2016 $43,840."
Health,Self-employed medical insurance premiums ,5680.00,6210.00,6690.00,7200.00,7740.00,8310.00,8900.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5680.00,6210.00,6690.00,7200.00,7740.00,8310.00,8900.00,"In 2010 only, there is an additional exclusion of self-employed insurance premiums from payroll taxes. The effect on payroll tax receipts FY 2010 (in millions of dollars) is $1,570."
Health,Special Blue Cross/Blue Shield deduction,0.00,0.00,0.00,0.00,0.00,0.00,0.00,750.00,715.00,680.00,590.00,530.00,610.00,710.00,750.00,715.00,680.00,590.00,530.00,610.00,710.00,
Health,Tax credit for health insurance purchased by certain displaced and retired individuals  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The figures in the table indicate the effect of the health coverage tax credit on receipts. The effect of the credit on outlays (in millions of dollars) is as follows: 2010 $200; 2011 $150; 2012 $130; 2013 $130; 2014 $140; 2015 $150; and 2016 $150.
Health,Tax credit for orphan drug research,0.00,0.00,0.00,0.00,0.00,0.00,0.00,470.00,550.00,650.00,770.00,900.00,1060.00,1250.00,470.00,550.00,650.00,770.00,900.00,1060.00,1250.00,
Interest,Deferral of interest on U.S. savings bonds,1180.00,1220.00,1300.00,1320.00,1330.00,1340.00,1360.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1180.00,1220.00,1300.00,1320.00,1330.00,1340.00,1360.00,
General purpose fiscal assistance,Build America Bonds ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"In addition, Build America Bonds have outlay effects of (in millions of dollars): 2010 $1,850; 2011 $2,590; 2012 $2,860; 2013 $2,760; 2014 $2,650; 2015 $2,550, and 2016 $2,450."
General purpose fiscal assistance,Deductibility of nonbusiness State and local taxes other than on owner-occupied homes,26890.00,37720.00,48640.00,54030.00,59080.00,63470.00,67070.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26890.00,37720.00,48640.00,54030.00,59080.00,63470.00,67070.00,
General purpose fiscal assistance,Exclusion of interest on public purpose State and local bonds,20590.00,22270.00,25080.00,28810.00,32230.00,34630.00,36570.00,9850.00,8990.00,11880.00,14910.00,15340.00,15210.00,15780.00,30440.00,31260.00,36960.00,43720.00,47570.00,49840.00,52350.00,
Veterans benefits and services,Exclusion of GI bill benefits,450.00,810.00,1010.00,1200.00,1330.00,1440.00,1560.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,450.00,810.00,1010.00,1200.00,1330.00,1440.00,1560.00,
Veterans benefits and services,Exclusion of interest on veterans housing bonds,10.00,10.00,10.00,20.00,20.00,20.00,20.00,10.00,0.00,10.00,10.00,10.00,10.00,10.00,20.00,10.00,20.00,30.00,30.00,30.00,30.00,
Veterans benefits and services,Exclusion of veterans death benefits and disability compensation,4130.00,4510.00,5010.00,5520.00,6110.00,6750.00,7460.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4130.00,4510.00,5010.00,5520.00,6110.00,6750.00,7460.00,
Veterans benefits and services,Exclusion of veterans pensions,210.00,240.00,300.00,330.00,360.00,380.00,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,210.00,240.00,300.00,330.00,360.00,380.00,400.00,
Social Security,Social Security benefits for disabled workers,7040.00,7180.00,7510.00,7840.00,8150.00,8610.00,9130.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7040.00,7180.00,7510.00,7840.00,8150.00,8610.00,9130.00,
Social Security,Social Security benefits for retired workers,21440.00,20300.00,21830.00,23350.00,25070.00,27780.00,31010.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21440.00,20300.00,21830.00,23350.00,25070.00,27780.00,31010.00,
Social Security,"Social Security benefits for spouses, dependents and survivors",3850.00,3160.00,3270.00,3300.00,3320.00,3580.00,3920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3850.00,3160.00,3270.00,3300.00,3320.00,3580.00,3920.00,
