"Source: OMB. ""Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2008."""
""
Budget_function,Title as it Appears in Source,2006 Indv,2007 Indv,2008 Indv,2009 Indv,2010 Indv,2011 Indv,2012 Indv,2006 Corp,2007 Corp,2008 Corp,2009 Corp,2010 Corp,2011 Corp,2012 Corp,2006 Total,2007 Total,2008 Total,2009 Total,2010 Total,2011 Total,2012 Total,Notes
"Education, training, employment, and social services",Credit for holders of zone academy bonds,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.00,140.00,160.00,170.00,170.00,170.00,160.00,130.00,140.00,160.00,170.00,170.00,170.00,160.00,
"Education, training, employment, and social services",Deductibility of charitable contributions (education),3630.00,3950.00,4490.00,4850.00,5190.00,5570.00,5980.00,570.00,600.00,630.00,670.00,710.00,750.00,790.00,4200.00,4550.00,5120.00,5520.00,5900.00,6320.00,6770.00,
"Education, training, employment, and social services","Deductibility of charitable contributions, other than education and health",35820.00,39030.00,44320.00,47850.00,51260.00,54960.00,59020.00,1300.00,1370.00,1440.00,1510.00,1580.00,1650.00,1720.00,37120.00,40400.00,45760.00,49360.00,52840.00,56610.00,60740.00,
"Education, training, employment, and social services",Deductibility of student-loan interest,800.00,810.00,820.00,830.00,840.00,780.00,530.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,800.00,810.00,820.00,830.00,840.00,780.00,530.00,
"Education, training, employment, and social services",Deduction for higher education expenses,1420.00,1450.00,1180.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1420.00,1450.00,1180.00,0.00,0.00,0.00,0.00,
"Education, training, employment, and social services",Discharge of student loan indebtedness,20.00,20.00,20.00,20.00,20.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,
"Education, training, employment, and social services",Education Individual Retirement Accounts,10.00,10.00,10.00,20.00,20.00,20.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,10.00,20.00,20.00,20.00,30.00,
"Education, training, employment, and social services","Employee retention credit for employers affected by Hurricane Katrina, Rita, and Wilma",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,
"Education, training, employment, and social services",Employer provided child care exclusion,660.00,890.00,1030.00,1080.00,1140.00,1160.00,1210.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,660.00,890.00,1030.00,1080.00,1140.00,1160.00,1210.00,
"Education, training, employment, and social services",Employer-provided child care credit,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,10.00,20.00,20.00,10.00,0.00,10.00,10.00,10.00,20.00,20.00,10.00,0.00,
"Education, training, employment, and social services",Exclusion of certain foster care payments,440.00,450.00,460.00,470.00,480.00,490.00,500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,440.00,450.00,460.00,470.00,480.00,490.00,500.00,
"Education, training, employment, and social services",Exclusion of employee meals and lodging (other than military),890.00,930.00,970.00,1010.00,1060.00,1110.00,1170.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,890.00,930.00,970.00,1010.00,1060.00,1110.00,1170.00,
"Education, training, employment, and social services",Exclusion of employer-provided educational assistance,590.00,620.00,660.00,690.00,720.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,590.00,620.00,660.00,690.00,720.00,40.00,0.00,
"Education, training, employment, and social services",Exclusion of interest on bonds for private nonprofit educational facilities,1630.00,1810.00,1930.00,1990.00,2050.00,2110.00,2170.00,510.00,570.00,600.00,620.00,640.00,660.00,680.00,2140.00,2380.00,2530.00,2610.00,2690.00,2770.00,2850.00,
"Education, training, employment, and social services",Exclusion of interest on savings bonds redeemed to finance educational expenses,0.00,20.00,20.00,20.00,20.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,20.00,20.00,20.00,20.00,
"Education, training, employment, and social services",Exclusion of interest on student-loan bonds,380.00,420.00,450.00,460.00,480.00,490.00,510.00,120.00,130.00,140.00,140.00,150.00,150.00,160.00,500.00,550.00,590.00,600.00,630.00,640.00,670.00,
"Education, training, employment, and social services",Exclusion of parsonage allowances,480.00,510.00,550.00,580.00,610.00,640.00,670.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,480.00,510.00,550.00,580.00,610.00,640.00,670.00,
"Education, training, employment, and social services",Exclusion of scholarship and fellowship income (normal tax method),1780.00,1870.00,1960.00,2050.00,2150.00,2250.00,2360.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1780.00,1870.00,1960.00,2050.00,2150.00,2250.00,2360.00,
"Education, training, employment, and social services",HOPE tax credit,3900.00,3330.00,3350.00,3600.00,3710.00,4350.00,4730.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3900.00,3330.00,3350.00,3600.00,3710.00,4350.00,4730.00,
"Education, training, employment, and social services",Lifetime Learning tax credit,2490.00,2190.00,2200.00,2310.00,2390.00,2780.00,3020.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2490.00,2190.00,2200.00,2310.00,2390.00,2780.00,3020.00,
"Education, training, employment, and social services",Parental personal exemption for students age 19 or over,4030.00,2500.00,1590.00,1480.00,1410.00,2620.00,3040.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4030.00,2500.00,1590.00,1480.00,1410.00,2620.00,3040.00,
"Education, training, employment, and social services",Special deduction for teacher expenses,160.00,170.00,160.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160.00,170.00,160.00,0.00,0.00,0.00,0.00,
"Education, training, employment, and social services",State prepaid tuition plans,690.00,830.00,1000.00,1210.00,1470.00,1820.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,690.00,830.00,1000.00,1210.00,1470.00,1820.00,2000.00,
"Education, training, employment, and social services",Welfare-to-work tax credit,10.00,10.00,20.00,10.00,0.00,0.00,0.00,70.00,70.00,60.00,40.00,20.00,10.00,10.00,80.00,80.00,80.00,50.00,20.00,10.00,10.00,
"Education, training, employment, and social services",Work opportunity tax credit,30.00,40.00,30.00,30.00,20.00,10.00,10.00,180.00,320.00,340.00,220.00,120.00,60.00,30.00,210.00,360.00,370.00,250.00,140.00,70.00,40.00,
Health,Deductibility of charitable contributions (health),4020.00,4380.00,4970.00,5370.00,5750.00,6160.00,6620.00,170.00,180.00,190.00,200.00,210.00,220.00,230.00,4190.00,4560.00,5160.00,5570.00,5960.00,6380.00,6850.00,
Health,Deductibility of medical expenses,3770.00,4240.00,4920.00,5820.00,6840.00,9250.00,10780.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3770.00,4240.00,4920.00,5820.00,6840.00,9250.00,10780.00,
Health,Distributions from retirement plans for premiums for health and long-term care insurance,0.00,250.00,240.00,280.00,310.00,340.00,380.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,240.00,280.00,310.00,340.00,380.00,
Health,Exclusion of employer contributions for medical insurance premiums and medical care,125000.00,141270.00,160190.00,179580.00,200510.00,221880.00,243820.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,125000.00,141270.00,160190.00,179580.00,200510.00,221880.00,243820.00,
Health,Exclusion of interest on hospital construction bonds,2600.00,2870.00,3060.00,3150.00,3250.00,3340.00,3440.00,820.00,900.00,950.00,980.00,1010.00,1040.00,1070.00,3420.00,3770.00,4010.00,4130.00,4260.00,4380.00,4510.00,
Health,Medical Savings Accounts / Health Savings Accounts,280.00,990.00,1980.00,2600.00,2830.00,2910.00,2850.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,280.00,990.00,1980.00,2600.00,2830.00,2910.00,2850.00,
Health,Self-employed medical insurance premiums,3970.00,4370.00,3730.00,4180.00,4670.00,5230.00,5810.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3970.00,4370.00,3730.00,4180.00,4670.00,5230.00,5810.00,
Health,Special Blue Cross/Blue Shield deduction,0.00,0.00,0.00,0.00,0.00,0.00,0.00,620.00,680.00,740.00,610.00,660.00,690.00,740.00,620.00,680.00,740.00,610.00,660.00,690.00,740.00,
Health,Tax credit for health insurance purchased by certain displaced and retired individuals,0.00,10.00,10.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,10.00,10.00,10.00,10.00,The figures in the table indicate the effect of the health insurance tax credit on receipts. The effect of the credit on outlays (in millions of dollars) is as follows: 2006 $90; 2007 $100; 2008 $110; 2009 $120; 2010 $130; 2011 $140; and 2012 $150.
Health,Tax credit for orphan drug research,0.00,0.00,0.00,0.00,0.00,0.00,0.00,230.00,260.00,290.00,320.00,360.00,410.00,460.00,230.00,260.00,290.00,320.00,360.00,410.00,460.00,
Interest,Deferral of interest on U.S. savings bonds,1260.00,1330.00,1340.00,1360.00,1370.00,1420.00,1520.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1260.00,1330.00,1340.00,1360.00,1370.00,1420.00,1520.00,
General purpose fiscal assistance,Deductibility of nonbusiness state and local taxes other than on owner-occupied homes,43120.00,33680.00,27900.00,27790.00,28570.00,48560.00,59850.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43120.00,33680.00,27900.00,27790.00,28570.00,48560.00,59850.00,
General purpose fiscal assistance,Exclusion of interest on public purpose State and local bonds,15750.00,17430.00,18690.00,19250.00,19830.00,20430.00,21040.00,7230.00,8000.00,8460.00,8710.00,8970.00,9240.00,9520.00,22980.00,25430.00,27150.00,27960.00,28800.00,29670.00,30560.00,
General purpose fiscal assistance,Tax credit for corporations receiving income from doing business in U.S. possessions,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200.00,20.00,0.00,0.00,0.00,0.00,0.00,200.00,20.00,0.00,0.00,0.00,0.00,0.00,
Veterans benefits and services,Exclusion of GI bill benefits,210.00,260.00,280.00,300.00,320.00,360.00,420.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,210.00,260.00,280.00,300.00,320.00,360.00,420.00,
Veterans benefits and services,Exclusion of interest on veterans housing bonds,30.00,30.00,30.00,40.00,40.00,40.00,40.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,40.00,40.00,40.00,50.00,50.00,50.00,50.00,
Veterans benefits and services,Exclusion of veterans death benefits and disability compensation,3580.00,3770.00,3890.00,4030.00,4200.00,4590.00,5030.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3580.00,3770.00,3890.00,4030.00,4200.00,4590.00,5030.00,
Veterans benefits and services,Exclusion of veterans pensions,150.00,180.00,180.00,180.00,190.00,200.00,230.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150.00,180.00,180.00,180.00,190.00,200.00,230.00,
Social Security,Social Security benefits for disabled,4730.00,5120.00,5620.00,5890.00,6240.00,6690.00,7220.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4730.00,5120.00,5620.00,5890.00,6240.00,6690.00,7220.00,
Social Security,Social Security benefits for retired workers,17890.00,18100.00,18930.00,19110.00,20230.00,21320.00,23260.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17890.00,18100.00,18930.00,19110.00,20230.00,21320.00,23260.00,
Social Security,Social Security benefits for dependents and survivors,3360.00,3340.00,3400.00,3330.00,3420.00,3490.00,3700.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3360.00,3340.00,3400.00,3330.00,3420.00,3490.00,3700.00,
