"Source: JCT. ""JCS-3-10: Estimates Of Federal Tax Expenditures For Fiscal Years 2010-2014."""
"The Joint Committee on Taxation (JCT) does not provide numerical data for values that are between -$50 million and $50 million. Rather it provides a footnote indicating that the values are either ""greater than -$50 million"" or ""less than $50 million."" The estimates in the individual and corporation columns from the JCT may contain values between -$50 million and $50 million (denoted as >-50 or <50). When aggregated, in the totals column, the sums of these values are unknown and thus are rounded to zero. For more information, see Subsidyscope's methodology."
""
Budget_function,Title as it Appears in Source,2010 Indv,2011 Indv,2012 Indv,2013 Indv,2014 Indv,2010 Corp,2011 Corp,2012 Corp,2013 Corp,2014 Corp,2010 Total,2011 Total,2012 Total,2013 Total,2014 Total,Notes
National Defense,Exclusion of military disability benefits,200.00,200.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,0.00,200.00,200.00,200.00,200.00,200.00,
Agriculture,Exclusion of cost-sharing payments,<50,<50,<50,<50,<50,<50,<50,<50,<50,<50,0,0,0,0,0,
Agriculture,Expensing by farmers for fertilizer and soil conditioner costs,<50,<50,<50,<50,<50,<50,<50,<50,<50,<50,0,0,0,0,0,
Agriculture,Expensing of soil and water conservation expenditures,<50,<50,<50,<50,<50,<50,<50,<50,<50,<50,0,0,0,0,0,
Agriculture,Expensing of the costs of raising dairy and breeding cattle,<50,<50,<50,<50,<50,<50,<50,<50,<50,<50,0,0,0,0,0,
Agriculture,Five-year carryback period for net operating losses attributable to farming,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,200.00,200.00,200.00,200.00,200.00,
Agriculture,Income averaging for farmers and fishermen,<50,<50,<50,<50,<50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Agriculture,Exclusion of cancellation of indebtedness income of farmers,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,
Community and regional development,Build America bonds ,700.00,1500.00,2300.00,2300.00,2300.00,200.00,500.00,800.00,800.00,800.00,900.00,2000.00,3100.00,3100.00,3100.00,"Estimate includes refundability associated with the outlay effects found on page 52 of the JCT <a href="" http://www.jct.gov/publications.html?func=startdown&id=3718""><em>Estimates of Federal Tax Expenditures For Fiscal Years 2010-2014</em>.</a> "
Community and regional development,Credit for Indian reservation employment,<50,<50,<50,<50,<50,<50,<50,<50,<50,<50,0,0,0,0,0,
Community and regional development,Disaster Relief: Gulf opportunity zone,600.00,400.00,300.00,200.00,200.00,100.00,<50,<50,<50,<50,700.00,400.00,300.00,200.00,200.00,
Community and regional development,Disaster Relief: Midwest disaster relief,900.00,100.00,100.00,100.00,200.00,200.00,200.00,300.00,300.00,300.00,1100.00,300.00,400.00,400.00,500.00,
Community and regional development,Disaster Relief: National disaster relief,200.00,200.00,100.00,<50,<50,200.00,100.00,<50,<50,<50,400.00,300.00,100.00,0,0,
Community and regional development,District of Columbia tax incentives,200.00,100.00,100.00,100.00,100.00,100.00,<50,<50,<50,<50,300.00,100.00,100.00,100.00,100.00,
Community and regional development,Eliminate requirement that financial institutions allocate interest expense attributable to tax-exempt interest,0.00,0.00,0.00,0.00,0.00,200.00,300.00,300.00,300.00,300.00,200.00,300.00,300.00,300.00,300.00,
Community and regional development,Empowerment zone tax incentives,300.00,200.00,100.00,<50,<50,200.00,200.00,100.00,<50,<50,500.00,400.00,200.00,0,0,
Community and regional development,Renewal community incentives,200.00,100.00,100.00,100.00,100.00,<50,<50,<50,<50,<50,200.00,100.00,100.00,100.00,100.00,
Community and regional development,"Exclusion of interest on State and local government qualified private activity bonds for sewage, water, and hazardous waste facilities",200.00,300.00,300.00,300.00,300.00,100.00,100.00,100.00,100.00,100.00,300.00,400.00,400.00,400.00,400.00,
Community and regional development,New markets tax credit,400.00,400.00,400.00,400.00,400.00,300.00,300.00,300.00,300.00,300.00,700.00,700.00,700.00,700.00,700.00,
Community and regional development,Issuance of recovery zone economic development bonds,<50,100.00,100.00,100.00,100.00,<50,100.00,100.00,100.00,100.00,0,200.00,200.00,200.00,200.00,
Community and regional development,Issuance of tribal economic development bonds,<50,<50,<50,<50,<50,<50,<50,<50,<50,<50,0,0,0,0,0,
Natural resources and environment,Amortization and expensing of reforestation expenditures,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,200.00,200.00,200.00,200.00,200.00,
Natural resources and environment,Special tax rate for qualified timber gain,400.00,400.00,400.00,400.00,500.00,0.00,0.00,0.00,0.00,0.00,400.00,400.00,400.00,400.00,500.00,
Natural resources and environment,"Excess of percentage over cost depletion, nonfuel minerals",<50,<50,<50,<50,<50,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,
Natural resources and environment,Exclusion of contributions in aid of construction for water and sewer utilities,0.00,0.00,0.00,0.00,0.00,<50,<50,<50,<50,<50,0.00,0.00,0.00,0.00,0.00,
Natural resources and environment,Exclusion of earnings of certain environmental settlement funds,0.00,0.00,0.00,0.00,0.00,<50,<50,<50,<50,<50,0.00,0.00,0.00,0.00,0.00,
Natural resources and environment,"Expensing of exploration and development costs, nonfuel minerals",<50,<50,<50,<50,<50,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,
Natural resources and environment,Expensing of timber-growing costs,<50,<50,<50,<50,<50,700.00,200.00,200.00,200.00,200.00,700.00,200.00,200.00,200.00,200.00,
Natural resources and environment,Special depreciation allowance for certain reuse and recycling property,<50,<50,<50,<50,<50,<50,<50,<50,<50,<50,0,0,0,0,0,
Natural resources and environment,Special rules for mining reclamation reserves,<50,<50,<50,<50,<50,<50,<50,<50,<50,<50,0,0,0,0,0,
Natural resources and environment,Special tax rate for nuclear decommissioning reserve funds,0.00,0.00,0.00,0.00,0.00,900.00,900.00,1000.00,1100.00,1100.00,900.00,900.00,1000.00,1100.00,1100.00,
Natural resources and environment,Treatment of income from exploration and mining of natural resources as qualifying income under the publicly-traded partnership rules,<50,<50,<50,<50,<50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Education, training, employment, and social services",Adoption credit and employee adoption benefits exclusion,500.00,1000.00,<50,<50,<50,0.00,0.00,0.00,0.00,0.00,500.00,1000.00,0.00,0.00,0.00,
"Education, training, employment, and social services",Credit for children under age 17 ,55100.00,24700.00,14200.00,14000.00,13900.00,0.00,0.00,0.00,0.00,0.00,55100.00,24700.00,14200.00,14000.00,13900.00,"Estimate includes refundability associated with the outlay effects found on page 52 of the JCT <a href="" http://www.jct.gov/publications.html?func=startdown&id=3718""><em>Estimates of Federal Tax Expenditures for Fiscal Years 2010-2014</em>.</a> "
"Education, training, employment, and social services",Credit for child and dependent care and exclusion of employer-provided child care ,3100.00,2500.00,2500.00,2500.00,2500.00,0.00,0.00,0.00,0.00,0.00,3100.00,2500.00,2500.00,2500.00,2500.00,Estimate includes employer-provided child care purchased through dependent care flexible spending accounts.
"Education, training, employment, and social services",Credit for disabled access expenditures,<50,<50,<50,<50,<50,<50,<50,<50,<50,<50,0,0,0,0,0,
"Education, training, employment, and social services",Credit for holders of qualified zone academy bonds,0.00,0.00,0.00,0.00,0.00,200.00,300.00,300.00,300.00,300.00,200.00,300.00,300.00,300.00,300.00,
"Education, training, employment, and social services",Credit for retention of certain newly hired workers,0.00,1500.00,600.00,0.00,0.00,0.00,1700.00,900.00,300.00,200.00,0.00,3200.00,1500.00,300.00,200.00,
"Education, training, employment, and social services",Deduction for charitable contributions to educational institutions,5100.00,6000.00,6500.00,6800.00,7100.00,400.00,400.00,400.00,400.00,400.00,5500.00,6400.00,6900.00,7200.00,7500.00,
"Education, training, employment, and social services","Deduction for charitable contributions, other than for education and health ",29200.00,34500.00,37800.00,39600.00,41300.00,1000.00,1000.00,1000.00,1100.00,1100.00,30200.00,35500.00,38800.00,40700.00,42400.00,"In addition to the general charitable deduction, the tax expenditure accounts for the higher percentage limitation for public charities, the fair market value deduction for related-used tangible personal property, the enhanced deduction for inventory, the fair market value deduction for publicly traded stock and exceptions to the partial interest rules."
"Education, training, employment, and social services",Deduction for interest on student loans,900.00,500.00,400.00,500.00,500.00,0.00,0.00,0.00,0.00,0.00,900.00,500.00,400.00,500.00,500.00,
"Education, training, employment, and social services",Deduction for higher education expenses,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,
"Education, training, employment, and social services",Deferral of taxation on spread on acquisition of stock under incentive stock option plans,400.00,300.00,300.00,300.00,300.00,-1000.00,-1000.00,-1100.00,-1200.00,-1200.00,-600.00,-700.00,-800.00,-900.00,-900.00,
"Education, training, employment, and social services",Deferral of taxation on spread on employee stock purchase plans,<50,<50,<50,100.00,100.00,-100.00,-100.00,-100.00,-200.00,-200.00,-100.00,-100.00,-100.00,-100.00,-100.00,
"Education, training, employment, and social services",Disallowance of deduction for excess parachute payments (applicable if payments to a disqualified individual are contingent on a change of control of a corporation and are equal to or greater than three times the individual's annualized includible compensation) ,0.00,0.00,0.00,0.00,0.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,Estimate does not include effects of changes made by the Emergency Economic Stabilization Act of 2008.
"Education, training, employment, and social services",Exclusion of income attributable to the discharge of certain student loan debt and NHSC and certain state educational loan repayments,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,
"Education, training, employment, and social services",Exclusion of earnings of Coverdell education savings accounts,100.00,100.00,100.00,200.00,200.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,200.00,200.00,
"Education, training, employment, and social services",Credit for employer-provided dependent care,<50,<50,<50,<50,<50,<50,<50,<50,<50,<50,0,0,0,0,0,
"Education, training, employment, and social services",Exclusion of benefits provided under cafeteria plans ,26400.00,29300.00,32300.00,36100.00,39000.00,0.00,0.00,0.00,0.00,0.00,26400.00,29300.00,32300.00,36100.00,39000.00,Estimate includes amounts of employer-provided health insurance purchased though cafeteria plans and employer-provided child care purchased through the dependent care flexible spending accounts. These amounts are also included in other line items in this table.
"Education, training, employment, and social services",Exclusion of certain foster care payments,400.00,400.00,400.00,400.00,400.00,0.00,0.00,0.00,0.00,0.00,400.00,400.00,400.00,400.00,400.00,
"Education, training, employment, and social services",Exclusion of employee awards,300.00,400.00,400.00,400.00,400.00,0.00,0.00,0.00,0.00,0.00,300.00,400.00,400.00,400.00,400.00,
"Education, training, employment, and social services",Exclusion of employee meals and lodging (other than military),1000.00,1100.00,1100.00,1200.00,1200.00,0.00,0.00,0.00,0.00,0.00,1000.00,1100.00,1100.00,1200.00,1200.00,
"Education, training, employment, and social services",Exclusion of employer-provided education assistance benefits,900.00,900.00,900.00,900.00,1000.00,0.00,0.00,0.00,0.00,0.00,900.00,900.00,900.00,900.00,1000.00,
"Education, training, employment, and social services",Exclusion of employer-provided tuition reduction benefits,200.00,200.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,0.00,200.00,200.00,200.00,200.00,200.00,
"Education, training, employment, and social services",Exclusion of income earned by voluntary employees' beneficiary associations,3200.00,3800.00,4200.00,4400.00,4600.00,0.00,0.00,0.00,0.00,0.00,3200.00,3800.00,4200.00,4400.00,4600.00,
"Education, training, employment, and social services",Exclusion of interest on State and local government qualified private activity bonds for private nonprofit and qualified public educational facilities,1900.00,2200.00,2300.00,2500.00,2600.00,700.00,800.00,900.00,1000.00,1000.00,2600.00,3000.00,3200.00,3500.00,3600.00,
"Education, training, employment, and social services",Exclusion of interest on educational savings bonds,<50,<50,<50,<50,<50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Education, training, employment, and social services",Exclusion of interest on State and local government qualified private activity bonds for student loans,300.00,400.00,400.00,400.00,400.00,100.00,100.00,100.00,200.00,200.00,400.00,500.00,500.00,600.00,600.00,
"Education, training, employment, and social services",Exclusion of miscellaneous fringe benefits,6600.00,7500.00,8000.00,8200.00,8500.00,0.00,0.00,0.00,0.00,0.00,6600.00,7500.00,8000.00,8200.00,8500.00,
"Education, training, employment, and social services",Exclusion of housing allowances for ministers,600.00,700.00,700.00,700.00,700.00,0.00,0.00,0.00,0.00,0.00,600.00,700.00,700.00,700.00,700.00,
"Education, training, employment, and social services",Exclusion of scholarship and fellowship income,2100.00,2200.00,2400.00,2500.00,2700.00,0.00,0.00,0.00,0.00,0.00,2100.00,2200.00,2400.00,2500.00,2700.00,
"Education, training, employment, and social services",Savings account programs,400.00,500.00,600.00,700.00,800.00,0.00,0.00,0.00,0.00,0.00,400.00,500.00,600.00,700.00,800.00,
"Education, training, employment, and social services",Credits for tuition for post-secondary education: Hope credit,9600.00,4700.00,3000.00,3000.00,2900.00,0.00,0.00,0.00,0.00,0.00,9600.00,4700.00,3000.00,3000.00,2900.00,"Estimate includes refundability associated with the outlay effects found on page 52 of the JCT <a href="" http://www.jct.gov/publications.html?func=startdown&id=3718""><em>Estimates of Federal Tax Expenditures for Fiscal Years 2010-2014</em>.</a> "
"Education, training, employment, and social services",Credits for tuition for post-secondary education: Lifetime learning credit,2300.00,3000.00,3200.00,3200.00,3100.00,0.00,0.00,0.00,0.00,0.00,2300.00,3000.00,3200.00,3200.00,3100.00,
"Education, training, employment, and social services",Limits on deductible compensation,0.00,0.00,0.00,0.00,0.00,-600.00,-600.00,-600.00,-700.00,-800.00,-600.00,-600.00,-600.00,-700.00,-800.00,Estimate does not include effects of changes made by the Emergency Economic Stabilization Act of 2008. Estimate includes effects of changes made by Patient Protection and Affordable Care Act enacted in 2010 
"Education, training, employment, and social services",Parental personal exemption for students aged 19 to 23,1300.00,2300.00,2400.00,2200.00,2100.00,0.00,0.00,0.00,0.00,0.00,1300.00,2300.00,2400.00,2200.00,2100.00,
"Education, training, employment, and social services",Qualified school construction bonds,100.00,300.00,500.00,600.00,700.00,<50,100.00,200.00,300.00,400.00,100.00,400.00,700.00,900.00,1100.00,
"Education, training, employment, and social services",Deduction for teacher classroom expenses,<50,<50,<50,<50,<50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Education, training, employment, and social services",Special tax provisions for employee stock ownership plans (ESOPs),500.00,500.00,500.00,500.00,2500.00,900.00,1000.00,1100.00,1200.00,1300.00,1400.00,1500.00,1600.00,1700.00,3800.00,
"Education, training, employment, and social services",Prepaid tuition programs,<50,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,
"Education, training, employment, and social services",Work opportunity tax credit,100.00,100.00,100.00,<50,0.00,500.00,500.00,300.00,100.00,100.00,600.00,600.00,400.00,100.00,100.00,
Health,Tax credit for small businesses purchasing employer insurance,1600.00,3600.00,4400.00,5100.00,4500.00,300.00,600.00,800.00,900.00,700.00,1900.00,4200.00,5200.00,6000.00,5200.00,
Health,Deduction for charitable contributions to health organizations,2500.00,3000.00,3300.00,3500.00,3600.00,1800.00,1800.00,1900.00,1900.00,2000.00,4300.00,4800.00,5200.00,5400.00,5600.00,
Health,Deduction for medical expenses and long-term care expenses,10800.00,13500.00,16100.00,17500.00,19600.00,0.00,0.00,0.00,0.00,0.00,10800.00,13500.00,16100.00,17500.00,19600.00,
Health,"Exclusion of employer contributions for health care, health insurance premiums, and long-term care insurance premiums ",105700.00,117300.00,128000.00,147400.00,161000.00,0.00,0.00,0.00,0.00,0.00,105700.00,117300.00,128000.00,147400.00,161000.00,Estimate includes employer-provided health insurance purchased through cafeteria plans
Health,Exclusion of health insurance benefits for military retirees and retiree dependents enrolled in Medicare,1400.00,1700.00,1900.00,2100.00,2300.00,0.00,0.00,0.00,0.00,0.00,1400.00,1700.00,1900.00,2100.00,2300.00,
Health,Exclusion of interest on State and local government qualified private activity bonds for private nonprofit hospital facilities,1300.00,1500.00,1600.00,1700.00,1800.00,500.00,600.00,600.00,700.00,700.00,1800.00,2100.00,2200.00,2400.00,2500.00,
Health,"Exclusion of medical care and TRICARE medical insurance for military dependents, retirees, and retiree dependents not enrolled in Medicare",2300.00,2500.00,2600.00,2800.00,2900.00,0.00,0.00,0.00,0.00,0.00,2300.00,2500.00,2600.00,2800.00,2900.00,
Health,Health savings accounts,900.00,1200.00,1600.00,2100.00,2100.00,0.00,0.00,0.00,0.00,0.00,900.00,1200.00,1600.00,2100.00,2100.00,
Health,Premium subsidy for COBRA continuation coverage ,4900.00,1200.00,<50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4900.00,1200.00,0.00,0.00,0.00,"Estimate includes refundability associated with the outlay effects found on page 52 of the JCT <a href="" http://www.jct.gov/publications.html?func=startdown&id=3718""><em>Estimates of Federal Tax Expenditures For Fiscal Years 2010-2014</em>.</a> "
Health,Credits and subsidies for participation in exchanges ,0.00,0.00,0.00,0.00,22400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22400.00,"Estimate includes refundability associated with the outlay effects found on page 52 of the JCT <a href="" http://www.jct.gov/publications.html?func=startdown&id=3718""><em>Estimates of Federal Tax Expenditures For Fiscal Years 2010-2014</em>.</a> "
Health,Deduction for health insurance premiums and long-term care insurance premiums by the self-employed,4600.00,5100.00,5500.00,6100.00,6600.00,0.00,0.00,0.00,0.00,0.00,4600.00,5100.00,5500.00,6100.00,6600.00,
Health,Credit for purchase of health insurance by certain displaced persons ,200.00,200.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,200.00,200.00,100.00,100.00,100.00,"Estimate includes refundability associated with the outlay effects found on page 52 of the JCT <a href="" http://www.jct.gov/publications.html?func=startdown&id=3718""><em>Estimates of Federal Tax Expenditures For Fiscal Years 2010-2014</em>.</a> "
Health,Credit for orphan drug research,<50,<50,<50,<50,<50,500.00,500.00,600.00,600.00,600.00,500.00,500.00,600.00,600.00,600.00,
Health,Exclusion of workers' compensation benefits (medical benefits),3000.00,3200.00,3500.00,3700.00,4000.00,0.00,0.00,0.00,0.00,0.00,3000.00,3200.00,3500.00,3700.00,4000.00,
Interest,Deferral of interest on savings bonds,1300.00,1400.00,1400.00,1500.00,1500.00,0.00,0.00,0.00,0.00,0.00,1300.00,1400.00,1400.00,1500.00,1500.00,
General purpose fiscal assistance,"Deduction of nonbusiness State and local government income taxes, sales taxes, and personal property taxes",30700.00,43600.00,50600.00,54100.00,58300.00,0.00,0.00,0.00,0.00,0.00,30700.00,43600.00,50600.00,54100.00,58300.00,
General purpose fiscal assistance,Exclusion of interest on public purpose State and local government bonds,19300.00,21900.00,23100.00,25300.00,26700.00,7500.00,8500.00,9000.00,9900.00,10400.00,26800.00,30400.00,32100.00,35200.00,37100.00,
Veterans benefits and services,Exclusion of veterans' readjustment benefits,900.00,1000.00,1300.00,1300.00,1400.00,0.00,0.00,0.00,0.00,0.00,900.00,1000.00,1300.00,1300.00,1400.00,
Veterans benefits and services,Exclusion of interest on State and local government qualified private activity bonds for veterans' housing,<50,<50,<50,100.00,100.00,<50,<50,<50,<50,<50,0,0,0,100.00,100.00,
Veterans benefits and services,Exclusion of veterans' disability compensation,4500.00,5900.00,5400.00,5600.00,5700.00,0.00,0.00,0.00,0.00,0.00,4500.00,5900.00,5400.00,5600.00,5700.00,
Veterans benefits and services,Exclusion of veterans' pensions,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,
Social Security,Exclusion of untaxed Social Security and railroad retirement benefits,26800.00,33400.00,36000.00,37400.00,39700.00,0.00,0.00,0.00,0.00,0.00,26800.00,33400.00,36000.00,37400.00,39700.00,
Medicare,Exclusion of certain subsidies to employers who maintain prescription drug plans for Medicare enrollees,0.00,0.00,0.00,0.00,0.00,400.00,500.00,500.00,300.00,0.00,400.00,500.00,500.00,300.00,0.00,
Medicare,Hospital insurance (Part A),28600.00,33600.00,35900.00,37800.00,39900.00,0.00,0.00,0.00,0.00,0.00,28600.00,33600.00,35900.00,37800.00,39900.00,
Medicare,Prescription drug insurance (Part D),5500.00,6600.00,6700.00,7700.00,8700.00,0.00,0.00,0.00,0.00,0.00,5500.00,6600.00,6700.00,7700.00,8700.00,
Medicare,Supplementary medical insurance (Part B),20500.00,23400.00,24400.00,27200.00,29000.00,0.00,0.00,0.00,0.00,0.00,20500.00,23400.00,24400.00,27200.00,29000.00,
