"Source: OMB. ""Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2009."""
""
Budget_function,Title as it Appears in Source,2007 Indv,2008 Indv,2009 Indv,2010 Indv,2011 Indv,2012 Indv,2013 Indv,2007 Corp,2008 Corp,2009 Corp,2010 Corp,2011 Corp,2012 Corp,2013 Corp,2007 Total,2008 Total,2009 Total,2010 Total,2011 Total,2012 Total,2013 Total,Notes
"Education, training, employment, and social services",Credit for holders of zone academy bonds,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.00,160.00,170.00,170.00,170.00,160.00,140.00,140.00,160.00,170.00,170.00,170.00,160.00,140.00,
"Education, training, employment, and social services",Deductibility of charitable contributions (education),3730.00,4250.00,4600.00,4960.00,5360.00,5810.00,6180.00,600.00,630.00,670.00,710.00,750.00,790.00,830.00,4330.00,4880.00,5270.00,5670.00,6110.00,6600.00,7010.00,
"Education, training, employment, and social services","Deductibility of charitable contributions, other than education and health",36830.00,41930.00,45470.00,48970.00,52950.00,57350.00,61000.00,1370.00,1440.00,1510.00,1580.00,1650.00,1720.00,1790.00,38200.00,43370.00,46980.00,50550.00,54600.00,59070.00,62790.00,
"Education, training, employment, and social services",Deductibility of student-loan interest,810.00,820.00,830.00,840.00,780.00,530.00,540.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,810.00,820.00,830.00,840.00,780.00,530.00,540.00,
"Education, training, employment, and social services",Deduction for higher education expenses,1450.00,1180.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1450.00,1180.00,0.00,0.00,0.00,0.00,0.00,
"Education, training, employment, and social services",Discharge of student loan indebtedness,20.00,20.00,20.00,20.00,20.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,
"Education, training, employment, and social services",Education Individual Retirement Accounts,20.00,30.00,50.00,60.00,70.00,80.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,30.00,50.00,60.00,70.00,80.00,90.00,
"Education, training, employment, and social services","Employee retention credit for employers affected by Hurricane Katrina, Rita, and Wilma",20.00,10.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,10.00,0.00,0.00,0.00,0.00,0.00,
"Education, training, employment, and social services",Employer provided child care exclusion,1170.00,1340.00,1400.00,1470.00,1480.00,1520.00,1600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1170.00,1340.00,1400.00,1470.00,1480.00,1520.00,1600.00,
"Education, training, employment, and social services",Employer-provided child care credit,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,10.00,20.00,10.00,0.00,0.00,10.00,10.00,10.00,20.00,10.00,0.00,0.00,
"Education, training, employment, and social services",Exclusion for benefits provided to volunteer EMS and firefighters,0.00,23.00,78.00,82.00,59.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.00,78.00,82.00,59.00,0.00,0.00,
"Education, training, employment, and social services",Exclusion of certain foster care payments,420.00,420.00,420.00,420.00,420.00,420.00,420.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,420.00,420.00,420.00,420.00,420.00,420.00,420.00,
"Education, training, employment, and social services",Exclusion of employee meals and lodging (other than military),930.00,970.00,1010.00,1060.00,1110.00,1170.00,1230.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,930.00,970.00,1010.00,1060.00,1110.00,1170.00,1230.00,
"Education, training, employment, and social services",Exclusion of employer-provided educational assistance,630.00,660.00,690.00,730.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,630.00,660.00,690.00,730.00,40.00,0.00,0.00,
"Education, training, employment, and social services",Exclusion of interest on bonds for private nonprofit educational facilities,1200.00,1290.00,1330.00,1360.00,1410.00,1450.00,1490.00,550.00,580.00,600.00,620.00,640.00,660.00,680.00,1750.00,1870.00,1930.00,1980.00,2050.00,2110.00,2170.00,
"Education, training, employment, and social services",Exclusion of interest on savings bonds redeemed to finance educational expenses,20.00,20.00,20.00,20.00,20.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,
"Education, training, employment, and social services",Exclusion of interest on student-loan bonds,300.00,320.00,330.00,340.00,350.00,360.00,370.00,140.00,140.00,150.00,150.00,160.00,160.00,170.00,440.00,460.00,480.00,490.00,510.00,520.00,540.00,
"Education, training, employment, and social services",Exclusion of parsonage allowances,510.00,550.00,580.00,610.00,640.00,670.00,700.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,510.00,550.00,580.00,610.00,640.00,670.00,700.00,
"Education, training, employment, and social services",Exclusion of scholarship and fellowship income (normal tax method),1870.00,1960.00,2050.00,2150.00,2250.00,2360.00,2470.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1870.00,1960.00,2050.00,2150.00,2250.00,2360.00,2470.00,
"Education, training, employment, and social services",HOPE tax credit,3370.00,3380.00,3640.00,3750.00,4400.00,4790.00,4980.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3370.00,3380.00,3640.00,3750.00,4400.00,4790.00,4980.00,
"Education, training, employment, and social services",Lifetime Learning tax credit,2210.00,2220.00,2340.00,2420.00,2810.00,3050.00,3180.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2210.00,2220.00,2340.00,2420.00,2810.00,3050.00,3180.00,
"Education, training, employment, and social services",Parental personal exemption for students age 19 or over,2690.00,1880.00,1760.00,1710.00,2790.00,3130.00,2860.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2690.00,1880.00,1760.00,1710.00,2790.00,3130.00,2860.00,
"Education, training, employment, and social services",Special deduction for teacher expenses,170.00,160.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,170.00,160.00,0.00,0.00,0.00,0.00,0.00,
"Education, training, employment, and social services",State prepaid tuition plans,850.00,1040.00,1290.00,1600.00,2020.00,2280.00,2430.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,850.00,1040.00,1290.00,1600.00,2020.00,2280.00,2430.00,
"Education, training, employment, and social services",Welfare-to-work tax credit,10.00,20.00,10.00,0.00,0.00,0.00,0.00,70.00,60.00,40.00,20.00,10.00,10.00,0.00,80.00,80.00,50.00,20.00,10.00,10.00,0.00,
"Education, training, employment, and social services",Work opportunity tax credit,40.00,50.00,90.00,120.00,120.00,90.00,40.00,330.00,440.00,510.00,560.00,550.00,410.00,220.00,370.00,490.00,600.00,680.00,670.00,500.00,260.00,
Health,Deductibility of charitable contributions (health),4130.00,4700.00,5100.00,5490.00,5940.00,6430.00,6840.00,180.00,190.00,200.00,210.00,220.00,230.00,240.00,4310.00,4890.00,5300.00,5700.00,6160.00,6660.00,7080.00,
Health,Deductibility of medical expenses,4470.00,5060.00,5920.00,6800.00,9150.00,10550.00,11490.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4470.00,5060.00,5920.00,6800.00,9150.00,10550.00,11490.00,
Health,Distributions from retirement plans for premiums for health and long-term care insurance,250.00,240.00,280.00,310.00,340.00,380.00,420.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,240.00,280.00,310.00,340.00,380.00,420.00,
Health,Exclusion of employer contributions for medical insurance premiums and medical care,133790.00,151810.00,168460.00,185250.00,210110.00,233320.00,254810.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,133790.00,151810.00,168460.00,185250.00,210110.00,233320.00,254810.00,
Health,Exclusion of interest on hospital construction bonds,1890.00,2030.00,2090.00,2150.00,2210.00,2280.00,2350.00,870.00,920.00,950.00,970.00,1000.00,1030.00,1060.00,2760.00,2950.00,3040.00,3120.00,3210.00,3310.00,3410.00,
Health,Medical Savings Accounts / Health Savings Accounts,760.00,1140.00,1480.00,1590.00,1620.00,1540.00,1450.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,760.00,1140.00,1480.00,1590.00,1620.00,1540.00,1450.00,
Health,Self-employed medical insurance premiums,4260.00,4680.00,5170.00,5710.00,6590.00,7450.00,8180.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4260.00,4680.00,5170.00,5710.00,6590.00,7450.00,8180.00,
Health,Special Blue Cross/Blue Shield deduction,0.00,0.00,0.00,0.00,0.00,0.00,0.00,620.00,640.00,650.00,660.00,670.00,680.00,680.00,620.00,640.00,650.00,660.00,670.00,680.00,680.00,
Health,Tax credit for health insurance purchased by certain displaced and retired individuals,10.00,10.00,10.00,10.00,10.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,10.00,10.00,10.00,20.00,20.00,The figures in the table indicate the effect of the health insurance tax credit on receipts. The effect of the credit on outlays (in millions of dollars) is as follows: 2007 $100; 2008 $110; 2009 $120; 2010 $130; 2011 $140; 2012 $150; and 2013 $160.
Health,Tax credit for orphan drug research,0.00,0.00,0.00,0.00,0.00,0.00,0.00,260.00,290.00,320.00,360.00,410.00,460.00,510.00,260.00,290.00,320.00,360.00,410.00,460.00,510.00,
Interest,Deferral of interest on U.S. savings bonds,1290.00,1310.00,1320.00,1330.00,1380.00,1470.00,1490.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1290.00,1310.00,1320.00,1330.00,1380.00,1470.00,1490.00,
General purpose fiscal assistance,Deductibility of nonbusiness state and local taxes other than on owner-occupied homes,37500.00,32730.00,33200.00,34450.00,54470.00,66030.00,68390.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37500.00,32730.00,33200.00,34450.00,54470.00,66030.00,68390.00,
General purpose fiscal assistance,Exclusion of interest on public purpose State and local bonds,16130.00,17300.00,17820.00,18350.00,18900.00,19470.00,20060.00,7410.00,7840.00,8080.00,8320.00,8570.00,8830.00,9090.00,23540.00,25140.00,25900.00,26670.00,27470.00,28300.00,29150.00,
Veterans benefits and services,Exclusion of GI bill benefits,250.00,280.00,280.00,290.00,300.00,330.00,330.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,280.00,280.00,290.00,300.00,330.00,330.00,
Veterans benefits and services,Exclusion of interest on veterans housing bonds,20.00,20.00,20.00,20.00,20.00,20.00,20.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,
Veterans benefits and services,Exclusion of veterans death benefits and disability compensation,3760.00,3870.00,3950.00,4140.00,4480.00,4850.00,5260.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3760.00,3870.00,3950.00,4140.00,4480.00,4850.00,5260.00,
Veterans benefits and services,Exclusion of veterans pensions,180.00,180.00,180.00,180.00,190.00,220.00,220.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180.00,180.00,180.00,180.00,190.00,220.00,220.00,
Social Security,Social Security benefits for disabled,5050.00,5540.00,5810.00,6150.00,6590.00,7110.00,7560.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5050.00,5540.00,5810.00,6150.00,6590.00,7110.00,7560.00,
Social Security,Social Security benefits for retired workers,17690.00,18480.00,18640.00,19720.00,20760.00,22650.00,24320.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17690.00,18480.00,18640.00,19720.00,20760.00,22650.00,24320.00,
Social Security,Social Security benefits for dependents and survivors,3270.00,3320.00,3240.00,3340.00,3400.00,3600.00,3740.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3270.00,3320.00,3240.00,3340.00,3400.00,3600.00,3740.00,
