"Source: OMB. ""Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2011."""
""
Budget_function,Title as it Appears in Source,2009 Indv,2010 Indv,2011 Indv,2012 Indv,2013 Indv,2014 Indv,2015 Indv,2009 Corp,2010 Corp,2011 Corp,2012 Corp,2013 Corp,2014 Corp,2015 Corp,2009 Total,2010 Total,2011 Total,2012 Total,2013 Total,2014 Total,2015 Total,Notes
Natural resources and environment,Deduction for endangered species recovery expenditures,0.00,10.00,10.00,10.00,10.00,20.00,20.00,0.00,10.00,20.00,20.00,20.00,30.00,30.00,0.00,20.00,30.00,30.00,30.00,50.00,50.00,
Natural resources and environment,"Excess of percentage over cost depletion, nonfuel minerals",20.00,20.00,20.00,20.00,20.00,30.00,30.00,680.00,690.00,720.00,730.00,750.00,780.00,800.00,700.00,710.00,740.00,750.00,770.00,810.00,830.00,
Natural resources and environment,Exclusion of gain or loss on sale or exchange of certain brownfield sites,10.00,20.00,20.00,10.00,10.00,0.00,0.00,30.00,50.00,40.00,30.00,20.00,10.00,0.00,40.00,70.00,60.00,40.00,30.00,10.00,0.00,
Natural resources and environment,"Exclusion of interest on bonds for water, sewage, and hazardous waste facilities",270.00,230.00,280.00,340.00,370.00,390.00,410.00,70.00,80.00,140.00,180.00,180.00,190.00,200.00,340.00,310.00,420.00,520.00,550.00,580.00,610.00,
Natural resources and environment,Expensing of capital costs with respect to complying with EPA sulfur regulations,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,
Natural resources and environment,"Expensing of exploration and development costs, nonfuel minerals",0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,90.00,90.00,100.00,100.00,100.00,100.00,50.00,90.00,90.00,100.00,100.00,100.00,100.00,
Natural resources and environment,Expensing of multiperiod timber growing costs,80.00,90.00,110.00,110.00,110.00,110.00,110.00,130.00,170.00,180.00,180.00,210.00,200.00,200.00,210.00,260.00,290.00,290.00,320.00,310.00,310.00,
Natural resources and environment,Industrial CO<sub>2</sub> capture and sequestration tax credit,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,130.00,0.00,0.00,0.00,0.00,0.00,60.00,130.00,
Natural resources and environment,Tax incentives for preservation of historic structures,100.00,100.00,110.00,110.00,120.00,120.00,130.00,330.00,340.00,360.00,380.00,400.00,420.00,440.00,430.00,440.00,470.00,490.00,520.00,540.00,570.00,
"Education, training, employment, and social services",Adoption credit and exclusion,530.00,580.00,460.00,90.00,90.00,90.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,530.00,580.00,460.00,90.00,90.00,90.00,90.00,
"Education, training, employment, and social services",American Opportunity Tax Credit,2460.00,13590.00,11380.00,0.00,0.00,0.00,0.00,,,,,,,,2460.00,13590.00,11380.00,0.00,0.00,0.00,0.00,
"Education, training, employment, and social services",Assistance for adopted foster children,450.00,460.00,490.00,520.00,550.00,580.00,610.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,450.00,460.00,490.00,520.00,550.00,580.00,610.00,
"Education, training, employment, and social services",Child credit ,25640.00,23450.00,18550.00,10870.00,10610.00,10320.00,9990.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25640.00,23450.00,18550.00,10870.00,10610.00,10320.00,9990.00,"The figures in the table indicate the effect of the child tax credit on receipts.  The effect of the credit on outlays (in millions of dollars) is as follows: 2009 $19,150; 2010 $30,290; 2011 $29,790; 2012 $1,490; 2013 $1,460; 2014 $1,420; and 2015 $,1380."
"Education, training, employment, and social services",Credit for child and dependent care expenses,4330.00,3750.00,2200.00,1890.00,1830.00,1730.00,1650.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4330.00,3750.00,2200.00,1890.00,1830.00,1730.00,1650.00,
"Education, training, employment, and social services",Credit for disabled access expenditures,10.00,10.00,10.00,20.00,20.00,20.00,20.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,20.00,20.00,20.00,30.00,30.00,30.00,30.00,
"Education, training, employment, and social services",Credit for holders of zone academy bonds,0.00,0.00,0.00,0.00,0.00,0.00,0.00,190.00,220.00,260.00,290.00,280.00,250.00,230.00,190.00,220.00,260.00,290.00,280.00,250.00,230.00,
"Education, training, employment, and social services",Deductibility of charitable contributions (education),3580.00,3680.00,4300.00,4680.00,5060.00,5410.00,5780.00,590.00,610.00,640.00,690.00,740.00,780.00,830.00,4170.00,4290.00,4940.00,5370.00,5800.00,6190.00,6610.00,
"Education, training, employment, and social services","Deductibility of charitable contributions, other than education and health",35360.00,36350.00,42420.00,46220.00,49970.00,53450.00,57060.00,1350.00,1370.00,1430.00,1510.00,1600.00,1690.00,1790.00,36710.00,37720.00,43850.00,47730.00,51570.00,55140.00,58850.00,
"Education, training, employment, and social services",Deductibility of student-loan interest,1250.00,1260.00,1130.00,590.00,610.00,640.00,660.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1250.00,1260.00,1130.00,590.00,610.00,640.00,660.00,
"Education, training, employment, and social services",Deduction for higher education expenses,1790.00,520.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1790.00,520.00,0.00,0.00,0.00,0.00,0.00,
"Education, training, employment, and social services",Discharge of student loan indebtedness,20.00,20.00,20.00,20.00,20.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,
"Education, training, employment, and social services",Education Individual Retirement Accounts,40.00,60.00,70.00,80.00,80.00,90.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,60.00,70.00,80.00,80.00,90.00,100.00,
"Education, training, employment, and social services",Employee retention credit for employers in certain federal disaster areas,70.00,20.00,0.00,0.00,0.00,0.00,0.00,70.00,20.00,0.00,0.00,0.00,0.00,0.00,140.00,40.00,0.00,0.00,0.00,0.00,0.00,
"Education, training, employment, and social services",Employer provided child care exclusion,770.00,1210.00,1370.00,1410.00,1480.00,1550.00,1630.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,770.00,1210.00,1370.00,1410.00,1480.00,1550.00,1630.00,
"Education, training, employment, and social services",Employer-provided child care credit,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,20.00,10.00,0.00,0.00,0.00,0.00,10.00,20.00,10.00,0.00,0.00,0.00,0.00,
"Education, training, employment, and social services",Exclusion for benefits provided to volunteer EMS and firefighters,80.00,80.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.00,80.00,60.00,0.00,0.00,0.00,0.00,
"Education, training, employment, and social services",Exclusion of certain foster care payments,440.00,420.00,400.00,390.00,390.00,390.00,370.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,440.00,420.00,400.00,390.00,390.00,390.00,370.00,
"Education, training, employment, and social services",Exclusion of employee meals and lodging (other than military),1010.00,1060.00,1110.00,1170.00,1230.00,1300.00,1370.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1010.00,1060.00,1110.00,1170.00,1230.00,1300.00,1370.00,
"Education, training, employment, and social services",Exclusion of employer-provided educational assistance,660.00,690.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,660.00,690.00,30.00,0.00,0.00,0.00,0.00,
"Education, training, employment, and social services",Exclusion of interest on bonds for private nonprofit educational facilities,1400.00,1210.00,1470.00,1780.00,1910.00,2030.00,2150.00,380.00,400.00,750.00,940.00,940.00,970.00,1020.00,1780.00,1610.00,2220.00,2720.00,2850.00,3000.00,3170.00,
"Education, training, employment, and social services",Exclusion of interest on savings bonds redeemed to finance educational expenses,20.00,20.00,20.00,20.00,20.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,
"Education, training, employment, and social services",Exclusion of interest on student-loan bonds,350.00,300.00,360.00,440.00,480.00,500.00,530.00,90.00,100.00,190.00,230.00,230.00,240.00,250.00,440.00,400.00,550.00,670.00,710.00,740.00,780.00,
"Education, training, employment, and social services",Exclusion of parsonage allowances,580.00,620.00,660.00,700.00,740.00,790.00,840.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,580.00,620.00,660.00,700.00,740.00,790.00,840.00,
"Education, training, employment, and social services",Exclusion of scholarship and fellowship income (normal tax method),2080.00,2160.00,2250.00,2340.00,2440.00,2540.00,2650.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2080.00,2160.00,2250.00,2340.00,2440.00,2540.00,2650.00,
"Education, training, employment, and social services",HOPE tax credit,2920.00,0.00,840.00,4250.00,4460.00,4680.00,4900.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2920.00,0.00,840.00,4250.00,4460.00,4680.00,4900.00,
"Education, training, employment, and social services",Lifetime Learning tax credit,3860.00,2910.00,3360.00,4780.00,5010.00,5250.00,5510.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3860.00,2910.00,3360.00,4780.00,5010.00,5250.00,5510.00,
"Education, training, employment, and social services",Making work pay tax credit ,9340.00,23450.00,14160.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9340.00,23450.00,14160.00,0.00,0.00,0.00,0.00,"The figures in the table indicate the effect of the making work pay tax credit on receipts.  The effect of the credit on outlays (in millions of dollars) is as follows: 2009 $645;  2010 $32,528; and 2011 $31,490."
"Education, training, employment, and social services",Parental personal exemption for students age 19 or over,4440.00,2710.00,2780.00,3140.00,2950.00,2750.00,2550.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4440.00,2710.00,2780.00,3140.00,2950.00,2750.00,2550.00,
"Education, training, employment, and social services",Qualified school construction bonds,10.00,70.00,220.00,460.00,700.00,800.00,800.00,10.00,40.00,90.00,170.00,240.00,260.00,260.00,20.00,110.00,310.00,630.00,940.00,1060.00,1060.00,
"Education, training, employment, and social services",Special deduction for teacher expenses,180.00,160.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180.00,160.00,0.00,0.00,0.00,0.00,0.00,
"Education, training, employment, and social services",State prepaid tuition plans,1200.00,1390.00,1580.00,1750.00,1860.00,1950.00,2050.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1200.00,1390.00,1580.00,1750.00,1860.00,1950.00,2050.00,
"Education, training, employment, and social services",Temporary income exclusion for employer provided lodging in Midwestern disaster area,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Education, training, employment, and social services",Welfare-to-work tax credit,10.00,10.00,0.00,0.00,0.00,0.00,0.00,40.00,20.00,10.00,10.00,0.00,0.00,0.00,50.00,30.00,10.00,10.00,0.00,0.00,0.00,
"Education, training, employment, and social services",Work opportunity tax credit,190.00,210.00,210.00,100.00,30.00,20.00,10.00,680.00,700.00,620.00,440.00,230.00,110.00,50.00,870.00,910.00,830.00,540.00,260.00,130.00,60.00,
Health,Deductibility of charitable contributions (health),3970.00,4080.00,4760.00,5180.00,5600.00,6000.00,6400.00,180.00,180.00,190.00,200.00,210.00,230.00,240.00,4150.00,4260.00,4950.00,5380.00,5810.00,6230.00,6640.00,
Health,Deductibility of medical expenses,8760.00,9090.00,10030.00,10980.00,11970.00,13260.00,14910.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8760.00,9090.00,10030.00,10980.00,11970.00,13260.00,14910.00,
Health,Distributions from retirement plans for premiums for health and long-term care insurance,260.00,300.00,330.00,360.00,400.00,440.00,490.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,260.00,300.00,330.00,360.00,400.00,440.00,490.00,
Health,Exclusion of employer contributions for medical insurance premiums and medical care  ,144412.00,159868.00,176964.00,191540.00,208650.00,228040.00,248600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144412.00,159868.00,176964.00,191540.00,208650.00,228040.00,248600.00,"The figures in the table indicate the effect on income taxes of the employer contributions for health.  In addition, the effect on payroll tax receipts (in millions of dollars) is as follows: 2009 $97,130;  2010 $101,710; 2011 $106,730; 2012 $113,570; 2013 $121,770; 2014 $130,860; and 2015 $140,400."
Health,Exclusion of interest on hospital construction bonds,2120.00,1830.00,2220.00,2690.00,2890.00,3070.00,3240.00,570.00,610.00,1130.00,1420.00,1420.00,1470.00,1550.00,2690.00,2440.00,3350.00,4110.00,4310.00,4540.00,4790.00,
Health,Medical Savings Accounts / Health Savings Accounts,1930.00,2030.00,2130.00,2240.00,2350.00,2470.00,2590.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1930.00,2030.00,2130.00,2240.00,2350.00,2470.00,2590.00,
Health,Self-employed medical insurance premiums,4870.00,5250.00,5740.00,6150.00,6580.00,7120.00,7780.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4870.00,5250.00,5740.00,6150.00,6580.00,7120.00,7780.00,
Health,Special Blue Cross/Blue Shield deduction,0.00,0.00,0.00,0.00,0.00,0.00,0.00,760.00,890.00,690.00,660.00,590.00,530.00,690.00,760.00,890.00,690.00,660.00,590.00,530.00,690.00,
Health,Tax credit for health insurance purchased by certain displaced and retired individuals  ,10.00,10.00,10.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,The figures in the table indicate the effect of the health insurance tax credit on receipts.  The effect of the credit on outlays (in millions of dollars) is as follows: 2009 $100; 2010 $110; 2011 $110; 2012 $120; 2013 $130; 2014 $140; and 2015 $150.
Health,Tax credit for orphan drug research,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.00,290.00,320.00,350.00,380.00,410.00,450.00,270.00,290.00,320.00,350.00,380.00,410.00,450.00,
Interest,Deferral of interest on U.S. savings bonds,1270.00,1180.00,1220.00,1300.00,1320.00,1330.00,1340.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1270.00,1180.00,1220.00,1300.00,1320.00,1330.00,1340.00,
General purpose fiscal assistance,Build America Bonds ,-160.00,-910.00,-1580.00,-1540.00,-1480.00,-1430.00,-1370.00,-40.00,-390.00,-540.00,-570.00,-550.00,-530.00,-510.00,-200.00,-1300.00,-2120.00,-2110.00,-2030.00,-1960.00,-1880.00,"In addition, Build America Bonds have outlay effects of (in millions of dollars): 2009 $20; 2010 $2,900; 2011 $3,050; 2012 $2,960; 2013 $2,850; 2014 $2,740; and 2015 $2,640."
General purpose fiscal assistance,Deductibility of nonbusiness state and local taxes other than on owner-occupied homes,45310.00,33920.00,46500.00,58100.00,61890.00,65320.00,68250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45310.00,33920.00,46500.00,58100.00,61890.00,65320.00,68250.00,
General purpose fiscal assistance,Exclusion of interest on public purpose State and local bonds,18140.00,15630.00,18970.00,22990.00,24730.00,26210.00,27710.00,4850.00,5180.00,9690.00,12140.00,12170.00,12570.00,13200.00,22990.00,20810.00,28660.00,35130.00,36900.00,38780.00,40910.00,
Veterans benefits and services,Exclusion of GI bill benefits,300.00,470.00,770.00,1010.00,1270.00,1570.00,1910.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,470.00,770.00,1010.00,1270.00,1570.00,1910.00,
Veterans benefits and services,Exclusion of interest on veterans housing bonds,10.00,20.00,20.00,30.00,30.00,40.00,40.00,10.00,10.00,10.00,10.00,20.00,20.00,20.00,20.00,30.00,30.00,40.00,50.00,60.00,60.00,
Veterans benefits and services,Exclusion of veterans death benefits and disability compensation,3900.00,4130.00,4370.00,4630.00,4910.00,5200.00,5510.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3900.00,4130.00,4370.00,4630.00,4910.00,5200.00,5510.00,
Veterans benefits and services,Exclusion of veterans pensions,190.00,200.00,220.00,250.00,260.00,270.00,270.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,190.00,200.00,220.00,250.00,260.00,270.00,270.00,
Social Security,Social Security benefits for disabled workers,6460.00,6950.00,7160.00,7450.00,7750.00,8080.00,8580.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6460.00,6950.00,7160.00,7450.00,7750.00,8080.00,8580.00,
Social Security,Social Security benefits for retired workers,20970.00,21410.00,20240.00,21380.00,22560.00,24160.00,26810.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20970.00,21410.00,20240.00,21380.00,22560.00,24160.00,26810.00,
Social Security,"Social Security benefits for spouses, dependents and survivors",3650.00,3850.00,3140.00,3150.00,3170.00,3200.00,3330.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3650.00,3850.00,3140.00,3150.00,3170.00,3200.00,3330.00,
Social Security,Tax Credit for Certain Government Retirees,40.00,110.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,110.00,0.00,0.00,0.00,0.00,0.00,The figures in the table indicate the effect of the tax credit for certain government retirees on receipts.  The effect of the credit on outlays (in millions of dollars) is as follows: 2010 $99.
